Precompiling Pkg...
    897.9 ms  ✓ Logging
    896.7 ms  ✓ MozillaCACerts_jll
   1061.4 ms  ✓ Zlib_jll
   1079.5 ms  ✓ UUIDs
   1098.4 ms  ✓ Unicode
   1166.2 ms  ✓ p7zip_jll
   1165.1 ms  ✓ MbedTLS_jll
   1162.5 ms  ✓ Base64
   1216.0 ms  ✓ NetworkOptions
   1179.0 ms  ✓ nghttp2_jll
    312.2 ms  ✓ LibSSH2_jll
    475.7 ms  ✓ Printf
    415.7 ms  ✓ LibCURL_jll
    423.0 ms  ✓ LibGit2_jll
   2007.4 ms  ✓ ArgTools
    572.7 ms  ✓ LibCURL
    560.0 ms  ✓ Tar
   2383.3 ms  ✓ Dates
   2812.0 ms  ✓ Markdown
   2279.2 ms  ✓ LibGit2
    358.3 ms  ✓ TOML
   2863.4 ms  ✓ Downloads
  37615.9 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1887.9 ms  ✓ IteratorInterfaceExtensions
   2082.2 ms  ✓ LaTeXStrings
   2095.0 ms  ✓ RangeArrays
   2090.4 ms  ✓ PolygonOps
   2168.1 ms  ✓ IndirectArrays
   2160.8 ms  ✓ CEnum
   2169.8 ms  ✓ StatsAPI
   2271.2 ms  ✓ Contour
   2265.3 ms  ✓ TriplotBase
   2282.8 ms  ✓ GeoFormatTypes
   2567.2 ms  ✓ TensorCore
   2992.6 ms  ✓ AbstractFFTs
   3292.4 ms  ✓ Serialization
   2191.9 ms  ✓ OpenLibm_jll
   2407.7 ms  ✓ InverseFunctions
   1782.0 ms  ✓ DataValueInterfaces
   2686.2 ms  ✓ CompilerSupportLibraries_jll
   2700.5 ms  ✓ SuiteSparse_jll
   4858.5 ms  ✓ FillArrays
   2597.7 ms  ✓ Observables
   2981.8 ms  ✓ Statistics
   2910.6 ms  ✓ IterTools
   2519.6 ms  ✓ Requires
   2896.5 ms  ✓ OrderedCollections
   5371.4 ms  ✓ OffsetArrays
   5860.1 ms  ✓ Format
   2185.1 ms  ✓ EnumX
   4111.6 ms  ✓ Grisu
   2008.0 ms  ✓ Reexport
   2476.9 ms  ✓ StableRNGs
   2108.6 ms  ✓ PtrArrays
   2391.4 ms  ✓ Mmap
   2607.7 ms  ✓ IntervalSets
   2189.8 ms  ✓ PCRE2_jll
   2501.8 ms  ✓ RoundingEmulator
   2712.8 ms  ✓ AbstractTrees
   2503.2 ms  ✓ Extents
   2889.7 ms  ✓ DocStringExtensions
   2193.6 ms  ✓ LazyModules
   2911.2 ms  ✓ TranscodingStreams
   1804.7 ms  ✓ CRC32c
   2494.8 ms  ✓ Inflate
   1994.9 ms  ✓ DataAPI
   2418.5 ms  ✓ ConstructionBase
   2118.8 ms  ✓ MappedArrays
   2792.0 ms  ✓ StaticArraysCore
   2801.2 ms  ✓ Scratch
   5709.6 ms  ✓ IrrationalConstants
   1809.1 ms  ✓ TableTraits
   3514.5 ms  ✓ Preferences
   2789.1 ms  ✓ Compat
   2801.3 ms  ✓ NaNMath
   3075.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2299.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   6913.6 ms  ✓ AdaptivePredicates
   2100.0 ms  ✓ Ratios
   2304.6 ms  ✓ Adapt
  11695.5 ms  ✓ MacroTools
   6773.3 ms  ✓ InteractiveUtils
   5601.0 ms  ✓ LazyArtifacts
   2403.3 ms  ✓ StackViews
   2417.6 ms  ✓ PaddedViews
   2306.0 ms  ✓ Showoff
   5916.3 ms  ✓ PkgVersion
   2197.4 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2575.5 ms  ✓ AliasTables
   2187.3 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2205.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2096.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2414.9 ms  ✓ Missings
   2388.9 ms  ✓ RelocatableFolders
   2206.9 ms  ✓ Compat → CompatLinearAlgebraExt
   2705.4 ms  ✓ JLLWrappers
   3489.1 ms  ✓ LogExpFunctions
   2097.6 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3107.3 ms  ✓ PrecompileTools
   9496.7 ms  ✓ Distributed
   5019.8 ms  ✓ GeoInterface
   3798.4 ms  ✓ Tables
   2598.1 ms  ✓ MosaicViews
   3794.4 ms  ✓ SimpleTraits
   2897.0 ms  ✓ Graphite2_jll
   3981.5 ms  ✓ AxisArrays
   3210.7 ms  ✓ OpenSSL_jll
  11685.0 ms  ✓ FixedPointNumbers
   3575.3 ms  ✓ Libmount_jll
   3515.2 ms  ✓ LLVMOpenMP_jll
   3200.5 ms  ✓ Bzip2_jll
   5679.9 ms  ✓ FilePathsBase
   3316.1 ms  ✓ Rmath_jll
   2898.2 ms  ✓ Xorg_libXau_jll
   2901.2 ms  ✓ libpng_jll
   2898.5 ms  ✓ libfdk_aac_jll
   2820.2 ms  ✓ Imath_jll
   6511.4 ms  ✓ ChainRulesCore
   2906.2 ms  ✓ Giflib_jll
   2912.9 ms  ✓ LAME_jll
   3095.6 ms  ✓ LERC_jll
   3082.8 ms  ✓ EarCut_jll
  17081.8 ms  ✓ SparseArrays
   2808.7 ms  ✓ CRlibm_jll
   8701.3 ms  ✓ DataStructures
   2974.4 ms  ✓ Ogg_jll
   3122.4 ms  ✓ JpegTurbo_jll
   3494.8 ms  ✓ XZ_jll
   3279.2 ms  ✓ oneTBB_jll
   3194.4 ms  ✓ Xorg_libXdmcp_jll
   6720.8 ms  ✓ IntelOpenMP_jll
   3380.7 ms  ✓ x265_jll
   3412.1 ms  ✓ libaom_jll
   3190.2 ms  ✓ Expat_jll
   3181.7 ms  ✓ LZO_jll
   2899.9 ms  ✓ Opus_jll
   3413.8 ms  ✓ Zstd_jll
   4509.9 ms  ✓ x264_jll
   3687.2 ms  ✓ Xorg_xtrans_jll
   3614.1 ms  ✓ Libffi_jll
   4094.6 ms  ✓ Libiconv_jll
  21213.7 ms  ✓ FileIO
   4093.5 ms  ✓ isoband_jll
   3116.0 ms  ✓ Libuuid_jll
   3706.4 ms  ✓ FFTW_jll
   2306.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  16890.9 ms  ✓ Test
   3697.4 ms  ✓ FriBidi_jll
   3705.5 ms  ✓ OpenBLASConsistentFPCSR_jll
   3703.7 ms  ✓ OpenSpecFun_jll
   2197.2 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3195.3 ms  ✓ SharedArrays
   2582.8 ms  ✓ Pixman_jll
   2606.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3309.5 ms  ✓ FreeType2_jll
   3879.8 ms  ✓ StructArrays
   4103.1 ms  ✓ ProgressMeter
   2303.3 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3400.5 ms  ✓ OpenEXR_jll
   3903.5 ms  ✓ FilePaths
   4006.2 ms  ✓ Rmath
   2916.6 ms  ✓ WoodburyMatrices
   2798.7 ms  ✓ SuiteSparse
   2702.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2915.2 ms  ✓ Statistics → SparseArraysExt
   3103.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   7390.8 ms  ✓ ColorTypes
   2909.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2896.4 ms  ✓ SortingAlgorithms
   2980.6 ms  ✓ libsixel_jll
   3205.3 ms  ✓ libvorbis_jll
   6505.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3110.5 ms  ✓ Libtiff_jll
   2324.4 ms  ✓ Isoband
   3282.1 ms  ✓ XML2_jll
   1891.8 ms  ✓ SignedDistanceFields
   2805.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   5483.6 ms  ✓ QuadGK
   6107.4 ms  ✓ Xorg_libxcb_jll
   6191.0 ms  ✓ MKL_jll
   2308.1 ms  ✓ StructArrays → StructArraysAdaptExt
   2406.1 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
