Precompiling Pkg...
    931.1 ms  ✓ Logging
    936.4 ms  ✓ MozillaCACerts_jll
   1047.4 ms  ✓ nghttp2_jll
   1134.9 ms  ✓ Unicode
   1139.0 ms  ✓ UUIDs
   1151.2 ms  ✓ Zlib_jll
   1211.0 ms  ✓ NetworkOptions
   1175.1 ms  ✓ p7zip_jll
   1174.8 ms  ✓ Base64
   1181.2 ms  ✓ MbedTLS_jll
    360.8 ms  ✓ LibSSH2_jll
    433.0 ms  ✓ Printf
    423.3 ms  ✓ LibGit2_jll
    429.6 ms  ✓ LibCURL_jll
   2045.1 ms  ✓ ArgTools
    576.9 ms  ✓ LibCURL
    565.1 ms  ✓ Tar
   2402.7 ms  ✓ Dates
   2820.8 ms  ✓ Markdown
   2308.9 ms  ✓ LibGit2
    383.6 ms  ✓ TOML
   2903.8 ms  ✓ Downloads
  38352.6 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1679.8 ms  ✓ IndirectArrays
   1678.7 ms  ✓ IteratorInterfaceExtensions
   1778.4 ms  ✓ LaTeXStrings
   1790.5 ms  ✓ PolygonOps
   1892.2 ms  ✓ RangeArrays
   1895.3 ms  ✓ GeoFormatTypes
   1969.5 ms  ✓ StatsAPI
   1975.4 ms  ✓ Contour
   2182.9 ms  ✓ TensorCore
   2259.5 ms  ✓ CEnum
   2115.6 ms  ✓ TriplotBase
   2680.4 ms  ✓ AbstractFFTs
   2113.7 ms  ✓ OpenLibm_jll
   3596.7 ms  ✓ Serialization
   2299.4 ms  ✓ InverseFunctions
   2394.6 ms  ✓ SuiteSparse_jll
   2501.3 ms  ✓ CompilerSupportLibraries_jll
   1988.6 ms  ✓ DataValueInterfaces
   2910.1 ms  ✓ Statistics
   2984.3 ms  ✓ IterTools
   2616.4 ms  ✓ Observables
   2990.6 ms  ✓ OrderedCollections
   2804.0 ms  ✓ Requires
   5004.9 ms  ✓ FillArrays
   5200.5 ms  ✓ OffsetArrays
   5507.9 ms  ✓ Format
   2197.0 ms  ✓ EnumX
   4300.1 ms  ✓ Grisu
   2001.6 ms  ✓ Reexport
   2403.9 ms  ✓ StableRNGs
   1901.4 ms  ✓ PtrArrays
   2490.4 ms  ✓ RoundingEmulator
   2515.3 ms  ✓ IntervalSets
   2286.4 ms  ✓ Extents
   2301.6 ms  ✓ Mmap
   2824.0 ms  ✓ AbstractTrees
   2177.3 ms  ✓ PCRE2_jll
   2794.5 ms  ✓ TranscodingStreams
   2297.7 ms  ✓ LazyModules
   2493.8 ms  ✓ ConstructionBase
   2518.4 ms  ✓ Inflate
   1811.2 ms  ✓ CRC32c
   2091.0 ms  ✓ DataAPI
   2181.1 ms  ✓ StaticArraysCore
   2504.8 ms  ✓ MappedArrays
   3079.0 ms  ✓ Scratch
   5994.8 ms  ✓ IrrationalConstants
   1888.1 ms  ✓ TableTraits
   3009.3 ms  ✓ Compat
   2410.9 ms  ✓ NaNMath
   3798.8 ms  ✓ Preferences
   2697.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6886.9 ms  ✓ AdaptivePredicates
   2811.6 ms  ✓ DocStringExtensions
  11417.6 ms  ✓ MacroTools
   3004.5 ms  ✓ Ratios
   5303.4 ms  ✓ LazyArtifacts
   2785.0 ms  ✓ Adapt
   7110.5 ms  ✓ InteractiveUtils
   5883.2 ms  ✓ PkgVersion
   2390.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   2212.2 ms  ✓ StackViews
   2289.6 ms  ✓ PaddedViews
   2293.8 ms  ✓ Showoff
   2596.8 ms  ✓ AliasTables
   2103.8 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2211.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2199.5 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2207.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2292.3 ms  ✓ RelocatableFolders
   2419.7 ms  ✓ Missings
   2213.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2407.4 ms  ✓ PrecompileTools
   2210.4 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2884.3 ms  ✓ JLLWrappers
   9611.3 ms  ✓ Distributed
   4422.8 ms  ✓ Tables
   5109.0 ms  ✓ GeoInterface
   3496.3 ms  ✓ LogExpFunctions
   2913.1 ms  ✓ MosaicViews
   3991.7 ms  ✓ SimpleTraits
   3800.3 ms  ✓ AxisArrays
  17710.2 ms  ✓ SparseArrays
   3080.7 ms  ✓ OpenSSL_jll
