Precompiling Pkg...
    964.3 ms  ✓ Logging
    978.7 ms  ✓ MozillaCACerts_jll
    984.0 ms  ✓ Unicode
   1054.4 ms  ✓ Zlib_jll
   1084.4 ms  ✓ nghttp2_jll
   1095.7 ms  ✓ UUIDs
   1160.5 ms  ✓ MbedTLS_jll
   1164.8 ms  ✓ p7zip_jll
   1217.7 ms  ✓ NetworkOptions
   1234.1 ms  ✓ Base64
    491.5 ms  ✓ Printf
    314.2 ms  ✓ LibSSH2_jll
    384.1 ms  ✓ LibCURL_jll
    399.4 ms  ✓ LibGit2_jll
   2076.7 ms  ✓ ArgTools
    567.5 ms  ✓ LibCURL
    545.2 ms  ✓ Tar
   2106.3 ms  ✓ Dates
   2719.0 ms  ✓ Markdown
   2261.9 ms  ✓ LibGit2
    572.1 ms  ✓ TOML
   2806.3 ms  ✓ Downloads
  37961.9 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1809.1 ms  ✓ IteratorInterfaceExtensions
   2011.0 ms  ✓ IndirectArrays
   2019.6 ms  ✓ PolygonOps
   2013.7 ms  ✓ CEnum
   2105.6 ms  ✓ StatsAPI
   2124.8 ms  ✓ LaTeXStrings
   2210.6 ms  ✓ TriplotBase
   2225.2 ms  ✓ TensorCore
   2312.4 ms  ✓ GeoFormatTypes
   2326.9 ms  ✓ RangeArrays
   2407.8 ms  ✓ Contour
   3099.4 ms  ✓ Serialization
   3319.2 ms  ✓ AbstractFFTs
   2211.2 ms  ✓ OpenLibm_jll
   2398.8 ms  ✓ InverseFunctions
   2601.9 ms  ✓ CompilerSupportLibraries_jll
   2596.6 ms  ✓ SuiteSparse_jll
   1782.7 ms  ✓ DataValueInterfaces
   4895.2 ms  ✓ FillArrays
   2899.4 ms  ✓ Statistics
   2788.4 ms  ✓ Observables
   3008.6 ms  ✓ IterTools
   2791.8 ms  ✓ Requires
   5196.8 ms  ✓ OffsetArrays
   2997.4 ms  ✓ OrderedCollections
   2085.1 ms  ✓ EnumX
   6006.7 ms  ✓ Format
   4297.9 ms  ✓ Grisu
   1989.8 ms  ✓ Reexport
   2390.2 ms  ✓ StableRNGs
   2006.4 ms  ✓ Ratios
   2287.2 ms  ✓ Mmap
   2193.4 ms  ✓ PCRE2_jll
   2797.6 ms  ✓ DocStringExtensions
   2614.8 ms  ✓ AbstractTrees
   2411.8 ms  ✓ RoundingEmulator
   2512.4 ms  ✓ Extents
   2884.6 ms  ✓ IntervalSets
   2817.5 ms  ✓ TranscodingStreams
   2285.1 ms  ✓ LazyModules
   2403.8 ms  ✓ Inflate
   1797.6 ms  ✓ CRC32c
   1996.9 ms  ✓ DataAPI
   2411.8 ms  ✓ ConstructionBase
   2192.5 ms  ✓ MappedArrays
   2204.5 ms  ✓ StaticArraysCore
   2982.7 ms  ✓ Scratch
   1496.1 ms  ✓ TableTraits
   5789.3 ms  ✓ IrrationalConstants
   2687.4 ms  ✓ Compat
   3304.7 ms  ✓ Preferences
   2123.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   7005.6 ms  ✓ AdaptivePredicates
   3511.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  11183.9 ms  ✓ MacroTools
   2410.9 ms  ✓ PtrArrays
   4815.6 ms  ✓ LazyArtifacts
   5103.4 ms  ✓ GeoInterface
   6700.5 ms  ✓ InteractiveUtils
   5602.9 ms  ✓ PkgVersion
   2282.8 ms  ✓ StackViews
   2398.5 ms  ✓ PaddedViews
   2018.5 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2281.5 ms  ✓ Showoff
   4898.2 ms  ✓ Tables
   2103.0 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2487.8 ms  ✓ Missings
   2204.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2102.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2407.4 ms  ✓ NaNMath
   2313.6 ms  ✓ RelocatableFolders
   2576.5 ms  ✓ MosaicViews
   2587.2 ms  ✓ Adapt
   2395.2 ms  ✓ PrecompileTools
   2700.8 ms  ✓ Compat → CompatLinearAlgebraExt
   2610.8 ms  ✓ JLLWrappers
   9289.4 ms  ✓ Distributed
   3091.3 ms  ✓ AliasTables
   3098.5 ms  ✓ LogExpFunctions
   2211.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3994.0 ms  ✓ SimpleTraits
   3801.7 ms  ✓ AxisArrays
  11618.6 ms  ✓ FixedPointNumbers
   4517.9 ms  ✓ StructArrays
   2799.8 ms  ✓ Graphite2_jll
   5118.0 ms  ✓ FilePathsBase
   2802.2 ms  ✓ Libmount_jll
   3890.7 ms  ✓ OpenSSL_jll
   2690.8 ms  ✓ Bzip2_jll
