nice: cannot set niceness: Permission denied
Precompiling packages...
   1638.1 ms  ✓ OpenSSL_jll
   1618.3 ms  ✓ Logging
   1624.0 ms  ✓ MozillaCACerts_jll
   1711.7 ms  ✓ UUIDs
   1730.8 ms  ✓ nghttp2_jll
   1767.9 ms  ✓ Zlib_jll
   1775.8 ms  ✓ CompilerSupportLibraries_jll
   1805.4 ms  ✓ NetworkOptions
   1810.5 ms  ✓ Unicode
   1894.7 ms  ✓ Base64
    600.5 ms  ✓ LibSSH2_jll
    576.2 ms  ✓ p7zip_jll
    682.7 ms  ✓ Printf
    494.6 ms  ✓ LibCURL_jll
    496.3 ms  ✓ LibGit2_jll
   3302.4 ms  ✓ ArgTools
    790.0 ms  ✓ LibCURL
    663.0 ms  ✓ Tar
   2924.9 ms  ✓ Dates
   3107.4 ms  ✓ LibGit2
    455.1 ms  ✓ TOML
   3108.4 ms  ✓ Downloads
   9635.5 ms  ✓ StyledStrings
   1712.5 ms  ✓ JuliaSyntaxHighlighting
   3815.9 ms  ✓ Markdown
  48240.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2467.6 ms  ✓ IndirectArrays
   2474.4 ms  ✓ PolygonOps
   2482.9 ms  ✓ RangeArrays
   2557.1 ms  ✓ StatsAPI
   2634.8 ms  ✓ IteratorInterfaceExtensions
   2767.1 ms  ✓ TensorCore
   2858.6 ms  ✓ Contour
   2857.6 ms  ✓ TriplotBase
   3037.9 ms  ✓ IntegerMathUtils
   3236.9 ms  ✓ LaTeXStrings
   3573.4 ms  ✓ AbstractFFTs
   2784.9 ms  ✓ InverseFunctions
   5254.6 ms  ✓ FillArrays
   2991.5 ms  ✓ OpenLibm_jll
   5571.8 ms  ✓ OffsetArrays
   3099.6 ms  ✓ Statistics
   3010.8 ms  ✓ SuiteSparse_jll
   3502.1 ms  ✓ IterTools
   3807.4 ms  ✓ Serialization
   2788.4 ms  ✓ DataValueInterfaces
   7467.1 ms  ✓ Format
   4543.1 ms  ✓ Requires
   2712.8 ms  ✓ EnumX
   2510.4 ms  ✓ Reexport
   2884.9 ms  ✓ StableRNGs
   3303.4 ms  ✓ AbstractTrees
   2688.4 ms  ✓ RoundingEmulator
   3225.9 ms  ✓ IntervalSets
   3728.6 ms  ✓ DocStringExtensions
   3204.5 ms  ✓ Mmap
   9963.6 ms  ✓ CEnum
   2674.4 ms  ✓ CompositionsBase
   2498.2 ms  ✓ PtrArrays
   2687.9 ms  ✓ PCRE2_jll
   3515.9 ms  ✓ TranscodingStreams
   2799.2 ms  ✓ Inflate
   2410.8 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2671.8 ms  ✓ DataAPI
   9697.9 ms  ✓ OrderedCollections
   2606.8 ms  ✓ CRC32c
   2885.9 ms  ✓ MappedArrays
   3019.7 ms  ✓ StaticArraysCore
  10218.1 ms  ✓ Observables
   2900.1 ms  ✓ Scratch
   2297.4 ms  ✓ TableTraits
   7322.3 ms  ✓ AdaptivePredicates
   3725.7 ms  ✓ Preferences
   2698.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3199.7 ms  ✓ Primes
   2599.7 ms  ✓ StackViews
   2800.4 ms  ✓ PaddedViews
   9500.2 ms  ✓ LazyModules
   9307.3 ms  ✓ ConstructionBase
  13625.3 ms  ✓ IrrationalConstants
   3788.1 ms  ✓ FillArrays → FillArraysStatisticsExt
   7799.9 ms  ✓ PkgVersion
   2699.0 ms  ✓ Ratios
   2574.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  19309.5 ms  ✓ MacroTools
   6527.5 ms  ✓ SignedDistanceFields
  12198.9 ms  ✓ StructUtils
   2912.9 ms  ✓ Adapt
  10712.3 ms  ✓ Compat
   3259.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  23766.7 ms  ✓ BaseDirs
   3401.3 ms  ✓ AliasTables
  10898.1 ms  ✓ NaNMath
   2973.3 ms  ✓ RelocatableFolders
  14100.2 ms  ✓ InteractiveUtils
   2533.0 ms  ✓ PrecompileTools
   4329.0 ms  ✓ AxisArrays
   3180.0 ms  ✓ JLLWrappers
   3114.2 ms  ✓ MosaicViews
   2406.7 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2523.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2501.3 ms  ✓ StructUtils → StructUtilsStaticArraysCoreExt
   2404.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2497.1 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3595.5 ms  ✓ LogExpFunctions
   8785.4 ms  ✓ DataStructures
   9283.2 ms  ✓ Missings
   2603.1 ms  ✓ CommonSolve
   4203.6 ms  ✓ SimpleTraits
   5011.9 ms  ✓ MuladdMacro
  10498.5 ms  ✓ ComputePipeline
   5995.5 ms  ✓ FilePathsBase
   3597.0 ms  ✓ Graphite2_jll
  19402.1 ms  ✓ FixedPointNumbers
  18008.8 ms  ✓ Distributed
  13091.0 ms  ✓ Tables
   4719.2 ms  ✓ CoreMath_jll
   4679.1 ms  ✓ Libmount_jll
   3982.8 ms  ✓ LLVMOpenMP_jll
   4004.3 ms  ✓ Bzip2_jll
   3504.3 ms  ✓ Rmath_jll
   3382.8 ms  ✓ Xorg_libXau_jll
   4574.2 ms  ✓ Xorg_libpciaccess_jll
  20999.8 ms  ✓ FileIO
   3890.2 ms  ✓ libfdk_aac_jll
   4688.7 ms  ✓ libpng_jll
   4695.8 ms  ✓ Imath_jll
   4221.1 ms  ✓ LAME_jll
   4784.0 ms  ✓ Giflib_jll
   3568.7 ms  ✓ LERC_jll
   3494.3 ms  ✓ CRlibm_jll
   3795.1 ms  ✓ EarCut_jll
   3999.2 ms  ✓ JpegTurbo_jll
   3989.1 ms  ✓ XZ_jll
   3604.3 ms  ✓ Ogg_jll
   3397.7 ms  ✓ Xorg_libXdmcp_jll
   3865.7 ms  ✓ x265_jll
   3680.3 ms  ✓ x264_jll
  27057.8 ms  ✓ SparseArrays
   3730.3 ms  ✓ libaom_jll
   3724.3 ms  ✓ Zstd_jll
   3596.9 ms  ✓ Opus_jll
   3878.7 ms  ✓ Expat_jll
   3233.7 ms  ✓ Xorg_xtrans_jll
   3798.9 ms  ✓ Libffi_jll
   3999.9 ms  ✓ Libiconv_jll
   3618.6 ms  ✓ isoband_jll
   3626.9 ms  ✓ OpenSpecFun_jll
   3705.1 ms  ✓ FriBidi_jll
   2293.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3603.8 ms  ✓ OpenBLASConsistentFPCSR_jll
   4127.0 ms  ✓ Libuuid_jll
   3002.5 ms  ✓ SortingAlgorithms
   2593.7 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3694.4 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   5204.1 ms  ✓ Gamma
   4294.2 ms  ✓ FilePaths
   5210.6 ms  ✓ FFTA
   4709.6 ms  ✓ SharedArrays
   2870.0 ms  ✓ StructUtils → StructUtilsTablesExt
   2415.2 ms  ✓ CoreMath
   5195.9 ms  ✓ ProgressMeter
   3995.7 ms  ✓ Pixman_jll
  10859.8 ms  ✓ QuadGK
  12907.7 ms  ✓ ChainRulesCore
   3677.9 ms  ✓ libdrm_jll
   3996.5 ms  ✓ FreeType2_jll
   4038.4 ms  ✓ Rmath
   3609.8 ms  ✓ CRlibm
   4526.1 ms  ✓ OpenEXR_jll
  13081.8 ms  ✓ ColorTypes
   3428.7 ms  ✓ libsixel_jll
  17613.4 ms  ✓ Accessors
   4393.8 ms  ✓ libvorbis_jll
   3909.2 ms  ✓ WoodburyMatrices
  10718.1 ms  ✓ StructArrays
   4494.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3385.2 ms  ✓ Statistics → SparseArraysExt
   3379.4 ms  ✓ SuiteSparse
   2481.0 ms  ✓ Isoband
   3982.2 ms  ✓ Adapt → AdaptSparseArraysExt
   4609.9 ms  ✓ CodecZstd
   3985.2 ms  ✓ Libtiff_jll
   4309.5 ms  ✓ GettextRuntime_jll
   3004.9 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   6692.3 ms  ✓ HypergeometricFunctions
  12910.8 ms  ✓ Xorg_libxcb_jll
   4104.6 ms  ✓ ColorTypes → StyledStringsExt
   5781.4 ms  ✓ Fontconfig_jll
   6717.7 ms  ✓ FreeType
  45500.7 ms  ✓ StaticArrays
  43787.8 ms  ✓ Parsers
   2790.6 ms  ✓ Accessors → IntervalSetsExt
   9314.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3214.5 ms  ✓ Accessors → LinearAlgebraExt
   2917.8 ms  ✓ StructArrays → StructArraysAdaptExt
   3621.5 ms  ✓ AxisAlgorithms
