Precompiling Pkg...
    955.8 ms  ✓ Logging
    952.2 ms  ✓ Unicode
    955.9 ms  ✓ nghttp2_jll
   1042.9 ms  ✓ MbedTLS_jll
   1057.2 ms  ✓ MozillaCACerts_jll
   1124.1 ms  ✓ Zlib_jll
   1141.9 ms  ✓ UUIDs
   1231.6 ms  ✓ NetworkOptions
   1230.4 ms  ✓ p7zip_jll
   1234.7 ms  ✓ Base64
    417.9 ms  ✓ LibSSH2_jll
    590.2 ms  ✓ Printf
    390.6 ms  ✓ LibCURL_jll
    461.2 ms  ✓ LibGit2_jll
   2090.3 ms  ✓ ArgTools
    611.3 ms  ✓ LibCURL
    591.9 ms  ✓ Tar
   2294.2 ms  ✓ Dates
   2907.9 ms  ✓ Markdown
   2325.9 ms  ✓ LibGit2
    521.0 ms  ✓ TOML
   2993.4 ms  ✓ Downloads
  40205.0 ms  ✓ Pkg
  23 dependencies successfully precompiled in 46 seconds
Precompiling project...
   1779.7 ms  ✓ IteratorInterfaceExtensions
   1855.6 ms  ✓ IndirectArrays
   1869.1 ms  ✓ RangeArrays
   1946.7 ms  ✓ CEnum
   1957.9 ms  ✓ PolygonOps
   2075.9 ms  ✓ GeoFormatTypes
   2269.9 ms  ✓ LaTeXStrings
   2355.9 ms  ✓ TensorCore
   2368.1 ms  ✓ Contour
   2450.4 ms  ✓ StatsAPI
   2669.1 ms  ✓ TriplotBase
   2957.7 ms  ✓ AbstractFFTs
   2961.1 ms  ✓ Serialization
   2277.0 ms  ✓ OpenLibm_jll
   2202.3 ms  ✓ InverseFunctions
   2327.0 ms  ✓ CompilerSupportLibraries_jll
   2200.9 ms  ✓ SuiteSparse_jll
   4347.5 ms  ✓ FillArrays
   2707.0 ms  ✓ IterTools
   2212.4 ms  ✓ Observables
   2986.8 ms  ✓ Statistics
   1899.5 ms  ✓ EnumX
   2103.5 ms  ✓ DataValueInterfaces
   5061.6 ms  ✓ OffsetArrays
   2498.4 ms  ✓ Requires
   3009.9 ms  ✓ OrderedCollections
   5860.6 ms  ✓ Format
   1877.0 ms  ✓ Reexport
   4194.4 ms  ✓ Grisu
   2509.5 ms  ✓ NaNMath
   1893.5 ms  ✓ PtrArrays
   2104.4 ms  ✓ Mmap
   2694.3 ms  ✓ AbstractTrees
   2709.6 ms  ✓ DocStringExtensions
   2592.7 ms  ✓ IntervalSets
   2175.8 ms  ✓ PCRE2_jll
   2301.5 ms  ✓ Extents
   3110.3 ms  ✓ RoundingEmulator
   2788.8 ms  ✓ TranscodingStreams
   2094.8 ms  ✓ LazyModules
   2215.7 ms  ✓ Inflate
   1870.5 ms  ✓ CRC32c
   2403.9 ms  ✓ ConstructionBase
   2093.5 ms  ✓ DataAPI
   2105.6 ms  ✓ StaticArraysCore
   2718.4 ms  ✓ MappedArrays
   2626.0 ms  ✓ Scratch
   5313.9 ms  ✓ IrrationalConstants
