Precompiling Pkg...
    882.6 ms  ✓ Logging
    977.3 ms  ✓ UUIDs
    971.9 ms  ✓ Zlib_jll
   1063.9 ms  ✓ p7zip_jll
   1071.0 ms  ✓ MozillaCACerts_jll
   1068.5 ms  ✓ MbedTLS_jll
   1086.4 ms  ✓ Unicode
   1148.6 ms  ✓ nghttp2_jll
   1199.1 ms  ✓ NetworkOptions
   1202.2 ms  ✓ Base64
    352.2 ms  ✓ LibSSH2_jll
    459.9 ms  ✓ Printf
    376.8 ms  ✓ LibGit2_jll
    375.7 ms  ✓ LibCURL_jll
   2019.2 ms  ✓ ArgTools
    595.0 ms  ✓ LibCURL
    560.3 ms  ✓ Tar
   2228.8 ms  ✓ Dates
   2804.4 ms  ✓ Markdown
   2299.8 ms  ✓ LibGit2
    476.6 ms  ✓ TOML
   2844.8 ms  ✓ Downloads
  38050.7 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1800.5 ms  ✓ IteratorInterfaceExtensions
   1988.3 ms  ✓ LaTeXStrings
   1993.1 ms  ✓ IndirectArrays
   2014.9 ms  ✓ RangeArrays
   2080.3 ms  ✓ CEnum
   2097.1 ms  ✓ StatsAPI
   2106.2 ms  ✓ GeoFormatTypes
   2279.0 ms  ✓ Contour
   2287.9 ms  ✓ TensorCore
   2373.7 ms  ✓ TriplotBase
   2382.1 ms  ✓ PolygonOps
   3305.6 ms  ✓ AbstractFFTs
   3392.3 ms  ✓ Serialization
   2201.6 ms  ✓ OpenLibm_jll
   2600.1 ms  ✓ InverseFunctions
   4583.9 ms  ✓ FillArrays
   2597.8 ms  ✓ SuiteSparse_jll
   2799.3 ms  ✓ CompilerSupportLibraries_jll
   2802.6 ms  ✓ IterTools
   2904.3 ms  ✓ Statistics
   2606.4 ms  ✓ Observables
   2716.5 ms  ✓ Requires
   1907.9 ms  ✓ DataValueInterfaces
   3010.5 ms  ✓ OrderedCollections
   5380.9 ms  ✓ OffsetArrays
   2279.4 ms  ✓ EnumX
   5786.4 ms  ✓ Format
   4223.5 ms  ✓ Grisu
   2003.6 ms  ✓ Reexport
   2308.7 ms  ✓ StableRNGs
   2000.2 ms  ✓ PtrArrays
   2203.8 ms  ✓ Mmap
   2008.6 ms  ✓ PCRE2_jll
   2512.0 ms  ✓ IntervalSets
   2795.1 ms  ✓ DocStringExtensions
   2609.2 ms  ✓ RoundingEmulator
   2887.9 ms  ✓ AbstractTrees
   2487.3 ms  ✓ Extents
   2802.2 ms  ✓ TranscodingStreams
   2088.7 ms  ✓ LazyModules
   2404.2 ms  ✓ Inflate
   1983.2 ms  ✓ CRC32c
   2409.8 ms  ✓ ConstructionBase
   2100.2 ms  ✓ DataAPI
   2089.4 ms  ✓ StaticArraysCore
   2695.5 ms  ✓ MappedArrays
   2506.6 ms  ✓ Scratch
   5694.3 ms  ✓ IrrationalConstants
   2709.0 ms  ✓ Compat
   1911.4 ms  ✓ TableTraits
   3508.2 ms  ✓ Preferences
   2689.8 ms  ✓ NaNMath
