Precompiling Pkg...
    949.9 ms  ✓ Logging
    949.0 ms  ✓ MozillaCACerts_jll
   1049.8 ms  ✓ MbedTLS_jll
   1054.7 ms  ✓ Zlib_jll
   1077.3 ms  ✓ UUIDs
   1081.2 ms  ✓ Unicode
   1147.0 ms  ✓ nghttp2_jll
   1156.8 ms  ✓ p7zip_jll
   1178.3 ms  ✓ Base64
   1218.1 ms  ✓ NetworkOptions
    384.7 ms  ✓ LibSSH2_jll
    477.7 ms  ✓ Printf
    405.2 ms  ✓ LibCURL_jll
    406.5 ms  ✓ LibGit2_jll
   2044.5 ms  ✓ ArgTools
    557.4 ms  ✓ LibCURL
    534.4 ms  ✓ Tar
   2319.0 ms  ✓ Dates
   2820.9 ms  ✓ Markdown
   2295.8 ms  ✓ LibGit2
    390.4 ms  ✓ TOML
   2844.4 ms  ✓ Downloads
  38442.7 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1822.8 ms  ✓ IteratorInterfaceExtensions
   2002.9 ms  ✓ IndirectArrays
   2012.6 ms  ✓ LaTeXStrings
   2011.8 ms  ✓ PolygonOps
   2102.8 ms  ✓ RangeArrays
   2121.6 ms  ✓ GeoFormatTypes
   2411.3 ms  ✓ CEnum
   2414.3 ms  ✓ StatsAPI
   2516.6 ms  ✓ TensorCore
   2514.0 ms  ✓ Contour
   2590.1 ms  ✓ TriplotBase
   2804.8 ms  ✓ AbstractFFTs
   3296.6 ms  ✓ Serialization
   2273.6 ms  ✓ OpenLibm_jll
   2307.6 ms  ✓ InverseFunctions
   1905.9 ms  ✓ DataValueInterfaces
   2602.5 ms  ✓ CompilerSupportLibraries_jll
   4694.3 ms  ✓ FillArrays
   2792.1 ms  ✓ Statistics
   2020.4 ms  ✓ EnumX
   2808.6 ms  ✓ IterTools
   2878.9 ms  ✓ SuiteSparse_jll
   2681.5 ms  ✓ OrderedCollections
   2694.2 ms  ✓ Observables
   2801.3 ms  ✓ Requires
   5407.4 ms  ✓ OffsetArrays
   5687.5 ms  ✓ Format
   1910.4 ms  ✓ Reexport
   2411.7 ms  ✓ StableRNGs
   4206.5 ms  ✓ Grisu
   2095.3 ms  ✓ PtrArrays
   2382.1 ms  ✓ Mmap
   2713.9 ms  ✓ AbstractTrees
   2197.5 ms  ✓ PCRE2_jll
   2600.9 ms  ✓ IntervalSets
   2518.4 ms  ✓ RoundingEmulator
   2505.1 ms  ✓ Extents
   2103.1 ms  ✓ LazyModules
   2906.7 ms  ✓ TranscodingStreams
   2517.5 ms  ✓ Inflate
   2073.9 ms  ✓ CRC32c
   2204.9 ms  ✓ DataAPI
   2590.9 ms  ✓ ConstructionBase
   2101.6 ms  ✓ StaticArraysCore
   4702.9 ms  ✓ IrrationalConstants
   2693.7 ms  ✓ MappedArrays
   2710.8 ms  ✓ Scratch
   2984.6 ms  ✓ Compat
