nice: cannot set niceness: Permission denied
Precompiling packages...
   1693.6 ms  ✓ OpenSSL_jll
   1663.3 ms  ✓ Logging
   1663.6 ms  ✓ MozillaCACerts_jll
   1682.0 ms  ✓ UUIDs
   1751.6 ms  ✓ CompilerSupportLibraries_jll
   1753.5 ms  ✓ nghttp2_jll
   1753.9 ms  ✓ Zlib_jll
   1773.7 ms  ✓ Unicode
   1794.4 ms  ✓ NetworkOptions
   1900.0 ms  ✓ Base64
    536.4 ms  ✓ LibSSH2_jll
    601.8 ms  ✓ p7zip_jll
    693.8 ms  ✓ Printf
    468.9 ms  ✓ LibCURL_jll
    485.5 ms  ✓ LibGit2_jll
   3365.3 ms  ✓ ArgTools
    763.0 ms  ✓ LibCURL
    625.3 ms  ✓ Tar
   2947.7 ms  ✓ Dates
   3082.6 ms  ✓ LibGit2
    458.0 ms  ✓ TOML
   3085.2 ms  ✓ Downloads
   9481.0 ms  ✓ StyledStrings
   1685.2 ms  ✓ JuliaSyntaxHighlighting
   3954.3 ms  ✓ Markdown
  47383.8 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2318.6 ms  ✓ IteratorInterfaceExtensions
   2426.0 ms  ✓ LaTeXStrings
   2437.5 ms  ✓ RangeArrays
   2503.3 ms  ✓ PolygonOps
   2528.8 ms  ✓ IndirectArrays
   2628.4 ms  ✓ TensorCore
   2800.6 ms  ✓ StatsAPI
   2823.4 ms  ✓ Contour
   3112.2 ms  ✓ AbstractFFTs
   3213.3 ms  ✓ TriplotBase
   4710.1 ms  ✓ Gamma
   2796.4 ms  ✓ IntegerMathUtils
   2668.6 ms  ✓ CommonSolve
   2878.6 ms  ✓ OpenLibm_jll
   2817.1 ms  ✓ InverseFunctions
   5477.8 ms  ✓ FillArrays
   5789.5 ms  ✓ OffsetArrays
   3289.5 ms  ✓ Statistics
   2989.4 ms  ✓ SuiteSparse_jll
   3477.3 ms  ✓ Serialization
   3512.6 ms  ✓ IterTools
   2409.4 ms  ✓ EnumX
   2524.2 ms  ✓ DataValueInterfaces
   2397.4 ms  ✓ Reexport
   2600.1 ms  ✓ StableRNGs
   8482.2 ms  ✓ Format
   3027.9 ms  ✓ IntervalSets
   3212.8 ms  ✓ AbstractTrees
   2799.9 ms  ✓ RoundingEmulator
   3397.1 ms  ✓ DocStringExtensions
   4704.5 ms  ✓ Requires
   2478.7 ms  ✓ CompositionsBase
  10300.9 ms  ✓ CEnum
   2519.9 ms  ✓ PtrArrays
   2509.9 ms  ✓ PCRE2_jll
   3204.2 ms  ✓ Mmap
   3420.1 ms  ✓ TranscodingStreams
   2906.7 ms  ✓ Inflate
   2709.6 ms  ✓ Adapt
   2416.4 ms  ✓ CRC32c
   2521.2 ms  ✓ DataAPI
   7096.8 ms  ✓ SignedDistanceFields
   2777.2 ms  ✓ MappedArrays
   2905.0 ms  ✓ StaticArraysCore
  10474.5 ms  ✓ OrderedCollections
   2807.6 ms  ✓ Scratch
  10202.8 ms  ✓ Observables
   2610.2 ms  ✓ TableTraits
   6898.1 ms  ✓ AdaptivePredicates
   3797.3 ms  ✓ Preferences
   3421.9 ms  ✓ Primes
   2490.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2608.8 ms  ✓ StackViews
   2789.6 ms  ✓ PaddedViews
