nice: cannot set niceness: Permission denied
Precompiling packages...
   1580.7 ms  ✓ Logging
   1576.8 ms  ✓ nghttp2_jll
   1579.2 ms  ✓ MozillaCACerts_jll
   1601.9 ms  ✓ UUIDs
   1667.3 ms  ✓ Zlib_jll
   1699.1 ms  ✓ Unicode
   1736.9 ms  ✓ OpenSSL_jll
   1715.7 ms  ✓ CompilerSupportLibraries_jll
   1772.9 ms  ✓ NetworkOptions
   1816.8 ms  ✓ Base64
    501.6 ms  ✓ LibSSH2_jll
    590.4 ms  ✓ p7zip_jll
    680.3 ms  ✓ Printf
    470.9 ms  ✓ LibGit2_jll
    473.1 ms  ✓ LibCURL_jll
   3146.0 ms  ✓ ArgTools
    749.8 ms  ✓ LibCURL
    645.4 ms  ✓ Tar
   2990.7 ms  ✓ Dates
   3047.3 ms  ✓ LibGit2
    445.8 ms  ✓ TOML
   3024.6 ms  ✓ Downloads
   9396.9 ms  ✓ StyledStrings
   1744.4 ms  ✓ JuliaSyntaxHighlighting
   3926.9 ms  ✓ Markdown
  47891.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2393.9 ms  ✓ IteratorInterfaceExtensions
   2508.6 ms  ✓ LaTeXStrings
   2592.7 ms  ✓ StatsAPI
   2606.8 ms  ✓ IndirectArrays
   2798.3 ms  ✓ PolygonOps
   2995.4 ms  ✓ Contour
   2997.8 ms  ✓ TensorCore
   3014.8 ms  ✓ RangeArrays
   2997.2 ms  ✓ TriplotBase
   3593.5 ms  ✓ AbstractFFTs
   4097.5 ms  ✓ Gamma
   2605.4 ms  ✓ IntegerMathUtils
   2595.6 ms  ✓ OpenLibm_jll
   5482.9 ms  ✓ FillArrays
   2897.6 ms  ✓ InverseFunctions
   5592.5 ms  ✓ OffsetArrays
   2806.1 ms  ✓ CommonSolve
   2899.6 ms  ✓ SuiteSparse_jll
   3211.5 ms  ✓ Statistics
   3800.4 ms  ✓ Serialization
   3315.7 ms  ✓ IterTools
   7196.1 ms  ✓ Format
   2499.6 ms  ✓ DataValueInterfaces
   2272.3 ms  ✓ Reexport
   2692.9 ms  ✓ EnumX
   2801.9 ms  ✓ StableRNGs
   2796.8 ms  ✓ RoundingEmulator
   3289.6 ms  ✓ AbstractTrees
   9310.0 ms  ✓ CEnum
   3594.5 ms  ✓ DocStringExtensions
   3092.5 ms  ✓ IntervalSets
   4911.5 ms  ✓ Requires
   2805.7 ms  ✓ Mmap
   2619.5 ms  ✓ PtrArrays
   2920.7 ms  ✓ CompositionsBase
   2615.4 ms  ✓ PCRE2_jll
   3204.6 ms  ✓ TranscodingStreams
   2891.5 ms  ✓ Inflate
   3006.6 ms  ✓ Adapt
   2760.8 ms  ✓ DataAPI
   2691.0 ms  ✓ CRC32c
   2896.5 ms  ✓ StaticArraysCore
  10126.3 ms  ✓ OrderedCollections
   3307.8 ms  ✓ MappedArrays
  10490.9 ms  ✓ Observables
   2686.3 ms  ✓ Scratch
   7195.3 ms  ✓ AdaptivePredicates
   2687.8 ms  ✓ TableTraits
   3845.4 ms  ✓ Preferences
   3408.8 ms  ✓ Primes
   9396.6 ms  ✓ LazyModules
   2479.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   9474.0 ms  ✓ ConstructionBase
   5383.0 ms  ✓ HypergeometricFunctions
   2885.5 ms  ✓ PaddedViews
   3301.4 ms  ✓ StackViews
   7113.4 ms  ✓ PkgVersion
   2720.5 ms  ✓ FillArrays → FillArraysStatisticsExt
  15891.4 ms  ✓ IrrationalConstants
  11101.3 ms  ✓ StructUtils
   2699.6 ms  ✓ IntervalSets → IntervalSetsRandomExt
  19682.6 ms  ✓ MacroTools
  10291.7 ms  ✓ Compat
   3692.6 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   3108.5 ms  ✓ Ratios
  24593.3 ms  ✓ BaseDirs
   2995.7 ms  ✓ AliasTables
   3299.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3369.0 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   7590.3 ms  ✓ SignedDistanceFields
  11001.9 ms  ✓ NaNMath
   3014.6 ms  ✓ RelocatableFolders
  14297.4 ms  ✓ InteractiveUtils
   2706.7 ms  ✓ PrecompileTools
   3102.7 ms  ✓ JLLWrappers
   2329.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
