Precompiling Pkg...
    951.7 ms  ✓ Logging
    980.6 ms  ✓ UUIDs
   1059.7 ms  ✓ Zlib_jll
   1068.6 ms  ✓ p7zip_jll
   1074.1 ms  ✓ MbedTLS_jll
   1086.5 ms  ✓ MozillaCACerts_jll
   1149.1 ms  ✓ Unicode
   1177.4 ms  ✓ nghttp2_jll
   1236.7 ms  ✓ NetworkOptions
   1254.1 ms  ✓ Base64
    385.0 ms  ✓ LibSSH2_jll
    450.0 ms  ✓ Printf
    381.9 ms  ✓ LibCURL_jll
    388.3 ms  ✓ LibGit2_jll
   2093.5 ms  ✓ ArgTools
    581.5 ms  ✓ LibCURL
    553.0 ms  ✓ Tar
   2387.1 ms  ✓ Dates
   2845.1 ms  ✓ Markdown
   2357.6 ms  ✓ LibGit2
    397.5 ms  ✓ TOML
   2918.0 ms  ✓ Downloads
  38634.1 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1927.2 ms  ✓ IndirectArrays
   2003.1 ms  ✓ IteratorInterfaceExtensions
   2009.7 ms  ✓ StatsAPI
   2024.3 ms  ✓ RangeArrays
   2034.0 ms  ✓ LaTeXStrings
   2109.0 ms  ✓ Contour
   2112.7 ms  ✓ CEnum
   2120.7 ms  ✓ TensorCore
   2218.9 ms  ✓ TriplotBase
   2512.5 ms  ✓ PolygonOps
   2617.9 ms  ✓ GeoFormatTypes
   2823.7 ms  ✓ AbstractFFTs
   3195.7 ms  ✓ Serialization
   2297.0 ms  ✓ OpenLibm_jll
   2511.0 ms  ✓ InverseFunctions
   1798.1 ms  ✓ DataValueInterfaces
   2511.7 ms  ✓ SuiteSparse_jll
   4616.5 ms  ✓ FillArrays
   2783.2 ms  ✓ CompilerSupportLibraries_jll
   2915.3 ms  ✓ Statistics
   5099.4 ms  ✓ OffsetArrays
   2607.2 ms  ✓ Observables
   3096.8 ms  ✓ IterTools
   2596.7 ms  ✓ Requires
   2999.2 ms  ✓ OrderedCollections
   2198.5 ms  ✓ EnumX
   5614.7 ms  ✓ Format
   4306.1 ms  ✓ Grisu
   2000.1 ms  ✓ Reexport
   2308.2 ms  ✓ StableRNGs
   1991.6 ms  ✓ PtrArrays
   2412.7 ms  ✓ IntervalSets
   2087.1 ms  ✓ PCRE2_jll
   2788.1 ms  ✓ AbstractTrees
   2396.3 ms  ✓ Mmap
   2582.7 ms  ✓ RoundingEmulator
   2482.6 ms  ✓ Extents
   2195.2 ms  ✓ LazyModules
   3075.6 ms  ✓ TranscodingStreams
   1994.6 ms  ✓ DataAPI
   2494.2 ms  ✓ Inflate
   2405.1 ms  ✓ ConstructionBase
   2002.4 ms  ✓ CRC32c
   2016.5 ms  ✓ StaticArraysCore
   2224.7 ms  ✓ MappedArrays
   2785.0 ms  ✓ Compat
   3108.1 ms  ✓ Scratch
   5996.0 ms  ✓ IrrationalConstants
   1701.7 ms  ✓ TableTraits
   3528.6 ms  ✓ Preferences
   2922.9 ms  ✓ DocStringExtensions
   2989.8 ms  ✓ NaNMath
   7394.6 ms  ✓ AdaptivePredicates
   3477.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  11190.4 ms  ✓ MacroTools
   2887.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   2793.9 ms  ✓ StackViews
   2394.5 ms  ✓ PaddedViews
   2302.5 ms  ✓ Ratios
   5199.8 ms  ✓ LazyArtifacts
   6694.4 ms  ✓ InteractiveUtils
   6006.3 ms  ✓ PkgVersion
   2791.1 ms  ✓ Adapt
   2397.1 ms  ✓ Showoff
   2016.8 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2091.7 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2316.9 ms  ✓ AliasTables
   2010.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2781.5 ms  ✓ Missings
   2110.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2691.9 ms  ✓ Compat → CompatLinearAlgebraExt
   2699.0 ms  ✓ RelocatableFolders
   2294.9 ms  ✓ PrecompileTools
   2496.0 ms  ✓ JLLWrappers
   9190.0 ms  ✓ Distributed
   4794.0 ms  ✓ GeoInterface
   2401.0 ms  ✓ MosaicViews
   3290.8 ms  ✓ LogExpFunctions
   4012.6 ms  ✓ Tables
   2198.3 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3711.4 ms  ✓ SimpleTraits
   3909.0 ms  ✓ AxisArrays
  11798.9 ms  ✓ FixedPointNumbers
   2995.1 ms  ✓ OpenSSL_jll
   2695.9 ms  ✓ Libmount_jll
   3199.7 ms  ✓ Graphite2_jll
   6313.5 ms  ✓ FilePathsBase
   2598.9 ms  ✓ LLVMOpenMP_jll
   6875.6 ms  ✓ ChainRulesCore
   2712.5 ms  ✓ Bzip2_jll
   2698.0 ms  ✓ Xorg_libXau_jll
   2892.4 ms  ✓ libpng_jll
   8413.5 ms  ✓ DataStructures
   2895.1 ms  ✓ libfdk_aac_jll
   3213.3 ms  ✓ Imath_jll
   3203.2 ms  ✓ Giflib_jll
   2995.6 ms  ✓ LAME_jll
   2808.6 ms  ✓ LERC_jll
  18311.3 ms  ✓ SparseArrays
   2775.4 ms  ✓ EarCut_jll
   7212.6 ms  ✓ ColorTypes
   3385.8 ms  ✓ CRlibm_jll
   3589.5 ms  ✓ JpegTurbo_jll
   6403.2 ms  ✓ IntelOpenMP_jll
   3298.9 ms  ✓ Ogg_jll
   3490.7 ms  ✓ Xorg_libXdmcp_jll
   2918.7 ms  ✓ x265_jll
   4796.4 ms  ✓ XZ_jll
   4707.4 ms  ✓ oneTBB_jll
  17591.9 ms  ✓ Test
  21200.4 ms  ✓ FileIO
   3121.5 ms  ✓ Expat_jll
   4127.1 ms  ✓ libaom_jll
   5099.1 ms  ✓ x264_jll
   3882.5 ms  ✓ Zstd_jll
   2700.7 ms  ✓ Xorg_xtrans_jll
   3614.1 ms  ✓ LZO_jll
   3122.2 ms  ✓ Opus_jll
   2901.5 ms  ✓ Libiconv_jll
   2783.5 ms  ✓ Libffi_jll
   2724.1 ms  ✓ Libgpg_error_jll
   2816.4 ms  ✓ isoband_jll
   2802.4 ms  ✓ FFTW_jll
   2691.4 ms  ✓ Xorg_libpthread_stubs_jll
   3001.8 ms  ✓ Libuuid_jll
   2915.6 ms  ✓ FriBidi_jll
   2892.5 ms  ✓ OpenSpecFun_jll
   3186.4 ms  ✓ SharedArrays
   2492.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2495.1 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4078.0 ms  ✓ ProgressMeter
   3081.2 ms  ✓ Rmath_jll
   2795.8 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2399.8 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4112.2 ms  ✓ StructArrays
   2996.5 ms  ✓ Pixman_jll
   2790.8 ms  ✓ SortingAlgorithms
   4092.2 ms  ✓ FilePaths
   2902.6 ms  ✓ FreeType2_jll
   2795.2 ms  ✓ SuiteSparse
   3105.2 ms  ✓ WoodburyMatrices
   3414.2 ms  ✓ OpenEXR_jll
   2879.2 ms  ✓ Statistics → SparseArraysExt
   3209.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2987.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3009.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5294.2 ms  ✓ QuadGK
   6906.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3487.3 ms  ✓ libvorbis_jll
   2999.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3191.2 ms  ✓ SignedDistanceFields
   5199.5 ms  ✓ libsixel_jll
   6208.3 ms  ✓ MKL_jll
   8081.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   4316.3 ms  ✓ Isoband
  12392.8 ms  ✓ ColorVectorSpace
   6391.6 ms  ✓ Libgcrypt_jll
   7409.4 ms  ✓ Libtiff_jll
   7307.0 ms  ✓ XML2_jll
  10586.9 ms  ✓ FilePathsBase → FilePathsBaseTestExt
  51305.9 ms  ✓ StyledStrings
   3088.8 ms  ✓ StructArrays → StructArraysAdaptExt
   2518.7 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5005.2 ms  ✓ Rmath
   3395.4 ms  ✓ StructArrays → StructArraysSparseArraysExt
  14594.8 ms  ✓ IntervalArithmetic
  39201.5 ms  ✓ SIMD
  39892.8 ms  ✓ StaticArrays
  13290.8 ms  ✓ QOI
   4306.5 ms  ✓ Fontconfig_jll
   3295.2 ms  ✓ AxisAlgorithms
   4404.0 ms  ✓ PDMats
   3204.5 ms  ✓ Gettext_jll
   6400.3 ms  ✓ FreeType
   2783.5 ms  ✓ ColorTypes → StyledStringsExt
   3313.0 ms  ✓ XSLT_jll
   2514.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3206.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3382.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3112.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3003.2 ms  ✓ Adapt → AdaptStaticArraysExt
  13617.5 ms  ✓ SpecialFunctions
   3112.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   2797.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   4095.4 ms  ✓ Glib_jll
  10905.7 ms  ✓ StatsBase
   3197.6 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  26507.8 ms  ✓ Colors
   4897.2 ms  ✓ HypergeometricFunctions
   7307.2 ms  ✓ Xorg_libxcb_jll
   3098.4 ms  ✓ Graphics
   3280.3 ms  ✓ Animations
   8998.9 ms  ✓ Interpolations
   9389.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2494.5 ms  ✓ Xorg_libX11_jll
   6480.5 ms  ✓ OpenEXR
   2109.9 ms  ✓ Xorg_libXext_jll
   5888.9 ms  ✓ StatsFuns
   2386.5 ms  ✓ Xorg_libXrender_jll
   4070.1 ms  ✓ Libglvnd_jll
   4023.6 ms  ✓ Cairo_jll
   4993.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14304.4 ms  ✓ ColorSchemes
   7795.4 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   5125.5 ms  ✓ libwebp_jll
  24410.1 ms  ✓ ExactPredicates
   6874.9 ms  ✓ HarfBuzz_jll
  31186.6 ms  ✓ FFTW
   2312.9 ms  ✓ libass_jll
   2322.6 ms  ✓ Pango_jll
   2293.5 ms  ✓ FFMPEG_jll
   5472.5 ms  ✓ Cairo
  22987.6 ms  ✓ Distributions
   6198.6 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   6816.9 ms  ✓ Distributions → DistributionsTestExt
  22680.5 ms  ✓ DelaunayTriangulation
 102498.1 ms  ✓ Unitful
  51976.3 ms  ✓ Automa
   7793.3 ms  ✓ KernelDensity
   3092.4 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3104.0 ms  ✓ Unitful → ConstructionBaseUnitfulExt
  95590.1 ms  ✓ Parsers
   4622.5 ms  ✓ Interpolations → InterpolationsUnitfulExt
  54750.7 ms  ✓ GeometryBasics
   2630.3 ms  ✓ JSON
   2366.2 ms  ✓ Packing
   3338.5 ms  ✓ ShaderAbstractions
   1612.9 ms  ✓ ColorBrewer
   3938.0 ms  ✓ FreeTypeAbstraction
  40810.5 ms  ✓ PlotUtils
   8573.4 ms  ✓ MakieCore
  12346.9 ms  ✓ GridLayoutBase
  60679.7 ms  ✓ ImageCore
   2419.8 ms  ✓ ImageBase
   2832.0 ms  ✓ WebP
   4197.9 ms  ✓ PNGFiles
   4202.9 ms  ✓ JpegTurbo
   2212.3 ms  ✓ ImageAxes
    862.2 ms  ✓ ImageMetadata
   1401.2 ms  ✓ Netpbm
  93145.1 ms  ✓ REPL
   1069.5 ms  ✓ UnicodeFun
   5451.6 ms  ✓ Pkg → REPLExt
   6913.1 ms  ✓ Sixel
 108122.8 ms  ✓ TiffImages
  10500.4 ms  ✓ MathTeXEngine
    783.7 ms  ✓ ImageIO
  85989.9 ms  ✓ Makie
  27825.7 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 281 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.3 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 938.20
	System time (seconds): 63.06
	Percent of CPU this job got: 307%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:26.12
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 3938252
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 887
	Minor (reclaiming a frame) page faults: 14743403
	Voluntary context switches: 336984
	Involuntary context switches: 226263
	Swaps: 0
	File system inputs: 264
	File system outputs: 3664736
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
