nice: cannot set niceness: Permission denied
Precompiling packages...
   1626.2 ms  ✓ OpenSSL_jll
   1600.5 ms  ✓ Logging
   1695.1 ms  ✓ nghttp2_jll
   1702.8 ms  ✓ UUIDs
   1713.9 ms  ✓ MozillaCACerts_jll
   1717.1 ms  ✓ Unicode
   1722.5 ms  ✓ NetworkOptions
   1714.5 ms  ✓ Zlib_jll
   1828.3 ms  ✓ CompilerSupportLibraries_jll
   1884.9 ms  ✓ Base64
    572.4 ms  ✓ LibSSH2_jll
    590.2 ms  ✓ p7zip_jll
    703.6 ms  ✓ Printf
    502.5 ms  ✓ LibCURL_jll
    526.2 ms  ✓ LibGit2_jll
   3243.4 ms  ✓ ArgTools
    765.2 ms  ✓ LibCURL
    634.2 ms  ✓ Tar
   2982.5 ms  ✓ Dates
   3088.1 ms  ✓ LibGit2
    462.6 ms  ✓ TOML
   3113.0 ms  ✓ Downloads
   9606.1 ms  ✓ StyledStrings
   1663.4 ms  ✓ JuliaSyntaxHighlighting
   3957.3 ms  ✓ Markdown
  48298.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 64 seconds
Precompiling packages...
   2355.7 ms  ✓ IteratorInterfaceExtensions
   2554.5 ms  ✓ RangeArrays
   2654.5 ms  ✓ PolygonOps
   2661.2 ms  ✓ IndirectArrays
   2658.5 ms  ✓ TensorCore
   2668.0 ms  ✓ LaTeXStrings
   2730.3 ms  ✓ StatsAPI
   2940.6 ms  ✓ IntegerMathUtils
   3061.8 ms  ✓ TriplotBase
   3157.4 ms  ✓ Contour
   3372.3 ms  ✓ AbstractFFTs
   2500.6 ms  ✓ CommonSolve
   2809.5 ms  ✓ OpenLibm_jll
   5552.2 ms  ✓ FillArrays
   3097.4 ms  ✓ InverseFunctions
   5848.7 ms  ✓ OffsetArrays
   3222.7 ms  ✓ SuiteSparse_jll
   3289.4 ms  ✓ IterTools
   3307.4 ms  ✓ Statistics
   4001.6 ms  ✓ Serialization
   2491.8 ms  ✓ DataValueInterfaces
   4560.1 ms  ✓ Requires
   7951.3 ms  ✓ Format
   2483.4 ms  ✓ StableRNGs
   2702.5 ms  ✓ EnumX
   2800.5 ms  ✓ Reexport
   3299.3 ms  ✓ IntervalSets
   3404.1 ms  ✓ AbstractTrees
   3001.8 ms  ✓ RoundingEmulator
   3604.0 ms  ✓ DocStringExtensions
   9645.8 ms  ✓ CEnum
   2628.5 ms  ✓ CompositionsBase
