Precompiling Pkg...
    948.5 ms  ✓ Logging
   1130.2 ms  ✓ nghttp2_jll
   1129.6 ms  ✓ Zlib_jll
   1140.4 ms  ✓ MozillaCACerts_jll
   1155.0 ms  ✓ UUIDs
   1155.0 ms  ✓ Unicode
   1220.8 ms  ✓ Base64
   1268.6 ms  ✓ NetworkOptions
   1243.3 ms  ✓ MbedTLS_jll
   1250.6 ms  ✓ p7zip_jll
    319.1 ms  ✓ LibSSH2_jll
    446.3 ms  ✓ Printf
    411.1 ms  ✓ LibCURL_jll
    420.1 ms  ✓ LibGit2_jll
   2044.1 ms  ✓ ArgTools
    556.5 ms  ✓ LibCURL
    545.4 ms  ✓ Tar
   2424.8 ms  ✓ Dates
   2844.3 ms  ✓ Markdown
   2287.4 ms  ✓ LibGit2
    357.7 ms  ✓ TOML
   2876.5 ms  ✓ Downloads
  38444.1 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1896.8 ms  ✓ IteratorInterfaceExtensions
   1991.0 ms  ✓ LaTeXStrings
   1999.3 ms  ✓ IndirectArrays
   2070.0 ms  ✓ CEnum
   2084.0 ms  ✓ StatsAPI
   2101.9 ms  ✓ GeoFormatTypes
   2184.6 ms  ✓ TensorCore
   2176.5 ms  ✓ Contour
   2170.4 ms  ✓ TriplotBase
   2283.4 ms  ✓ PolygonOps
   2287.8 ms  ✓ RangeArrays
   2794.6 ms  ✓ AbstractFFTs
   3261.0 ms  ✓ Serialization
   2097.0 ms  ✓ OpenLibm_jll
   2302.3 ms  ✓ InverseFunctions
   2404.2 ms  ✓ CompilerSupportLibraries_jll
   1810.0 ms  ✓ DataValueInterfaces
   2676.9 ms  ✓ Statistics
   2674.2 ms  ✓ SuiteSparse_jll
   2505.2 ms  ✓ Observables
   4845.1 ms  ✓ FillArrays
   2794.0 ms  ✓ OrderedCollections
   2699.0 ms  ✓ Requires
   2910.2 ms  ✓ IterTools
   5363.5 ms  ✓ OffsetArrays
   2385.2 ms  ✓ EnumX
   5671.3 ms  ✓ Format
   3991.6 ms  ✓ Grisu
   1997.4 ms  ✓ Reexport
   2490.8 ms  ✓ StableRNGs
   1983.4 ms  ✓ PtrArrays
   2289.5 ms  ✓ IntervalSets
   2308.5 ms  ✓ RoundingEmulator
   1819.3 ms  ✓ PCRE2_jll
   2785.4 ms  ✓ DocStringExtensions
   2485.9 ms  ✓ Extents
   2816.5 ms  ✓ AbstractTrees
   2509.7 ms  ✓ Mmap
   2693.8 ms  ✓ TranscodingStreams
   2202.1 ms  ✓ LazyModules
   2191.8 ms  ✓ Inflate
   2089.0 ms  ✓ DataAPI
   2002.9 ms  ✓ CRC32c
   2097.9 ms  ✓ MappedArrays
   2517.1 ms  ✓ ConstructionBase
   2807.4 ms  ✓ StaticArraysCore
   2623.3 ms  ✓ Scratch
   5406.9 ms  ✓ IrrationalConstants
   1724.2 ms  ✓ TableTraits
   2508.0 ms  ✓ Compat
   3822.9 ms  ✓ Preferences
   2286.9 ms  ✓ NaNMath
   6585.6 ms  ✓ AdaptivePredicates
   2102.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2921.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4909.3 ms  ✓ LazyArtifacts
  11190.8 ms  ✓ MacroTools
   2502.9 ms  ✓ Adapt
   2091.4 ms  ✓ StackViews
   3185.1 ms  ✓ Ratios
   6589.9 ms  ✓ InteractiveUtils
   5598.5 ms  ✓ PkgVersion
   2282.4 ms  ✓ AliasTables
   2412.3 ms  ✓ PaddedViews
   2489.3 ms  ✓ Showoff
   2107.4 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2211.3 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   1803.2 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2305.5 ms  ✓ Missings
   1910.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2001.0 ms  ✓ RelocatableFolders
   2315.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2208.0 ms  ✓ PrecompileTools
   8793.0 ms  ✓ Distributed
   4593.5 ms  ✓ GeoInterface
   2116.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3507.8 ms  ✓ LogExpFunctions
   3183.6 ms  ✓ JLLWrappers
   2513.5 ms  ✓ MosaicViews
   4098.7 ms  ✓ Tables
   3494.4 ms  ✓ SimpleTraits
   3698.7 ms  ✓ AxisArrays
  11409.7 ms  ✓ FixedPointNumbers
   2906.2 ms  ✓ SharedArrays
   2492.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4598.6 ms  ✓ FilePathsBase
   2597.4 ms  ✓ OpenSSL_jll
   4689.5 ms  ✓ ProgressMeter
   6104.4 ms  ✓ ChainRulesCore
   2598.3 ms  ✓ Graphite2_jll
   2983.5 ms  ✓ Libmount_jll
   3505.5 ms  ✓ LLVMOpenMP_jll
   3396.1 ms  ✓ Bzip2_jll
   2605.9 ms  ✓ Rmath_jll
   8117.0 ms  ✓ DataStructures
   2807.9 ms  ✓ Xorg_libXau_jll
   2910.7 ms  ✓ libpng_jll
   3106.2 ms  ✓ libfdk_aac_jll
  17378.4 ms  ✓ SparseArrays
   3004.7 ms  ✓ Imath_jll
   3093.0 ms  ✓ LAME_jll
   3311.7 ms  ✓ Giflib_jll
   2787.8 ms  ✓ CRlibm_jll
   3079.7 ms  ✓ JpegTurbo_jll
   4082.6 ms  ✓ EarCut_jll
   2895.0 ms  ✓ Ogg_jll
   5391.3 ms  ✓ LERC_jll
  20399.4 ms  ✓ FileIO
  15912.5 ms  ✓ Test
   3011.7 ms  ✓ oneTBB_jll
   4716.2 ms  ✓ XZ_jll
   6905.1 ms  ✓ IntelOpenMP_jll
   3494.9 ms  ✓ Xorg_libXdmcp_jll
   3321.6 ms  ✓ x265_jll
   3092.4 ms  ✓ x264_jll
   3097.6 ms  ✓ Zstd_jll
   3311.7 ms  ✓ libaom_jll
   2808.2 ms  ✓ Expat_jll
   2404.7 ms  ✓ Opus_jll
   2479.5 ms  ✓ Xorg_xtrans_jll
   2790.9 ms  ✓ LZO_jll
   3285.5 ms  ✓ Libiconv_jll
   2884.4 ms  ✓ isoband_jll
   3096.1 ms  ✓ Libffi_jll
   2696.7 ms  ✓ FFTW_jll
   2696.6 ms  ✓ Libuuid_jll
   2588.4 ms  ✓ OpenBLASConsistentFPCSR_jll
   2097.4 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3018.3 ms  ✓ FriBidi_jll
   2778.7 ms  ✓ OpenSpecFun_jll
   2298.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2597.9 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3991.7 ms  ✓ StructArrays
   3014.8 ms  ✓ XML2_jll
   2723.3 ms  ✓ FreeType2_jll
