Precompiling Pkg...
    968.7 ms  ✓ Logging
    972.4 ms  ✓ MozillaCACerts_jll
   1065.4 ms  ✓ Zlib_jll
   1085.0 ms  ✓ Unicode
   1092.1 ms  ✓ UUIDs
   1147.7 ms  ✓ nghttp2_jll
   1153.3 ms  ✓ MbedTLS_jll
   1163.0 ms  ✓ Base64
   1222.5 ms  ✓ NetworkOptions
   1186.6 ms  ✓ p7zip_jll
    329.6 ms  ✓ LibSSH2_jll
    476.1 ms  ✓ Printf
    383.8 ms  ✓ LibCURL_jll
    389.5 ms  ✓ LibGit2_jll
   2091.1 ms  ✓ ArgTools
    587.6 ms  ✓ LibCURL
    559.4 ms  ✓ Tar
   2409.0 ms  ✓ Dates
   2843.3 ms  ✓ Markdown
   2373.4 ms  ✓ LibGit2
    371.4 ms  ✓ TOML
   2799.6 ms  ✓ Downloads
  38579.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1900.7 ms  ✓ RangeArrays
   1853.0 ms  ✓ IteratorInterfaceExtensions
   1995.2 ms  ✓ IndirectArrays
   1949.4 ms  ✓ PolygonOps
   2083.5 ms  ✓ LaTeXStrings
   2137.5 ms  ✓ Contour
   2141.8 ms  ✓ CEnum
   2147.6 ms  ✓ GeoFormatTypes
   2212.9 ms  ✓ TriplotBase
   2243.0 ms  ✓ StatsAPI
   2246.5 ms  ✓ TensorCore
   2706.7 ms  ✓ AbstractFFTs
   3513.8 ms  ✓ Serialization
   2393.8 ms  ✓ OpenLibm_jll
   1788.8 ms  ✓ DataValueInterfaces
   2598.4 ms  ✓ InverseFunctions
   4523.1 ms  ✓ FillArrays
   2694.5 ms  ✓ CompilerSupportLibraries_jll
   2501.8 ms  ✓ SuiteSparse_jll
   2786.5 ms  ✓ Statistics
   2716.7 ms  ✓ IterTools
   2779.6 ms  ✓ Observables
   2877.3 ms  ✓ Requires
   5240.6 ms  ✓ OffsetArrays
   3214.5 ms  ✓ OrderedCollections
   2183.2 ms  ✓ EnumX
   5902.3 ms  ✓ Format
   1986.6 ms  ✓ Reexport
   4494.6 ms  ✓ Grisu
   2485.1 ms  ✓ StableRNGs
   1904.3 ms  ✓ PtrArrays
   2300.5 ms  ✓ Mmap
   2686.5 ms  ✓ IntervalSets
   2799.9 ms  ✓ AbstractTrees
   2707.0 ms  ✓ RoundingEmulator
   2194.8 ms  ✓ PCRE2_jll
   2616.3 ms  ✓ Extents
   2114.6 ms  ✓ LazyModules
   2780.1 ms  ✓ TranscodingStreams
   1816.7 ms  ✓ CRC32c
   2416.1 ms  ✓ Inflate
