Precompiling Pkg...
    885.3 ms  ✓ Logging
    978.2 ms  ✓ Unicode
    991.5 ms  ✓ nghttp2_jll
   1065.5 ms  ✓ Zlib_jll
   1089.0 ms  ✓ MozillaCACerts_jll
   1158.1 ms  ✓ UUIDs
   1170.5 ms  ✓ Base64
   1184.2 ms  ✓ MbedTLS_jll
   1186.2 ms  ✓ p7zip_jll
   1245.6 ms  ✓ NetworkOptions
    330.8 ms  ✓ LibSSH2_jll
    537.8 ms  ✓ Printf
    381.0 ms  ✓ LibCURL_jll
    433.2 ms  ✓ LibGit2_jll
   2095.9 ms  ✓ ArgTools
    591.4 ms  ✓ LibCURL
    540.6 ms  ✓ Tar
   2384.9 ms  ✓ Dates
   2802.4 ms  ✓ Markdown
   2303.3 ms  ✓ LibGit2
    411.2 ms  ✓ TOML
   2873.2 ms  ✓ Downloads
  38587.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1871.0 ms  ✓ IteratorInterfaceExtensions
   2170.4 ms  ✓ GeoFormatTypes
   2178.6 ms  ✓ IndirectArrays
   2181.7 ms  ✓ RangeArrays
   2176.9 ms  ✓ TensorCore
   2171.7 ms  ✓ CEnum
   2178.9 ms  ✓ PolygonOps
   2255.0 ms  ✓ StatsAPI
   2265.7 ms  ✓ LaTeXStrings
   2262.2 ms  ✓ Contour
   2261.9 ms  ✓ TriplotBase
   2975.0 ms  ✓ AbstractFFTs
   3457.2 ms  ✓ Serialization
   2503.0 ms  ✓ OpenLibm_jll
   2484.7 ms  ✓ InverseFunctions
   2417.7 ms  ✓ SuiteSparse_jll
   2406.8 ms  ✓ Observables
   4742.2 ms  ✓ FillArrays
   2523.6 ms  ✓ CompilerSupportLibraries_jll
   1991.0 ms  ✓ DataValueInterfaces
   2698.1 ms  ✓ Requires
   2987.9 ms  ✓ Statistics
   2906.4 ms  ✓ OrderedCollections
   5271.2 ms  ✓ OffsetArrays
   3024.2 ms  ✓ IterTools
   2100.2 ms  ✓ EnumX
   5562.5 ms  ✓ Format
   4300.8 ms  ✓ Grisu
   1991.8 ms  ✓ Reexport
   2402.8 ms  ✓ StableRNGs
   1994.0 ms  ✓ PtrArrays
   2197.1 ms  ✓ Mmap
   2590.5 ms  ✓ IntervalSets
   2491.0 ms  ✓ RoundingEmulator
   2188.3 ms  ✓ PCRE2_jll
   2307.7 ms  ✓ Extents
   2292.8 ms  ✓ StackViews
   2013.1 ms  ✓ LazyModules
   2313.8 ms  ✓ Inflate
   1791.4 ms  ✓ CRC32c
   1905.6 ms  ✓ DataAPI
   2397.1 ms  ✓ ConstructionBase
   2194.2 ms  ✓ MappedArrays
   2588.4 ms  ✓ AliasTables
   2407.2 ms  ✓ Scratch
   5913.7 ms  ✓ IrrationalConstants
   3007.1 ms  ✓ Compat
   1804.2 ms  ✓ TableTraits
   3801.3 ms  ✓ Preferences
   3195.1 ms  ✓ DocStringExtensions
   2707.8 ms  ✓ NaNMath
   6998.9 ms  ✓ AdaptivePredicates
   2185.3 ms  ✓ Ratios
   2994.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2591.4 ms  ✓ AbstractTrees
   2407.1 ms  ✓ Adapt
  11311.0 ms  ✓ MacroTools
   6494.1 ms  ✓ InteractiveUtils
   5401.3 ms  ✓ LazyArtifacts
   2388.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   5894.6 ms  ✓ PkgVersion
   2389.9 ms  ✓ PaddedViews
   1913.8 ms  ✓ StaticArraysCore
   1991.1 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2499.2 ms  ✓ Showoff
   2290.1 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   3104.8 ms  ✓ TranscodingStreams
   2408.1 ms  ✓ Missings
   2105.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2116.5 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2104.8 ms  ✓ RelocatableFolders
   2286.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2598.8 ms  ✓ JLLWrappers
   2489.0 ms  ✓ PrecompileTools
   2995.0 ms  ✓ LogExpFunctions
   5009.3 ms  ✓ GeoInterface
   2302.7 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3888.1 ms  ✓ Tables
   9715.3 ms  ✓ Distributed
   2391.0 ms  ✓ MosaicViews
   3702.3 ms  ✓ SimpleTraits
   3800.0 ms  ✓ AxisArrays
   2883.5 ms  ✓ Graphite2_jll
   3380.3 ms  ✓ OpenSSL_jll
   3296.2 ms  ✓ Libmount_jll
   3188.7 ms  ✓ LLVMOpenMP_jll
   3403.9 ms  ✓ Bzip2_jll
   5305.0 ms  ✓ FilePathsBase
  11402.0 ms  ✓ FixedPointNumbers
   2893.5 ms  ✓ Rmath_jll
  19213.7 ms  ✓ SparseArrays
   3312.7 ms  ✓ Xorg_libXau_jll
   3122.3 ms  ✓ libpng_jll
   2805.9 ms  ✓ libfdk_aac_jll
   6828.0 ms  ✓ ChainRulesCore
   2727.4 ms  ✓ Imath_jll
   2898.1 ms  ✓ Giflib_jll
   2801.3 ms  ✓ LAME_jll
   2699.0 ms  ✓ LERC_jll
   2796.3 ms  ✓ EarCut_jll
   2918.1 ms  ✓ CRlibm_jll
   8216.4 ms  ✓ DataStructures
   3398.9 ms  ✓ JpegTurbo_jll
   2996.3 ms  ✓ Ogg_jll
   2915.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3178.3 ms  ✓ XZ_jll
   3076.4 ms  ✓ oneTBB_jll
   2888.3 ms  ✓ x265_jll
   6404.9 ms  ✓ IntelOpenMP_jll
   2998.9 ms  ✓ x264_jll
   3088.0 ms  ✓ libaom_jll
   2910.1 ms  ✓ Zstd_jll
   3074.8 ms  ✓ Expat_jll
   3291.8 ms  ✓ LZO_jll
   3283.2 ms  ✓ Libiconv_jll
   3206.9 ms  ✓ Libgpg_error_jll
   2814.5 ms  ✓ isoband_jll
   3586.8 ms  ✓ Opus_jll
   3611.4 ms  ✓ Libffi_jll
   3994.5 ms  ✓ Xorg_xtrans_jll
   3302.3 ms  ✓ FFTW_jll
   3496.1 ms  ✓ FriBidi_jll
   4081.5 ms  ✓ Xorg_libpthread_stubs_jll
  22188.4 ms  ✓ FileIO
   4696.7 ms  ✓ Libuuid_jll
   4616.8 ms  ✓ OpenSpecFun_jll
   2985.4 ms  ✓ Pixman_jll
  18795.2 ms  ✓ Test
   3896.2 ms  ✓ SharedArrays
   4485.1 ms  ✓ Libgcrypt_jll
   3901.3 ms  ✓ ProgressMeter
   3001.0 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3497.8 ms  ✓ FreeType2_jll
   4907.6 ms  ✓ StructArrays
   2503.9 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4406.1 ms  ✓ FilePaths
   2218.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2697.6 ms  ✓ SuiteSparse
   3192.0 ms  ✓ WoodburyMatrices
   2917.4 ms  ✓ Statistics → SparseArraysExt
   3103.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2687.8 ms  ✓ Xorg_libXdmcp_jll
   4098.9 ms  ✓ Rmath
   3681.3 ms  ✓ OpenEXR_jll
   2594.9 ms  ✓ SortingAlgorithms
   7508.4 ms  ✓ ColorTypes
   3022.8 ms  ✓ libsixel_jll
   3005.5 ms  ✓ XML2_jll
   3301.2 ms  ✓ libvorbis_jll
   3211.0 ms  ✓ Libtiff_jll
   2300.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7005.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2489.0 ms  ✓ Isoband
   5406.3 ms  ✓ QuadGK
   2093.9 ms  ✓ SignedDistanceFields
   2909.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   6389.6 ms  ✓ MKL_jll
   3396.3 ms  ✓ StructArrays → StructArraysAdaptExt
   2502.5 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3294.7 ms  ✓ StructArrays → StructArraysSparseArraysExt
   4377.6 ms  ✓ Fontconfig_jll
   5894.6 ms  ✓ FilePathsBase → FilePathsBaseTestExt
   5208.5 ms  ✓ FreeType
   6980.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3715.6 ms  ✓ AxisAlgorithms
  12884.4 ms  ✓ IntervalArithmetic
   4809.3 ms  ✓ XSLT_jll
   8000.8 ms  ✓ PDMats
   6015.2 ms  ✓ Gettext_jll
   3504.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   8490.8 ms  ✓ QOI
   2202.0 ms  ✓ FillArrays → FillArraysPDMatsExt
  51798.7 ms  ✓ StyledStrings
  15102.8 ms  ✓ SpecialFunctions
  10018.9 ms  ✓ ColorVectorSpace
   3100.3 ms  ✓ Glib_jll
   4786.1 ms  ✓ Xorg_libxcb_jll
  11203.4 ms  ✓ StatsBase
   2198.2 ms  ✓ ColorTypes → StyledStringsExt
   2582.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2006.2 ms  ✓ Xorg_libX11_jll
   3696.7 ms  ✓ HypergeometricFunctions
  31102.4 ms  ✓ StaticArrays
   2992.0 ms  ✓ Xorg_libXrender_jll
   3588.4 ms  ✓ Xorg_libXext_jll
   7400.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3300.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3592.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
   4094.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5581.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   5799.5 ms  ✓ Adapt → AdaptStaticArraysExt
   4099.0 ms  ✓ Cairo_jll
  20436.4 ms  ✓ Colors
  36919.1 ms  ✓ SIMD
   4398.7 ms  ✓ Libglvnd_jll
   3307.2 ms  ✓ HarfBuzz_jll
   2887.2 ms  ✓ Graphics
  11199.8 ms  ✓ StatsFuns
   4000.8 ms  ✓ Animations
   3591.4 ms  ✓ libass_jll
   3693.5 ms  ✓ Pango_jll
   4479.9 ms  ✓ libwebp_jll
   8107.1 ms  ✓ OpenEXR
   8203.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13696.0 ms  ✓ Interpolations
   9499.9 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   9899.9 ms  ✓ FFMPEG_jll
  23395.9 ms  ✓ ExactPredicates
  11811.4 ms  ✓ Cairo
  39403.8 ms  ✓ FFTW
  20392.3 ms  ✓ ColorSchemes
  86816.2 ms  ✓ Unitful
   2380.0 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2680.4 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   4687.3 ms  ✓ Interpolations → InterpolationsUnitfulExt
  24007.1 ms  ✓ Distributions
   6693.1 ms  ✓ Distributions → DistributionsTestExt
   8917.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  80010.0 ms  ✓ Parsers
  25312.0 ms  ✓ DelaunayTriangulation
  51984.0 ms  ✓ GeometryBasics
  47380.8 ms  ✓ Automa
   7700.1 ms  ✓ KernelDensity
   5615.9 ms  ✓ JSON
   3810.9 ms  ✓ ShaderAbstractions
   3897.2 ms  ✓ Packing
   1470.2 ms  ✓ ColorBrewer
   5307.7 ms  ✓ FreeTypeAbstraction
  34126.3 ms  ✓ PlotUtils
   9726.4 ms  ✓ MakieCore
  13814.0 ms  ✓ GridLayoutBase
  59790.8 ms  ✓ ImageCore
   2618.5 ms  ✓ ImageBase
   2934.5 ms  ✓ WebP
   4352.9 ms  ✓ JpegTurbo
   4458.3 ms  ✓ PNGFiles
   2244.8 ms  ✓ ImageAxes
    862.5 ms  ✓ ImageMetadata
   1474.5 ms  ✓ Netpbm
  94550.4 ms  ✓ REPL
   1102.9 ms  ✓ UnicodeFun
   5195.5 ms  ✓ Pkg → REPLExt
   3758.2 ms  ✓ Sixel
   8961.3 ms  ✓ MathTeXEngine
  99022.2 ms  ✓ TiffImages
    793.4 ms  ✓ ImageIO
  86315.2 ms  ✓ Makie
  28323.1 ms  ✓ CairoMakie
  248 dependencies successfully precompiled in 283 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.3 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 938.53
	System time (seconds): 63.30
	Percent of CPU this job got: 305%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:27.91
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 3938028
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 946
	Minor (reclaiming a frame) page faults: 14750178
	Voluntary context switches: 323546
	Involuntary context switches: 215046
	Swaps: 0
	File system inputs: 176
	File system outputs: 3670600
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
