Precompiling Pkg...
    871.1 ms  ✓ Logging
    969.9 ms  ✓ nghttp2_jll
    985.1 ms  ✓ UUIDs
   1050.6 ms  ✓ MbedTLS_jll
   1098.2 ms  ✓ NetworkOptions
   1063.0 ms  ✓ Unicode
   1086.6 ms  ✓ MozillaCACerts_jll
   1083.6 ms  ✓ Zlib_jll
   1150.7 ms  ✓ p7zip_jll
   1186.2 ms  ✓ Base64
    346.1 ms  ✓ LibSSH2_jll
    440.3 ms  ✓ Printf
    370.9 ms  ✓ LibGit2_jll
    369.8 ms  ✓ LibCURL_jll
   2013.4 ms  ✓ ArgTools
    589.0 ms  ✓ LibCURL
    564.8 ms  ✓ Tar
   2369.4 ms  ✓ Dates
   2830.1 ms  ✓ Markdown
   2360.3 ms  ✓ LibGit2
    388.3 ms  ✓ TOML
   2870.3 ms  ✓ Downloads
  38313.0 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1860.6 ms  ✓ IteratorInterfaceExtensions
   2044.7 ms  ✓ CEnum
   2057.6 ms  ✓ RangeArrays
   2057.5 ms  ✓ PolygonOps
   2064.3 ms  ✓ LaTeXStrings
   2154.7 ms  ✓ Contour
   2165.6 ms  ✓ StatsAPI
   2174.0 ms  ✓ IndirectArrays
   2176.2 ms  ✓ GeoFormatTypes
   2264.1 ms  ✓ TriplotBase
   2370.7 ms  ✓ TensorCore
   2975.3 ms  ✓ AbstractFFTs
   3550.9 ms  ✓ Serialization
   2312.2 ms  ✓ OpenLibm_jll
   2089.3 ms  ✓ DataValueInterfaces
   2515.0 ms  ✓ InverseFunctions
   4557.6 ms  ✓ FillArrays
   2594.6 ms  ✓ CompilerSupportLibraries_jll
   2502.3 ms  ✓ SuiteSparse_jll
   2703.2 ms  ✓ OrderedCollections
   2900.7 ms  ✓ Statistics
   2900.6 ms  ✓ IterTools
   2694.4 ms  ✓ Requires
   2790.0 ms  ✓ Observables
   2084.3 ms  ✓ EnumX
   5244.8 ms  ✓ OffsetArrays
   5855.1 ms  ✓ Format
   1909.5 ms  ✓ Reexport
