nice: cannot set niceness: Permission denied
Precompiling packages...
   1639.3 ms  ✓ OpenSSL_jll
   1702.2 ms  ✓ Zlib_jll
   1804.4 ms  ✓ CompilerSupportLibraries_jll
   1802.0 ms  ✓ nghttp2_jll
   1807.7 ms  ✓ UUIDs
   1810.2 ms  ✓ Logging
   1817.5 ms  ✓ MozillaCACerts_jll
   1901.0 ms  ✓ Unicode
   1932.2 ms  ✓ NetworkOptions
   1948.6 ms  ✓ Base64
    633.0 ms  ✓ LibSSH2_jll
    618.1 ms  ✓ p7zip_jll
    668.8 ms  ✓ Printf
    481.7 ms  ✓ LibCURL_jll
    492.0 ms  ✓ LibGit2_jll
   3375.9 ms  ✓ ArgTools
    788.4 ms  ✓ LibCURL
    643.3 ms  ✓ Tar
   2975.9 ms  ✓ Dates
   3181.5 ms  ✓ LibGit2
    457.9 ms  ✓ TOML
   3097.1 ms  ✓ Downloads
   9627.1 ms  ✓ StyledStrings
   1807.2 ms  ✓ JuliaSyntaxHighlighting
   3931.3 ms  ✓ Markdown
  47210.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2461.1 ms  ✓ MuladdMacro
   2454.3 ms  ✓ IteratorInterfaceExtensions
   2567.5 ms  ✓ RangeArrays
   2645.8 ms  ✓ IndirectArrays
   2726.2 ms  ✓ PolygonOps
   2743.5 ms  ✓ LaTeXStrings
   2924.9 ms  ✓ TensorCore
   2920.3 ms  ✓ Contour
   2950.8 ms  ✓ StatsAPI
   3003.9 ms  ✓ TriplotBase
   3747.8 ms  ✓ AbstractFFTs
   2598.0 ms  ✓ IntegerMathUtils
   2797.1 ms  ✓ OpenLibm_jll
   3002.5 ms  ✓ InverseFunctions
   5746.4 ms  ✓ OffsetArrays
   5896.9 ms  ✓ FillArrays
   3297.0 ms  ✓ Statistics
   3194.7 ms  ✓ SuiteSparse_jll
   3797.7 ms  ✓ Serialization
   3584.2 ms  ✓ IterTools
   8035.1 ms  ✓ Format
   2702.6 ms  ✓ DataValueInterfaces
