Precompiling Pkg...
    999.7 ms  ✓ Logging
   1077.3 ms  ✓ Unicode
   1079.6 ms  ✓ MozillaCACerts_jll
   1081.7 ms  ✓ UUIDs
   1087.1 ms  ✓ Zlib_jll
   1100.7 ms  ✓ MbedTLS_jll
   1198.2 ms  ✓ nghttp2_jll
   1207.6 ms  ✓ p7zip_jll
   1300.2 ms  ✓ NetworkOptions
   1293.8 ms  ✓ Base64
    409.1 ms  ✓ LibSSH2_jll
    481.8 ms  ✓ Printf
    413.8 ms  ✓ LibCURL_jll
    415.1 ms  ✓ LibGit2_jll
   2008.0 ms  ✓ ArgTools
    564.2 ms  ✓ LibCURL
    545.8 ms  ✓ Tar
   1927.7 ms  ✓ Dates
   2716.0 ms  ✓ Markdown
   2181.1 ms  ✓ LibGit2
    672.7 ms  ✓ TOML
   2694.3 ms  ✓ Downloads
  38497.8 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1844.8 ms  ✓ RangeArrays
   1841.2 ms  ✓ IndirectArrays
   1842.1 ms  ✓ LaTeXStrings
   1991.7 ms  ✓ PolygonOps
   1995.6 ms  ✓ IteratorInterfaceExtensions
   2195.9 ms  ✓ Contour
   2200.6 ms  ✓ CEnum
   2290.4 ms  ✓ GeoFormatTypes
   2384.1 ms  ✓ TensorCore
   2382.7 ms  ✓ StatsAPI
   2375.3 ms  ✓ TriplotBase
   2827.8 ms  ✓ AbstractFFTs
   3288.7 ms  ✓ Serialization
   2209.4 ms  ✓ OpenLibm_jll
   2495.3 ms  ✓ InverseFunctions
   2807.6 ms  ✓ Statistics
   2406.4 ms  ✓ SuiteSparse_jll
   1908.5 ms  ✓ DataValueInterfaces
   2716.1 ms  ✓ CompilerSupportLibraries_jll
   4777.9 ms  ✓ FillArrays
   2797.3 ms  ✓ IterTools
   2993.0 ms  ✓ Observables
   3100.0 ms  ✓ OrderedCollections
   2179.1 ms  ✓ EnumX
   5484.4 ms  ✓ OffsetArrays
   3106.5 ms  ✓ Requires
   5493.2 ms  ✓ Format
   4005.3 ms  ✓ Grisu
   2108.6 ms  ✓ StableRNGs
   1893.3 ms  ✓ Reexport
   2396.7 ms  ✓ IntervalSets
   1813.7 ms  ✓ PtrArrays
   2506.4 ms  ✓ RoundingEmulator
   2016.6 ms  ✓ PCRE2_jll
   2079.1 ms  ✓ LazyModules
   2304.7 ms  ✓ Extents
   3002.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2893.2 ms  ✓ TranscodingStreams
   2200.3 ms  ✓ Inflate
   2400.6 ms  ✓ ConstructionBase
   1887.3 ms  ✓ CRC32c
   2500.8 ms  ✓ DataAPI
   2102.0 ms  ✓ StaticArraysCore
   5190.1 ms  ✓ IrrationalConstants
   2577.8 ms  ✓ AliasTables
   2409.5 ms  ✓ Scratch
   2084.7 ms  ✓ TableTraits
   2816.9 ms  ✓ Compat
   3386.5 ms  ✓ DocStringExtensions
   2526.4 ms  ✓ NaNMath
   2621.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4703.4 ms  ✓ Preferences
   7198.2 ms  ✓ AdaptivePredicates
  10981.7 ms  ✓ MacroTools
   3200.2 ms  ✓ AbstractTrees
   2684.8 ms  ✓ Mmap
   2216.2 ms  ✓ StackViews
   5593.7 ms  ✓ LazyArtifacts
   7117.8 ms  ✓ InteractiveUtils
   2496.1 ms  ✓ PaddedViews
   2518.3 ms  ✓ Adapt
   2195.9 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2306.3 ms  ✓ Showoff
   3185.0 ms  ✓ Ratios
   7196.8 ms  ✓ PkgVersion
   2306.9 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  11603.2 ms  ✓ FixedPointNumbers
   2403.9 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2698.5 ms  ✓ MappedArrays
