nice: cannot set niceness: Permission denied
Precompiling packages...
   1463.1 ms  ✓ OpenSSL_jll
   1434.9 ms  ✓ Zlib_jll
   1510.1 ms  ✓ nghttp2_jll
   1520.4 ms  ✓ UUIDs
   1600.8 ms  ✓ CompilerSupportLibraries_jll
   1626.5 ms  ✓ MozillaCACerts_jll
   1633.7 ms  ✓ Logging
   1643.1 ms  ✓ Unicode
   1815.2 ms  ✓ NetworkOptions
   1845.0 ms  ✓ Base64
    645.9 ms  ✓ LibSSH2_jll
    619.3 ms  ✓ p7zip_jll
    716.3 ms  ✓ Printf
    476.7 ms  ✓ LibCURL_jll
    485.0 ms  ✓ LibGit2_jll
   3181.6 ms  ✓ ArgTools
    747.9 ms  ✓ LibCURL
    647.4 ms  ✓ Tar
   2987.2 ms  ✓ Dates
   3009.4 ms  ✓ LibGit2
    491.5 ms  ✓ TOML
   3012.2 ms  ✓ Downloads
   9118.7 ms  ✓ StyledStrings
   1612.8 ms  ✓ JuliaSyntaxHighlighting
   3672.2 ms  ✓ Markdown
  46101.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2526.0 ms  ✓ IteratorInterfaceExtensions
   2553.2 ms  ✓ StatsAPI
   2565.5 ms  ✓ LaTeXStrings
   2564.4 ms  ✓ PolygonOps
   2625.5 ms  ✓ IndirectArrays
   2856.1 ms  ✓ TensorCore
   2947.9 ms  ✓ TriplotBase
   3052.4 ms  ✓ Contour
   3253.4 ms  ✓ RangeArrays
   3766.6 ms  ✓ AbstractFFTs
   4531.8 ms  ✓ Serialization
   2630.4 ms  ✓ OpenLibm_jll
   2807.5 ms  ✓ InverseFunctions
   2937.9 ms  ✓ SuiteSparse_jll
   6042.5 ms  ✓ OffsetArrays
   3485.7 ms  ✓ Statistics
   6136.5 ms  ✓ FillArrays
   3637.8 ms  ✓ IterTools
   2702.0 ms  ✓ DataValueInterfaces
   2698.5 ms  ✓ EnumX
   2388.6 ms  ✓ Reexport
   4301.1 ms  ✓ Requires
   2796.7 ms  ✓ StableRNGs
   8350.4 ms  ✓ Format
   2606.4 ms  ✓ StackViews
   9551.7 ms  ✓ CEnum
   3298.3 ms  ✓ IntervalSets
   3514.2 ms  ✓ DocStringExtensions
   3096.3 ms  ✓ RoundingEmulator
   2341.8 ms  ✓ PtrArrays
   2798.6 ms  ✓ Mmap
   2605.2 ms  ✓ PCRE2_jll
   3108.7 ms  ✓ Extents
   3596.7 ms  ✓ TranscodingStreams
   2802.2 ms  ✓ Inflate
   2387.8 ms  ✓ CRC32c
   2672.8 ms  ✓ DataAPI
   9912.8 ms  ✓ Observables
   3003.4 ms  ✓ StaticArraysCore
   3059.3 ms  ✓ MappedArrays
  11093.6 ms  ✓ OrderedCollections
   2887.0 ms  ✓ Scratch
  12903.5 ms  ✓ Grisu
   2177.2 ms  ✓ TableTraits
   7791.7 ms  ✓ AdaptivePredicates
   4027.9 ms  ✓ Preferences
   9005.2 ms  ✓ LazyModules
   5290.7 ms  ✓ LazyArtifacts
   2829.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   9888.6 ms  ✓ ConstructionBase
   2869.0 ms  ✓ PaddedViews
   7734.3 ms  ✓ PkgVersion
   3387.6 ms  ✓ AbstractTrees
  11103.4 ms  ✓ StructUtils
   3108.1 ms  ✓ Ratios
  16698.7 ms  ✓ IrrationalConstants
  20304.6 ms  ✓ MacroTools
  10587.9 ms  ✓ Compat
   4609.1 ms  ✓ FillArrays → FillArraysStatisticsExt
  24152.9 ms  ✓ BaseDirs
   4227.1 ms  ✓ Adapt
   9063.6 ms  ✓ NaNMath
   2897.2 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   3306.4 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2996.9 ms  ✓ AliasTables
   2598.4 ms  ✓ Showoff
   3304.0 ms  ✓ RelocatableFolders
   3111.9 ms  ✓ JLLWrappers
   2429.8 ms  ✓ PrecompileTools
   2502.1 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
  15103.4 ms  ✓ InteractiveUtils
   2406.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2688.1 ms  ✓ MosaicViews
   2562.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2564.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3395.0 ms  ✓ LogExpFunctions
   3655.6 ms  ✓ Libmount_jll
   3799.8 ms  ✓ Graphite2_jll
   4304.9 ms  ✓ AxisArrays
   9261.3 ms  ✓ DataStructures
   3408.4 ms  ✓ LLVMOpenMP_jll
  17471.6 ms  ✓ Distributed
   3596.9 ms  ✓ Bzip2_jll
  10604.4 ms  ✓ Missings
   3932.5 ms  ✓ Rmath_jll
   3899.7 ms  ✓ Xorg_libXau_jll
   3830.2 ms  ✓ libpng_jll
   3811.5 ms  ✓ libfdk_aac_jll
  11608.1 ms  ✓ Tables
   3794.2 ms  ✓ Imath_jll
   3694.2 ms  ✓ Giflib_jll
  11161.7 ms  ✓ ComputePipeline
   4041.4 ms  ✓ LAME_jll
   4098.1 ms  ✓ LERC_jll
   3701.0 ms  ✓ CRlibm_jll
   4268.2 ms  ✓ EarCut_jll
   6641.3 ms  ✓ IntelOpenMP_jll
  20276.8 ms  ✓ FixedPointNumbers
   4914.0 ms  ✓ JpegTurbo_jll
   3900.2 ms  ✓ Ogg_jll
   3641.2 ms  ✓ x264_jll
   3803.5 ms  ✓ x265_jll
   4811.9 ms  ✓ XZ_jll
   4509.0 ms  ✓ Xorg_libXdmcp_jll
   4091.9 ms  ✓ libaom_jll
   3933.2 ms  ✓ LZO_jll
   4208.5 ms  ✓ Expat_jll
   4335.1 ms  ✓ Zstd_jll
   3789.8 ms  ✓ Opus_jll
   3699.9 ms  ✓ Xorg_xtrans_jll
   3998.7 ms  ✓ Libffi_jll
   4486.4 ms  ✓ Libiconv_jll
   8193.5 ms  ✓ oneTBB_jll
   4087.9 ms  ✓ isoband_jll
   4090.1 ms  ✓ FFTW_jll
   4192.7 ms  ✓ OpenSpecFun_jll
   3800.0 ms  ✓ FriBidi_jll
  23399.6 ms  ✓ FileIO
   4687.3 ms  ✓ Libuuid_jll
  28704.5 ms  ✓ SparseArrays
   2300.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4899.0 ms  ✓ OpenBLASConsistentFPCSR_jll
   2893.5 ms  ✓ SortingAlgorithms
   4475.3 ms  ✓ SimpleTraits
   3804.8 ms  ✓ Pixman_jll
   3799.5 ms  ✓ SharedArrays
   4801.7 ms  ✓ ProgressMeter
   6208.1 ms  ✓ FilePathsBase
   3910.4 ms  ✓ FreeType2_jll
   4094.8 ms  ✓ Rmath
   2633.1 ms  ✓ StructUtils → StructUtilsTablesExt
   7763.4 ms  ✓ MKL_jll
   3395.7 ms  ✓ CRlibm
   2488.0 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4864.3 ms  ✓ OpenEXR_jll
   3893.9 ms  ✓ libsixel_jll
   4201.3 ms  ✓ libvorbis_jll
   4006.2 ms  ✓ Libtiff_jll
  11111.0 ms  ✓ QuadGK
   2398.5 ms  ✓ Isoband
   3904.2 ms  ✓ GettextRuntime_jll
  10903.0 ms  ✓ StructArrays
   3468.4 ms  ✓ WoodburyMatrices
   3101.2 ms  ✓ SuiteSparse
   3460.1 ms  ✓ Statistics → SparseArraysExt
   3294.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3622.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2906.3 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  11007.9 ms  ✓ Xorg_libxcb_jll
   4224.6 ms  ✓ FilePaths
   4537.6 ms  ✓ FreeType
  13659.6 ms  ✓ ColorTypes
   2487.8 ms  ✓ StructArrays → StructArraysAdaptExt
   5332.6 ms  ✓ Fontconfig_jll
  13676.4 ms  ✓ ChainRulesCore
   3911.2 ms  ✓ StructArrays → StructArraysSparseArraysExt
   5365.7 ms  ✓ Glib_jll
   3854.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3729.0 ms  ✓ AxisAlgorithms
  14198.9 ms  ✓ SpecialFunctions
  25303.7 ms  ✓ Test
   2998.2 ms  ✓ ColorTypes → StyledStringsExt
   5807.3 ms  ✓ PDMats
   2512.1 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   4735.3 ms  ✓ Xorg_libX11_jll
   3291.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   5589.9 ms  ✓ HypergeometricFunctions
   7596.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2303.2 ms  ✓ SignedDistanceFields
  17516.6 ms  ✓ IntervalArithmetic
   9979.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   8536.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   7992.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3400.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   3882.7 ms  ✓ Xorg_libXrender_jll
   3736.8 ms  ✓ Xorg_libXext_jll
  16996.5 ms  ✓ StatsBase
   3806.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   2804.0 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   7700.3 ms  ✓ FilePathsBase → FilePathsBaseTestExt
  17061.0 ms  ✓ ColorVectorSpace
   7896.3 ms  ✓ QOI
   3419.4 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   4064.4 ms  ✓ Cairo_jll
   1806.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2992.6 ms  ✓ PDMats → StatsBaseExt
   4502.9 ms  ✓ Libglvnd_jll
  46612.8 ms  ✓ StaticArrays
   3505.4 ms  ✓ HarfBuzz_jll
  12267.9 ms  ✓ StatsFuns
   3603.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   6265.8 ms  ✓ libwebp_jll
  26243.0 ms  ✓ Colors
   5529.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5537.4 ms  ✓ Adapt → AdaptStaticArraysExt
   6900.5 ms  ✓ libass_jll
  10180.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   6599.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   8395.6 ms  ✓ Pango_jll
   6489.0 ms  ✓ Animations
  10269.7 ms  ✓ OpenEXR
  64662.6 ms  ✓ SIMD
  64614.1 ms  ✓ Parsers
  20200.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
  16829.3 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  50012.4 ms  ✓ FFTW
  16103.4 ms  ✓ Graphics
  11531.9 ms  ✓ FFMPEG_jll
  23767.5 ms  ✓ ExactPredicates
  18209.0 ms  ✓ Interpolations
  21827.0 ms  ✓ ColorSchemes
 109498.8 ms  ✓ Unitful
