nice: cannot set niceness: Permission denied
Precompiling packages...
   1906.8 ms  ✓ Reexport
   1957.2 ms  ✓ DataValueInterfaces
   1957.3 ms  ✓ RealDot
   2115.4 ms  ✓ DefineSingletons
   2248.5 ms  ✓ OpenLibm_jll
   2364.0 ms  ✓ DelimitedFiles
   2361.3 ms  ✓ InverseFunctions
   2369.4 ms  ✓ Requires
   2731.7 ms  ✓ DocStringExtensions
   2764.6 ms  ✓ AbstractFFTs
   2870.3 ms  ✓ Compat
   3064.5 ms  ✓ OrderedCollections
   3298.9 ms  ✓ EnzymeCore
   1807.2 ms  ✓ IteratorInterfaceExtensions
   2104.9 ms  ✓ PrettyPrint
   1895.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2307.2 ms  ✓ ConstructionBase
   1958.9 ms  ✓ StatsAPI
   2115.0 ms  ✓ DataAPI
   2104.2 ms  ✓ ArgCheck
   4770.4 ms  ✓ FillArrays
   2202.9 ms  ✓ ProgressLogging
   2289.4 ms  ✓ SuiteSparse_jll
   2595.5 ms  ✓ CompilerSupportLibraries_jll
   2299.1 ms  ✓ CompositionsBase
   5936.0 ms  ✓ IrrationalConstants
   1939.1 ms  ✓ SciMLPublic
   1966.4 ms  ✓ HashArrayMappedTries
   2262.1 ms  ✓ PtrArrays
   2199.8 ms  ✓ StaticArraysCore
   2212.6 ms  ✓ NaNMath
   2130.6 ms  ✓ Adapt
   2502.5 ms  ✓ ShowCases
   1936.9 ms  ✓ Compat → CompatLinearAlgebraExt
   3292.1 ms  ✓ Preferences
   1800.9 ms  ✓ TableTraits
   4000.2 ms  ✓ InitialValues
   1891.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2136.5 ms  ✓ NameResolution
   2098.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2660.1 ms  ✓ Missings
   2293.0 ms  ✓ ScopedValues
   2189.0 ms  ✓ DiffResults
   1888.0 ms  ✓ EnzymeCore → AdaptExt
   5595.7 ms  ✓ Baselet
