nice: cannot set niceness: Permission denied
Precompiling packages...
   1847.4 ms  ✓ Reexport
   1928.2 ms  ✓ DataValueInterfaces
   1928.2 ms  ✓ RealDot
   2077.3 ms  ✓ DefineSingletons
   1959.2 ms  ✓ OpenLibm_jll
   2263.2 ms  ✓ DelimitedFiles
   2358.8 ms  ✓ InverseFunctions
   2372.1 ms  ✓ Requires
   2667.5 ms  ✓ Compat
   2763.8 ms  ✓ AbstractFFTs
   2938.3 ms  ✓ DocStringExtensions
   2976.0 ms  ✓ OrderedCollections
   3353.5 ms  ✓ EnzymeCore
   1838.9 ms  ✓ IteratorInterfaceExtensions
   2014.6 ms  ✓ PrettyPrint
   2098.3 ms  ✓ DataAPI
   2242.5 ms  ✓ ConstructionBase
   2013.1 ms  ✓ ArgCheck
   1992.8 ms  ✓ StatsAPI
   4377.5 ms  ✓ FillArrays
   2292.4 ms  ✓ ShowCases
   2202.4 ms  ✓ CompilerSupportLibraries_jll
   2111.5 ms  ✓ ProgressLogging
   1988.0 ms  ✓ CompositionsBase
   2584.1 ms  ✓ SuiteSparse_jll
   2017.8 ms  ✓ PtrArrays
   6046.1 ms  ✓ IrrationalConstants
   1891.4 ms  ✓ SciMLPublic
   2105.7 ms  ✓ StaticArraysCore
   2182.3 ms  ✓ HashArrayMappedTries
   2250.7 ms  ✓ NaNMath
   1897.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2115.7 ms  ✓ Adapt
   3699.3 ms  ✓ InitialValues
   3214.0 ms  ✓ Preferences
   1881.9 ms  ✓ Compat → CompatLinearAlgebraExt
   1801.3 ms  ✓ TableTraits
   2280.8 ms  ✓ AliasTables
   2007.5 ms  ✓ NameResolution
   2214.3 ms  ✓ Missings
   2043.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2083.9 ms  ✓ DiffResults
   2304.2 ms  ✓ ScopedValues
   5593.2 ms  ✓ Baselet
   2101.9 ms  ✓ GPUArraysCore
   1993.0 ms  ✓ EnzymeCore → AdaptExt
   7800.2 ms  ✓ Distributed
   2622.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3001.2 ms  ✓ LogExpFunctions
   2203.7 ms  ✓ PrecompileTools
   9209.3 ms  ✓ UnsafeAtomics
   2290.2 ms  ✓ JLLWrappers
   1809.9 ms  ✓ ContextVariablesX
   1656.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8916.3 ms  ✓ MacroTools
   2367.3 ms  ✓ Functors
   1907.2 ms  ✓ Atomix
   2300.5 ms  ✓ OpenSpecFun_jll
   3568.3 ms  ✓ Tables
   2396.1 ms  ✓ FLoopsBase
   2378.8 ms  ✓ CommonSubexpressions
   7391.3 ms  ✓ DataStructures
   5187.7 ms  ✓ ChainRulesCore
  11691.5 ms  ✓ Test
   3198.0 ms  ✓ MLDataDevices
   3405.2 ms  ✓ SimpleTraits
   1917.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2398.6 ms  ✓ SortingAlgorithms
   4910.7 ms  ✓ Setfield
   3741.9 ms  ✓ StructArrays
   2311.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2036.1 ms  ✓ MLDataDevices → MLDataDevicesFillArraysExt
   2401.2 ms  ✓ MLDataDevices → MLDataDevicesChainRulesCoreExt
   3211.3 ms  ✓ ZygoteRules
   1489.5 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3805.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2296.6 ms  ✓ MLCore
   7141.4 ms  ✓ IRTools
   4527.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2387.1 ms  ✓ SplittablesBase
  12834.9 ms  ✓ SparseArrays
   7413.4 ms  ✓ Accessors
   1064.3 ms  ✓ StructArrays → StructArraysAdaptExt
   1057.8 ms  ✓ Adapt → AdaptSparseArraysExt
   1112.5 ms  ✓ Accessors → LinearAlgebraExt
   1267.5 ms  ✓ SuiteSparse
   1472.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1565.4 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1659.2 ms  ✓ Statistics
   1676.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   8120.2 ms  ✓ SpecialFunctions
   1483.6 ms  ✓ Accessors → TestExt
   1453.4 ms  ✓ Accessors → StructArraysExt
   1717.5 ms  ✓ MLDataDevices → MLDataDevicesSparseArraysExt
   1591.4 ms  ✓ SparseInverseSubset
   1985.4 ms  ✓ BangBang
   1486.7 ms  ✓ DiffRules
   1594.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    997.7 ms  ✓ BangBang → BangBangTablesExt
   1101.5 ms  ✓ BangBang → BangBangChainRulesCoreExt
   2621.1 ms  ✓ Optimisers
   1498.1 ms  ✓ MicroCollections
   3177.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
    976.9 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
    979.8 ms  ✓ Optimisers → OptimisersAdaptExt
   1110.0 ms  ✓ BangBang → BangBangStructArraysExt
   4015.4 ms  ✓ StatsBase
  16431.0 ms  ✓ StaticArrays
   2919.6 ms  ✓ Transducers
   4959.6 ms  ✓ ForwardDiff
   1075.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1074.4 ms  ✓ Adapt → AdaptStaticArraysExt
   1159.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1280.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1104.8 ms  ✓ Transducers → TransducersAdaptExt
    870.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    792.9 ms  ✓ StructArrays → StructArraysStaticArraysExt
    819.1 ms  ✓ Accessors → StaticArraysExt
   6817.1 ms  ✓ ChainRules
    490.7 ms  ✓ BangBang → BangBangStaticArraysExt
    488.8 ms  ✓ MLDataDevices → MLDataDevicesChainRulesExt
   3486.5 ms  ✓ KernelAbstractions
   1677.8 ms  ✓ KernelAbstractions → LinearAlgebraExt
  34181.7 ms  ✓ MLStyle
    771.7 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    787.7 ms  ✓ KernelAbstractions → EnzymeExt
    829.1 ms  ✓ KernelAbstractions → SparseArraysExt
   1491.1 ms  ✓ JuliaVariables
   3096.7 ms  ✓ NNlib
   2081.6 ms  ✓ FLoops
    721.2 ms  ✓ NNlib → NNlibSpecialFunctionsExt
    823.4 ms  ✓ OneHotArrays
    920.3 ms  ✓ NNlib → NNlibEnzymeCoreExt
    702.1 ms  ✓ NNlib → NNlibForwardDiffExt
    663.3 ms  ✓ MLDataDevices → MLDataDevicesOneHotArraysExt
   3593.3 ms  ✓ MLUtils
    969.4 ms  ✓ MLDataDevices → MLDataDevicesMLUtilsExt
  20951.4 ms  ✓ Zygote
    781.6 ms  ✓ MLDataDevices → MLDataDevicesZygoteExt
   3776.3 ms  ✓ Flux
  140 dependencies successfully precompiled in 56 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 177.41
	System time (seconds): 25.10
	Percent of CPU this job got: 356%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:56.75
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 958496
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 289
	Minor (reclaiming a frame) page faults: 5981933
	Voluntary context switches: 171062
	Involuntary context switches: 53243
	Swaps: 0
	File system inputs: 0
	File system outputs: 451600
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
