nice: cannot set niceness: Permission denied
Precompiling packages...
   1967.0 ms  ✓ Reexport
   1994.1 ms  ✓ RealDot
   2066.8 ms  ✓ DataValueInterfaces
   2226.0 ms  ✓ DefineSingletons
   2087.6 ms  ✓ OpenLibm_jll
   2380.2 ms  ✓ DelimitedFiles
   2383.7 ms  ✓ InverseFunctions
   2576.0 ms  ✓ Requires
   2965.8 ms  ✓ AbstractFFTs
   3068.1 ms  ✓ Compat
   3145.2 ms  ✓ DocStringExtensions
   3181.4 ms  ✓ OrderedCollections
   3367.2 ms  ✓ EnzymeCore
   1905.2 ms  ✓ IteratorInterfaceExtensions
   2197.9 ms  ✓ PrettyPrint
   2195.0 ms  ✓ DataAPI
   2385.0 ms  ✓ ConstructionBase
   2190.0 ms  ✓ StatsAPI
   2204.9 ms  ✓ ArgCheck
   4777.4 ms  ✓ FillArrays
   2416.0 ms  ✓ ShowCases
   2407.9 ms  ✓ CompilerSupportLibraries_jll
   2512.3 ms  ✓ ProgressLogging
   2497.4 ms  ✓ SuiteSparse_jll
   2217.7 ms  ✓ CompositionsBase
   1895.5 ms  ✓ PtrArrays
   6243.0 ms  ✓ IrrationalConstants
   1788.8 ms  ✓ SciMLPublic
   2290.4 ms  ✓ StaticArraysCore
   2310.7 ms  ✓ HashArrayMappedTries
   2108.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2293.9 ms  ✓ NaNMath
   2386.5 ms  ✓ Adapt
   1909.2 ms  ✓ Compat → CompatLinearAlgebraExt
   1722.0 ms  ✓ TableTraits
   3183.9 ms  ✓ Preferences
   3908.0 ms  ✓ InitialValues
   2098.6 ms  ✓ NameResolution
   2391.8 ms  ✓ Missings
   1985.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4792.3 ms  ✓ Baselet
   2404.3 ms  ✓ AliasTables
   2400.6 ms  ✓ ContextVariablesX
   2379.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2510.0 ms  ✓ ScopedValues
   8102.9 ms  ✓ Distributed
   3196.6 ms  ✓ LogExpFunctions
   2507.6 ms  ✓ GPUArraysCore
   9498.5 ms  ✓ UnsafeAtomics
   2295.3 ms  ✓ EnzymeCore → AdaptExt
   1996.0 ms  ✓ DiffResults
   2018.9 ms  ✓ PrecompileTools
   2312.1 ms  ✓ JLLWrappers
   1816.8 ms  ✓ FLoopsBase
   1893.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9321.8 ms  ✓ MacroTools
   7222.4 ms  ✓ DataStructures
   2087.7 ms  ✓ Atomix
   3086.4 ms  ✓ Functors
   3402.3 ms  ✓ Tables
   5319.2 ms  ✓ ChainRulesCore
   2279.1 ms  ✓ CommonSubexpressions
   2370.2 ms  ✓ SortingAlgorithms
   2899.9 ms  ✓ OpenSpecFun_jll
   3297.5 ms  ✓ SimpleTraits
  12508.2 ms  ✓ Test
   2101.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3894.5 ms  ✓ StructArrays
   4012.7 ms  ✓ MLDataDevices
   4991.8 ms  ✓ Setfield
   2107.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
