nice: cannot set niceness: Permission denied
Precompiling packages...
   1828.3 ms  ✓ Reexport
   1859.9 ms  ✓ DataValueInterfaces
   1857.8 ms  ✓ OpenLibm_jll
   1861.3 ms  ✓ RealDot
   2075.4 ms  ✓ DefineSingletons
   2432.6 ms  ✓ Requires
   2453.5 ms  ✓ DelimitedFiles
   2619.8 ms  ✓ InverseFunctions
   2725.7 ms  ✓ Compat
   2751.2 ms  ✓ AbstractFFTs
   2923.7 ms  ✓ DocStringExtensions
   3060.7 ms  ✓ OrderedCollections
   3495.4 ms  ✓ EnzymeCore
   1792.5 ms  ✓ IteratorInterfaceExtensions
   2104.9 ms  ✓ PrettyPrint
   2231.2 ms  ✓ DataAPI
   2360.3 ms  ✓ ConstructionBase
   2327.6 ms  ✓ NaNMath
   1897.2 ms  ✓ StatsAPI
   2028.2 ms  ✓ ArgCheck
   4562.8 ms  ✓ FillArrays
   2335.5 ms  ✓ ShowCases
   2307.2 ms  ✓ CompilerSupportLibraries_jll
   2406.4 ms  ✓ ProgressLogging
   2398.2 ms  ✓ SuiteSparse_jll
   2024.8 ms  ✓ CompositionsBase
   5690.3 ms  ✓ IrrationalConstants
   1900.2 ms  ✓ PtrArrays
   1870.7 ms  ✓ SciMLPublic
   2177.5 ms  ✓ StaticArraysCore
   2466.2 ms  ✓ HashArrayMappedTries
   2101.1 ms  ✓ Adapt
   1872.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1978.9 ms  ✓ Compat → CompatLinearAlgebraExt
   1669.4 ms  ✓ TableTraits
   3226.4 ms  ✓ Preferences
   3830.8 ms  ✓ InitialValues
   2003.5 ms  ✓ NameResolution
   2230.9 ms  ✓ Missings
   1922.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2128.5 ms  ✓ DiffResults
   2107.0 ms  ✓ ScopedValues
   2500.7 ms  ✓ AliasTables
   2277.8 ms  ✓ GPUArraysCore
   3100.7 ms  ✓ LogExpFunctions
   5495.7 ms  ✓ Baselet
   2336.8 ms  ✓ EnzymeCore → AdaptExt
   1961.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2011.9 ms  ✓ ContextVariablesX
   8000.9 ms  ✓ Distributed
   2022.3 ms  ✓ PrecompileTools
   1810.9 ms  ✓ JLLWrappers
   1790.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1588.7 ms  ✓ FLoopsBase
   8872.6 ms  ✓ MacroTools
   2506.4 ms  ✓ Functors
   3263.3 ms  ✓ Tables
   7527.3 ms  ✓ DataStructures
   8593.5 ms  ✓ UnsafeAtomics
   2222.9 ms  ✓ CommonSubexpressions
   2867.6 ms  ✓ OpenSpecFun_jll
   2137.9 ms  ✓ Atomix
   3278.5 ms  ✓ SimpleTraits
   6074.1 ms  ✓ ChainRulesCore
   3305.6 ms  ✓ MLDataDevices
   3099.6 ms  ✓ SortingAlgorithms
  12501.4 ms  ✓ Test
   3635.5 ms  ✓ StructArrays
   5314.9 ms  ✓ Setfield
   2097.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   1870.9 ms  ✓ MLDataDevices → MLDataDevicesFillArraysExt
   2026.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2469.4 ms  ✓ MLDataDevices → MLDataDevicesChainRulesCoreExt
   3130.5 ms  ✓ MLCore
   2293.0 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   6626.5 ms  ✓ IRTools
   3332.6 ms  ✓ ZygoteRules
   7378.4 ms  ✓ Accessors
   4015.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2184.9 ms  ✓ SplittablesBase
    991.6 ms  ✓ StructArrays → StructArraysAdaptExt
   3707.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  13121.0 ms  ✓ SparseArrays
    844.5 ms  ✓ Accessors → LinearAlgebraExt
   1174.0 ms  ✓ SuiteSparse
   1471.7 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1562.8 ms  ✓ Adapt → AdaptSparseArraysExt
