nice: cannot set niceness: Permission denied
Precompiling packages...
   1944.5 ms  ✓ Reexport
   2165.8 ms  ✓ DefineSingletons
   2027.4 ms  ✓ RealDot
   2056.5 ms  ✓ DataValueInterfaces
   2052.5 ms  ✓ OpenLibm_jll
   2256.1 ms  ✓ DelimitedFiles
   2303.1 ms  ✓ InverseFunctions
   2527.5 ms  ✓ Requires
   2534.0 ms  ✓ Compat
   2751.9 ms  ✓ AbstractFFTs
   2829.6 ms  ✓ OrderedCollections
   2893.2 ms  ✓ DocStringExtensions
   3100.9 ms  ✓ EnzymeCore
   2017.3 ms  ✓ PrettyPrint
   2105.8 ms  ✓ IteratorInterfaceExtensions
   2120.5 ms  ✓ ConstructionBase
   4224.2 ms  ✓ FillArrays
   2195.9 ms  ✓ DataAPI
   2030.4 ms  ✓ StatsAPI
   2194.6 ms  ✓ ArgCheck
   1804.6 ms  ✓ LazyArtifacts
   2226.8 ms  ✓ CompilerSupportLibraries_jll
   2507.3 ms  ✓ ShowCases
   2373.9 ms  ✓ ProgressLogging
   2597.8 ms  ✓ SuiteSparse_jll
   1819.0 ms  ✓ CompositionsBase
   6018.3 ms  ✓ IrrationalConstants
   2101.7 ms  ✓ PtrArrays
   2082.4 ms  ✓ CEnum
   2014.8 ms  ✓ SciMLPublic
   2092.0 ms  ✓ StaticArraysCore
   2095.6 ms  ✓ HashArrayMappedTries
   3034.3 ms  ✓ ADTypes
   3596.5 ms  ✓ InitialValues
   2178.4 ms  ✓ NaNMath
   2012.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1910.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3595.4 ms  ✓ Preferences
   1920.9 ms  ✓ TableTraits
   2632.5 ms  ✓ Adapt
   2093.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2509.5 ms  ✓ NameResolution
   7128.1 ms  ✓ Distributed
   2388.4 ms  ✓ Missings
   2214.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5103.6 ms  ✓ Baselet
   2122.7 ms  ✓ AliasTables
