nice: cannot set niceness: Permission denied
Precompiling packages...
   1864.6 ms  ✓ Reexport
   1948.4 ms  ✓ RealDot
   2098.0 ms  ✓ DefineSingletons
   1950.2 ms  ✓ DataValueInterfaces
   1955.6 ms  ✓ OpenLibm_jll
   2268.7 ms  ✓ DelimitedFiles
   2332.2 ms  ✓ Requires
   2342.3 ms  ✓ InverseFunctions
   2730.9 ms  ✓ DocStringExtensions
   2763.1 ms  ✓ AbstractFFTs
   2860.8 ms  ✓ Compat
   2963.6 ms  ✓ OrderedCollections
   3145.2 ms  ✓ EnzymeCore
   1718.7 ms  ✓ IteratorInterfaceExtensions
   2097.8 ms  ✓ PrettyPrint
   2114.8 ms  ✓ DataAPI
   2214.5 ms  ✓ ConstructionBase
   1943.8 ms  ✓ StatsAPI
   2086.4 ms  ✓ ArgCheck
   4556.3 ms  ✓ FillArrays
   2304.8 ms  ✓ ShowCases
   2465.5 ms  ✓ ProgressLogging
   2500.8 ms  ✓ CompilerSupportLibraries_jll
   2296.4 ms  ✓ SuiteSparse_jll
   2098.3 ms  ✓ CompositionsBase
   5802.6 ms  ✓ IrrationalConstants
   1799.0 ms  ✓ PtrArrays
   1909.6 ms  ✓ SciMLPublic
   2214.9 ms  ✓ StaticArraysCore
   2186.4 ms  ✓ HashArrayMappedTries
   2876.9 ms  ✓ ADTypes
   2200.3 ms  ✓ NaNMath
   2199.1 ms  ✓ Adapt
   1941.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1896.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3994.3 ms  ✓ InitialValues
   3220.1 ms  ✓ Preferences
   1798.0 ms  ✓ TableTraits
   2006.2 ms  ✓ NameResolution
   2220.7 ms  ✓ Missings
   1906.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   5103.2 ms  ✓ Baselet
   2768.8 ms  ✓ AliasTables
   2199.0 ms  ✓ ScopedValues
   2085.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
