nice: cannot set niceness: Permission denied
Precompiling packages...
   2004.7 ms  ✓ Reexport
   2017.5 ms  ✓ RealDot
   2015.7 ms  ✓ OpenLibm_jll
   2093.3 ms  ✓ DataValueInterfaces
   2253.3 ms  ✓ DefineSingletons
   2311.4 ms  ✓ Requires
   2405.6 ms  ✓ DelimitedFiles
   2484.9 ms  ✓ InverseFunctions
   2713.7 ms  ✓ Compat
   2910.1 ms  ✓ AbstractFFTs
   2889.8 ms  ✓ DocStringExtensions
   3021.5 ms  ✓ OrderedCollections
   3082.5 ms  ✓ EnzymeCore
   1825.0 ms  ✓ IteratorInterfaceExtensions
   2183.6 ms  ✓ ConstructionBase
   2185.8 ms  ✓ Adapt
   4276.6 ms  ✓ FillArrays
   2213.9 ms  ✓ PrettyPrint
   2090.4 ms  ✓ DataAPI
   2096.1 ms  ✓ ArgCheck
   2087.9 ms  ✓ StatsAPI
   2000.0 ms  ✓ LazyArtifacts
   2293.7 ms  ✓ CompilerSupportLibraries_jll
   2337.6 ms  ✓ ProgressLogging
   2895.5 ms  ✓ ShowCases
   5878.2 ms  ✓ IrrationalConstants
   1985.1 ms  ✓ CompositionsBase
   2297.5 ms  ✓ SuiteSparse_jll
   2107.8 ms  ✓ PtrArrays
   2001.6 ms  ✓ CEnum
   1708.3 ms  ✓ SciMLPublic
   3008.5 ms  ✓ ADTypes
   2106.4 ms  ✓ HashArrayMappedTries
   2308.4 ms  ✓ StaticArraysCore
   1996.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3806.2 ms  ✓ InitialValues
   2213.8 ms  ✓ NaNMath
   1904.2 ms  ✓ Compat → CompatLinearAlgebraExt
   1888.2 ms  ✓ TableTraits
   3487.2 ms  ✓ Preferences
   1887.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2198.8 ms  ✓ EnzymeCore → AdaptExt
   2375.9 ms  ✓ GPUArraysCore
   1987.3 ms  ✓ NameResolution
   2103.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4786.3 ms  ✓ Baselet
   7683.4 ms  ✓ Distributed
   2403.7 ms  ✓ Missings
   9199.4 ms  ✓ UnsafeAtomics
   3196.5 ms  ✓ LogExpFunctions
   2567.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2184.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2903.5 ms  ✓ AliasTables
   2107.4 ms  ✓ DiffResults
   2580.6 ms  ✓ ScopedValues
   2075.5 ms  ✓ ContextVariablesX
   2007.2 ms  ✓ PrecompileTools
   8918.1 ms  ✓ MacroTools
   2094.4 ms  ✓ JLLWrappers
   7088.4 ms  ✓ DataStructures
   1999.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3273.9 ms  ✓ Tables
   2812.7 ms  ✓ Functors
   2927.8 ms  ✓ Atomix
   2121.8 ms  ✓ FLoopsBase
   2686.0 ms  ✓ CommonSubexpressions
   5305.9 ms  ✓ ChainRulesCore
   2321.5 ms  ✓ SortingAlgorithms
   2624.0 ms  ✓ LLVMExtra_jll
   3201.0 ms  ✓ SimpleTraits
  12740.5 ms  ✓ Test
   3519.3 ms  ✓ OpenSpecFun_jll
   2080.3 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3889.3 ms  ✓ StructArrays
   2390.7 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   3712.4 ms  ✓ MLDataDevices
   5314.1 ms  ✓ Setfield
   2304.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   3813.7 ms  ✓ ZygoteRules
   2676.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2087.8 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   2010.0 ms  ✓ MLDataDevices → FillArraysExt
   3685.8 ms  ✓ MLCore
   2290.8 ms  ✓ MLDataDevices → ChainRulesCoreExt
   7690.9 ms  ✓ IRTools
   4991.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   7999.1 ms  ✓ Accessors
   3809.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  13209.0 ms  ✓ SparseArrays
   2385.0 ms  ✓ SplittablesBase
   1622.5 ms  ✓ Accessors → LinearAlgebraExt
   1593.2 ms  ✓ SuiteSparse
   1775.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1801.3 ms  ✓ Adapt → AdaptSparseArraysExt
   1890.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1916.4 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2006.4 ms  ✓ Statistics
   1093.6 ms  ✓ SparseInverseSubset
   1568.2 ms  ✓ BangBang
   1180.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   7113.4 ms  ✓ SpecialFunctions
   1205.7 ms  ✓ BangBang → BangBangTablesExt
   1264.5 ms  ✓ BangBang → BangBangChainRulesCoreExt
   1409.8 ms  ✓ MicroCollections
   2294.9 ms  ✓ Optimisers
   1111.4 ms  ✓ DiffRules
    713.9 ms  ✓ Optimisers → OptimisersAdaptExt
    798.4 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
   3374.0 ms  ✓ StatsBase
   2079.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  16002.7 ms  ✓ StaticArrays
StructArraysAdaptExt Waiting for background task / IO / timer.
[pid 3362645] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x39cff930->0x769322ce9ab0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1995.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2198.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2200.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2199.5 ms  ✓ Adapt → AdaptStaticArraysExt
   2305.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  14745.8 ms  ✓ LLVM
   4898.1 ms  ✓ ForwardDiff
    510.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1010.5 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
StructArraysExt Waiting for background task / IO / timer.
[pid 3362852] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xab37f30->0x70d2fa1aab30
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
TestExt Waiting for background task / IO / timer.
[pid 3362850] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x20567870->0x7c53937a7250
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
SparseArraysExt Waiting for background task / IO / timer.
[pid 3362905] waiting for IO to finish:
 Handle type        uv_handle_t->data
