nice: cannot set niceness: Permission denied
Precompiling packages...
   1843.3 ms  ✓ Reexport
   1858.7 ms  ✓ DataValueInterfaces
   1857.8 ms  ✓ RealDot
   2093.8 ms  ✓ DefineSingletons
   1933.3 ms  ✓ OpenLibm_jll
   2258.0 ms  ✓ DelimitedFiles
   2287.0 ms  ✓ InverseFunctions
   2648.1 ms  ✓ AbstractFFTs
   2668.7 ms  ✓ Compat
   2742.9 ms  ✓ Requires
   2719.2 ms  ✓ DocStringExtensions
   2839.8 ms  ✓ OrderedCollections
   2999.2 ms  ✓ EnzymeCore
   1886.1 ms  ✓ IteratorInterfaceExtensions
   2085.6 ms  ✓ PrettyPrint
   2023.5 ms  ✓ DataAPI
   2197.5 ms  ✓ ConstructionBase
   1921.0 ms  ✓ StatsAPI
   4243.7 ms  ✓ FillArrays
   2085.4 ms  ✓ ArgCheck
   2115.3 ms  ✓ CompilerSupportLibraries_jll
   2268.0 ms  ✓ ShowCases
   2215.8 ms  ✓ ProgressLogging
   2309.9 ms  ✓ SuiteSparse_jll
   2207.5 ms  ✓ CompositionsBase
   5718.4 ms  ✓ IrrationalConstants
   1795.1 ms  ✓ PtrArrays
   2098.1 ms  ✓ SciMLPublic
   2203.3 ms  ✓ StaticArraysCore
   1906.9 ms  ✓ HashArrayMappedTries
   2809.5 ms  ✓ ADTypes
   2119.0 ms  ✓ NaNMath
   2173.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1898.3 ms  ✓ Compat → CompatLinearAlgebraExt
   3020.5 ms  ✓ Preferences
   2111.0 ms  ✓ Adapt
   1518.8 ms  ✓ TableTraits
   3899.4 ms  ✓ InitialValues
   1983.0 ms  ✓ NameResolution
   2394.3 ms  ✓ Missings
   2177.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1795.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   4981.9 ms  ✓ Baselet
   2388.6 ms  ✓ DiffResults
   8424.6 ms  ✓ UnsafeAtomics
   2507.7 ms  ✓ AliasTables
   2382.6 ms  ✓ ScopedValues
   7803.8 ms  ✓ Distributed
   3186.6 ms  ✓ LogExpFunctions
   2214.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2215.0 ms  ✓ ContextVariablesX
   2005.8 ms  ✓ PrecompileTools
   2296.7 ms  ✓ JLLWrappers
   2100.4 ms  ✓ EnzymeCore → AdaptExt
   2405.6 ms  ✓ GPUArraysCore
   2218.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2668.1 ms  ✓ Functors
   1705.3 ms  ✓ FLoopsBase
   6902.3 ms  ✓ DataStructures
   2503.2 ms  ✓ Atomix
   9611.5 ms  ✓ MacroTools
   2602.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3997.5 ms  ✓ Tables
   2411.8 ms  ✓ OpenSpecFun_jll
   5596.2 ms  ✓ ChainRulesCore
   2483.1 ms  ✓ CommonSubexpressions
  12005.3 ms  ✓ Test
   2789.9 ms  ✓ SortingAlgorithms
   3334.7 ms  ✓ MLDataDevices
   3778.7 ms  ✓ SimpleTraits
   2189.2 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2288.3 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   3795.2 ms  ✓ StructArrays
   2405.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   5077.5 ms  ✓ Setfield
   2604.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3723.5 ms  ✓ ZygoteRules
   2017.9 ms  ✓ MLDataDevices → ChainRulesCoreExt
   2006.3 ms  ✓ MLDataDevices → FillArraysExt
   6489.8 ms  ✓ IRTools
   1699.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
  12741.7 ms  ✓ SparseArrays
   3184.0 ms  ✓ MLCore
   4605.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   7477.2 ms  ✓ Accessors
   4583.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2721.6 ms  ✓ SplittablesBase
   1600.6 ms  ✓ StructArrays → StructArraysAdaptExt
   1693.1 ms  ✓ SuiteSparse
   1610.2 ms  ✓ Adapt → AdaptSparseArraysExt
   1712.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1736.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1988.6 ms  ✓ Statistics
   1312.5 ms  ✓ Accessors → LinearAlgebraExt
   1905.3 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1104.1 ms  ✓ SparseInverseSubset
   1302.0 ms  ✓ MLDataDevices → SparseArraysExt
   8620.4 ms  ✓ SpecialFunctions
   1299.9 ms  ✓ Accessors → TestExt
   1404.7 ms  ✓ Accessors → StructArraysExt
   1599.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   1787.4 ms  ✓ BangBang
   1182.1 ms  ✓ DiffRules
   2805.2 ms  ✓ Optimisers
   1122.3 ms  ✓ BangBang → BangBangTablesExt
   1203.2 ms  ✓ BangBang → BangBangChainRulesCoreExt
   1493.3 ms  ✓ MicroCollections
   1002.0 ms  ✓ Optimisers → OptimisersAdaptExt
   1097.5 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
   1171.9 ms  ✓ BangBang → BangBangStructArraysExt
   2992.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   4191.7 ms  ✓ StatsBase
  16264.1 ms  ✓ StaticArrays
   3305.9 ms  ✓ Transducers
   1321.9 ms  ✓ Adapt → AdaptStaticArraysExt
   1333.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5097.0 ms  ✓ ForwardDiff
   1536.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   1548.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1660.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1341.9 ms  ✓ Transducers → TransducersAdaptExt
    940.2 ms  ✓ Accessors → StaticArraysExt
    945.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    995.8 ms  ✓ StructArrays → StructArraysStaticArraysExt
   7911.0 ms  ✓ ChainRules
    609.3 ms  ✓ BangBang → BangBangStaticArraysExt
    578.4 ms  ✓ MLDataDevices → ChainRulesExt
   4480.2 ms  ✓ KernelAbstractions
    972.7 ms  ✓ KernelAbstractions → LinearAlgebraExt
  35443.7 ms  ✓ MLStyle
    602.1 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    658.0 ms  ✓ KernelAbstractions → EnzymeExt
    719.5 ms  ✓ KernelAbstractions → SparseArraysExt
   1658.9 ms  ✓ JuliaVariables
   3462.9 ms  ✓ NNlib
   2361.6 ms  ✓ FLoops
    815.4 ms  ✓ NNlib → NNlibSpecialFunctionsExt
    912.0 ms  ✓ OneHotArrays
   1021.4 ms  ✓ NNlib → NNlibEnzymeCoreExt
    802.0 ms  ✓ NNlib → NNlibForwardDiffExt
    729.4 ms  ✓ MLDataDevices → OneHotArraysExt
   3967.6 ms  ✓ MLUtils
   1029.4 ms  ✓ MLDataDevices → MLUtilsExt
  22627.7 ms  ✓ Zygote
    886.7 ms  ✓ MLDataDevices → ZygoteExt
   4155.7 ms  ✓ Flux
  146 dependencies successfully precompiled in 59 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=F/Flux/Basic-Model-Gradient -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 187.11
	System time (seconds): 25.25
	Percent of CPU this job got: 353%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:00.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 961932
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 296
	Minor (reclaiming a frame) page faults: 6157524
	Voluntary context switches: 176504
	Involuntary context switches: 76126
	Swaps: 0
	File system inputs: 5304
	File system outputs: 454664
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
