nice: cannot set niceness: Permission denied
Precompiling packages...
   1964.2 ms  ✓ Reexport
   1985.0 ms  ✓ DataValueInterfaces
   1995.1 ms  ✓ RealDot
   2064.3 ms  ✓ OpenLibm_jll
   2310.1 ms  ✓ DefineSingletons
   2292.3 ms  ✓ Requires
   2338.0 ms  ✓ InverseFunctions
   2370.7 ms  ✓ DelimitedFiles
   2695.5 ms  ✓ Compat
   2754.0 ms  ✓ DocStringExtensions
   2861.9 ms  ✓ AbstractFFTs
   2989.9 ms  ✓ OrderedCollections
   3453.6 ms  ✓ EnzymeCore
   1983.0 ms  ✓ IteratorInterfaceExtensions
   2069.1 ms  ✓ PrettyPrint
   2210.0 ms  ✓ ConstructionBase
   2117.6 ms  ✓ DataAPI
   2008.9 ms  ✓ StatsAPI
   4393.0 ms  ✓ FillArrays
   2193.0 ms  ✓ ArgCheck
   2395.0 ms  ✓ ShowCases
   2202.6 ms  ✓ CompilerSupportLibraries_jll
   2576.6 ms  ✓ ProgressLogging
   2501.8 ms  ✓ SuiteSparse_jll
   2187.8 ms  ✓ CompositionsBase
   5877.1 ms  ✓ IrrationalConstants
   1797.3 ms  ✓ SciMLPublic
   2076.0 ms  ✓ PtrArrays
   2208.2 ms  ✓ StaticArraysCore
   2096.3 ms  ✓ HashArrayMappedTries
   2897.1 ms  ✓ ADTypes
   2192.8 ms  ✓ Adapt
   2393.4 ms  ✓ NaNMath
   1922.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3186.0 ms  ✓ Preferences
   1975.8 ms  ✓ Compat → CompatLinearAlgebraExt
   3906.9 ms  ✓ InitialValues
   1878.8 ms  ✓ TableTraits
   2127.0 ms  ✓ NameResolution
   2601.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2100.3 ms  ✓ Missings
   1882.7 ms  ✓ DiffResults
   5112.3 ms  ✓ Baselet
   7628.6 ms  ✓ Distributed
   2679.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2399.5 ms  ✓ AliasTables
   2099.6 ms  ✓ ScopedValues
   9113.8 ms  ✓ UnsafeAtomics
   2302.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3304.8 ms  ✓ LogExpFunctions
   2196.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   1830.0 ms  ✓ EnzymeCore → AdaptExt
   2508.2 ms  ✓ GPUArraysCore
   2101.0 ms  ✓ ContextVariablesX
   2180.6 ms  ✓ JLLWrappers
   2288.8 ms  ✓ PrecompileTools
   9219.0 ms  ✓ MacroTools
   1899.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2468.1 ms  ✓ Atomix
   7501.0 ms  ✓ DataStructures
   3312.4 ms  ✓ Tables
   2811.0 ms  ✓ Functors
   2219.0 ms  ✓ FLoopsBase
   2714.0 ms  ✓ OpenSpecFun_jll
   2278.5 ms  ✓ CommonSubexpressions
   2215.9 ms  ✓ SortingAlgorithms
   3176.4 ms  ✓ SimpleTraits
   5798.3 ms  ✓ ChainRulesCore
  12905.0 ms  ✓ Test
   3496.2 ms  ✓ MLDataDevices
   3572.3 ms  ✓ StructArrays
   4801.4 ms  ✓ Setfield
   2009.6 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2207.6 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2294.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2618.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2425.8 ms  ✓ MLDataDevices → ChainRulesCoreExt
   3725.1 ms  ✓ MLCore
   2174.7 ms  ✓ MLDataDevices → FillArraysExt
   7010.3 ms  ✓ IRTools
   3994.9 ms  ✓ ZygoteRules
   1880.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   7611.2 ms  ✓ Accessors
   4522.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2414.2 ms  ✓ SplittablesBase
  13313.8 ms  ✓ SparseArrays
   3803.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1498.5 ms  ✓ Accessors → LinearAlgebraExt
   1585.2 ms  ✓ SuiteSparse
   1604.0 ms  ✓ Adapt → AdaptSparseArraysExt
   1670.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1705.0 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1796.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1806.3 ms  ✓ Statistics
   7904.4 ms  ✓ SpecialFunctions
    906.3 ms  ✓ SparseInverseSubset
   1375.9 ms  ✓ BangBang
   1099.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   1197.9 ms  ✓ DiffRules
   1017.0 ms  ✓ BangBang → BangBangTablesExt
   1125.1 ms  ✓ BangBang → BangBangChainRulesCoreExt
   1233.9 ms  ✓ MicroCollections
   2094.3 ms  ✓ Optimisers
    588.2 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
