nice: cannot set niceness: Permission denied
Precompiling packages...
   1942.0 ms  ✓ Reexport
   2025.8 ms  ✓ DataValueInterfaces
   2024.9 ms  ✓ RealDot
   2176.5 ms  ✓ DefineSingletons
   2023.4 ms  ✓ OpenLibm_jll
   2249.0 ms  ✓ Requires
   2300.3 ms  ✓ InverseFunctions
   2325.2 ms  ✓ DelimitedFiles
   2839.8 ms  ✓ Compat
   2815.6 ms  ✓ DocStringExtensions
   2842.4 ms  ✓ AbstractFFTs
   3038.8 ms  ✓ OrderedCollections
   3407.1 ms  ✓ EnzymeCore
   1819.8 ms  ✓ IteratorInterfaceExtensions
   2113.5 ms  ✓ DataAPI
   1919.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2002.5 ms  ✓ ArgCheck
   2309.6 ms  ✓ ConstructionBase
   2021.2 ms  ✓ StatsAPI
   2395.7 ms  ✓ PrettyPrint
   4837.7 ms  ✓ FillArrays
   2091.2 ms  ✓ CompilerSupportLibraries_jll
   2597.0 ms  ✓ ProgressLogging
   2584.8 ms  ✓ SuiteSparse_jll
   2213.1 ms  ✓ CompositionsBase
   6005.8 ms  ✓ IrrationalConstants
   1889.3 ms  ✓ SciMLPublic
   2185.7 ms  ✓ PtrArrays
   2294.3 ms  ✓ StaticArraysCore
   2187.6 ms  ✓ HashArrayMappedTries
   2974.2 ms  ✓ ADTypes
   2122.1 ms  ✓ NaNMath
   2201.6 ms  ✓ Adapt
   3104.2 ms  ✓ Preferences
   3801.0 ms  ✓ InitialValues
   1992.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2285.8 ms  ✓ ShowCases
   1729.7 ms  ✓ TableTraits
   2009.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2497.2 ms  ✓ Missings
   2198.5 ms  ✓ NameResolution
   2099.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2087.1 ms  ✓ ScopedValues
   2503.1 ms  ✓ AliasTables
   2502.7 ms  ✓ DiffResults
   5491.7 ms  ✓ Baselet
   8300.5 ms  ✓ Distributed
   1992.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3105.0 ms  ✓ LogExpFunctions
   9396.7 ms  ✓ UnsafeAtomics
   2917.5 ms  ✓ GPUArraysCore
   2696.9 ms  ✓ EnzymeCore → AdaptExt
   2016.7 ms  ✓ ContextVariablesX
   2697.0 ms  ✓ PrecompileTools
   2396.0 ms  ✓ JLLWrappers
   1797.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9217.0 ms  ✓ MacroTools
   2090.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2508.9 ms  ✓ Atomix
   7603.7 ms  ✓ DataStructures
   3009.7 ms  ✓ Functors
   1923.5 ms  ✓ FLoopsBase
   3889.4 ms  ✓ Tables
   2099.1 ms  ✓ OpenSpecFun_jll
   2401.2 ms  ✓ CommonSubexpressions
   2286.6 ms  ✓ SortingAlgorithms
   5705.6 ms  ✓ ChainRulesCore
   3778.3 ms  ✓ SimpleTraits
  13474.9 ms  ✓ Test
   3404.3 ms  ✓ MLDataDevices
   5004.9 ms  ✓ Setfield
   1879.7 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2085.6 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2398.9 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   4396.4 ms  ✓ StructArrays
   2522.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   7184.3 ms  ✓ IRTools
   2184.1 ms  ✓ MLDataDevices → ChainRulesCoreExt
