nice: cannot set niceness: Permission denied
Precompiling packages...
   1951.5 ms  ✓ Reexport
   1975.0 ms  ✓ RealDot
   1982.0 ms  ✓ DataValueInterfaces
   2139.0 ms  ✓ DefineSingletons
   2186.8 ms  ✓ OpenLibm_jll
   2384.2 ms  ✓ Requires
   2372.7 ms  ✓ InverseFunctions
   2578.7 ms  ✓ DelimitedFiles
   2692.4 ms  ✓ Compat
   2852.6 ms  ✓ AbstractFFTs
   2887.4 ms  ✓ OrderedCollections
   2858.4 ms  ✓ DocStringExtensions
   3351.0 ms  ✓ EnzymeCore
   1715.5 ms  ✓ IteratorInterfaceExtensions
   2002.2 ms  ✓ PrettyPrint
   1988.4 ms  ✓ DataAPI
   2285.9 ms  ✓ ConstructionBase
   2005.0 ms  ✓ StatsAPI
   4486.2 ms  ✓ FillArrays
   2070.5 ms  ✓ CompilerSupportLibraries_jll
   2376.5 ms  ✓ ArgCheck
   2217.9 ms  ✓ ProgressLogging
   2608.3 ms  ✓ ShowCases
   2001.8 ms  ✓ CompositionsBase
   5743.9 ms  ✓ IrrationalConstants
   1814.5 ms  ✓ PtrArrays
   1801.1 ms  ✓ SciMLPublic
   2111.3 ms  ✓ HashArrayMappedTries
   2298.1 ms  ✓ StaticArraysCore
   3104.3 ms  ✓ ADTypes
   2101.4 ms  ✓ NaNMath
   2003.8 ms  ✓ Adapt
   3494.5 ms  ✓ InitialValues
   1804.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1703.4 ms  ✓ Compat → CompatLinearAlgebraExt
   3120.1 ms  ✓ Preferences
   1933.7 ms  ✓ TableTraits
   2298.2 ms  ✓ SuiteSparse_jll
   1990.3 ms  ✓ NameResolution
   2206.3 ms  ✓ Missings
   2199.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2298.7 ms  ✓ ScopedValues
   2486.8 ms  ✓ AliasTables
   2287.1 ms  ✓ DiffResults
   5306.1 ms  ✓ Baselet
   7695.2 ms  ✓ DataStructures
   2063.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3126.7 ms  ✓ LogExpFunctions
   8372.0 ms  ✓ Distributed
   2197.7 ms  ✓ EnzymeCore → AdaptExt
   9582.6 ms  ✓ UnsafeAtomics
   2607.3 ms  ✓ GPUArraysCore
   2399.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2508.0 ms  ✓ ContextVariablesX
   2184.9 ms  ✓ PrecompileTools
   1898.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9388.9 ms  ✓ MacroTools
   2608.9 ms  ✓ JLLWrappers
   2231.2 ms  ✓ SortingAlgorithms
   2834.2 ms  ✓ Functors
   2317.0 ms  ✓ Atomix
   2486.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3595.3 ms  ✓ Tables
   1895.5 ms  ✓ FLoopsBase
   2191.0 ms  ✓ CommonSubexpressions
   5689.2 ms  ✓ ChainRulesCore
   3087.3 ms  ✓ SimpleTraits
   2789.6 ms  ✓ OpenSpecFun_jll
  12972.0 ms  ✓ Test
   3585.6 ms  ✓ MLDataDevices
   3566.7 ms  ✓ StructArrays
   2095.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   5001.0 ms  ✓ Setfield
   2196.7 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2368.9 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
