nice: cannot set niceness: Permission denied
Precompiling packages...
    415.1 ms  ✓ CommonSolve
    419.8 ms  ✓ Reexport
    549.2 ms  ✓ ConstructionBase
    491.8 ms  ✓ StaticArraysCore
    588.2 ms  ✓ Statistics
   1348.5 ms  ✓ IrrationalConstants
    878.7 ms  ✓ SuiteSparse_jll
    529.3 ms  ✓ BinaryHeaps
    739.4 ms  ✓ EnzymeCore
    508.0 ms  ✓ Adapt
    443.6 ms  ✓ SciMLPublic
    435.0 ms  ✓ Future
    875.8 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
    440.7 ms  ✓ FastPower
    553.5 ms  ✓ InverseFunctions
    457.3 ms  ✓ CompositionsBase
    495.4 ms  ✓ EnumX
    437.8 ms  ✓ ConcreteStructs
    487.6 ms  ✓ ExprTools
    664.7 ms  ✓ OpenLibm_jll
    664.2 ms  ✓ OrderedCollections
    683.5 ms  ✓ ADTypes
    661.5 ms  ✓ Serialization
    621.1 ms  ✓ DocStringExtensions
    419.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    443.1 ms  ✓ FastClosures
    658.8 ms  ✓ Compat
    703.9 ms  ✓ LoggingExtras
   1434.3 ms  ✓ InteractiveUtils
   5476.1 ms  ✓ MacroTools
    424.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1082.5 ms  ✓ LazyArtifacts
    477.3 ms  ✓ DiffResults
    419.2 ms  ✓ EnzymeCore → AdaptExt
    647.2 ms  ✓ ArrayInterface
    612.3 ms  ✓ GPUArraysCore
   3819.1 ms  ✓ FunctionWrappers
    447.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    593.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2315.5 ms  ✓ Preferences
    564.8 ms  ✓ NaNMath
    443.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    410.3 ms  ✓ IteratorInterfaceExtensions
   1098.1 ms  ✓ DifferentiationInterface
    464.3 ms  ✓ RuntimeGeneratedFunctions
   1802.3 ms  ✓ DataStructures
    625.1 ms  ✓ LogExpFunctions
    441.3 ms  ✓ Compat → CompatLinearAlgebraExt
    615.6 ms  ✓ CommonSubexpressions
   2679.7 ms  ✓ Distributed
    768.0 ms  ✓ FastBroadcast
   4103.1 ms  ✓ TimerOutputs
    513.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1777.4 ms  ✓ Setfield
    458.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    776.2 ms  ✓ MaybeInplace
    679.1 ms  ✓ PrecompileTools
    767.2 ms  ✓ JLLWrappers
    844.0 ms  ✓ SciMLLogging
   4573.4 ms  ✓ SparseArrays
    456.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    874.5 ms  ✓ TruncatedStacktraces
    507.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    728.3 ms  ✓ FiniteDiff
   2748.9 ms  ✓ Accessors
    942.3 ms  ✓ SciMLStructures
    877.4 ms  ✓ OpenSpecFun_jll
   1523.1 ms  ✓ PreallocationTools
   1339.4 ms  ✓ IntelOpenMP_jll
   2422.9 ms  ✓ RecipesBase
    811.0 ms  ✓ AMD
    611.6 ms  ✓ Statistics → SparseArraysExt
   1391.9 ms  ✓ oneTBB_jll
    623.2 ms  ✓ Adapt → AdaptSparseArraysExt
    658.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3961.7 ms  ✓ MuladdMacro
    697.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    638.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    615.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    539.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    547.8 ms  ✓ Accessors → LinearAlgebraExt
   4225.8 ms  ✓ FunctionWrappersWrappers
   2632.4 ms  ✓ SpecialFunctions
   6873.4 ms  ✓ Krylov
   1350.1 ms  ✓ MKL_jll
   1384.6 ms  ✓ SymbolicIndexingInterface
   2297.9 ms  ✓ SciMLOperators
    894.2 ms  ✓ DiffRules
    796.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   9081.2 ms  ✓ SparseMatrixColorings
    934.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1110.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  11991.0 ms  ✓ SparseColumnPivotedQR
    712.3 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
   5326.4 ms  ✓ RecursiveArrayTools
   4055.3 ms  ✓ ForwardDiff
    607.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    616.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    630.7 ms  ✓ FastPower → FastPowerForwardDiffExt
    808.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    671.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    768.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1337.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   7532.8 ms  ✓ SciMLBase
    713.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1004.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2231.1 ms  ✓ SciMLJacobianOperators
   4015.4 ms  ✓ LineSearch
   5365.3 ms  ✓ NonlinearSolveBase
   1121.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1402.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1603.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3145.9 ms  ✓ BracketingNonlinearSolve
   1348.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   6678.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  32469.8 ms  ✓ PureKLU
   3692.2 ms  ✓ DiffEqBase
    820.5 ms  ✓ PureKLU → PureKLUForwardDiffExt
   1077.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4638.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3887.3 ms  ✓ OrdinaryDiffEqCore
  12971.4 ms  ✓ NonlinearSolveSpectralMethods
   1506.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1016.3 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
  11495.5 ms  ✓ SimpleNonlinearSolve
  12117.3 ms  ✓ LinearSolve
   1833.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   7766.0 ms  ✓ OrdinaryDiffEqTsit5
   2958.8 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   5831.5 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1547.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3262.0 ms  ✓ OrdinaryDiffEqDifferentiation
   1756.4 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  27787.5 ms  ✓ OrdinaryDiffEqVerner
  15708.4 ms  ✓ NonlinearSolveQuasiNewton
   1655.3 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  20672.3 ms  ✓ OrdinaryDiffEqRosenbrock
  27832.2 ms  ✓ NonlinearSolveFirstOrder
  40626.6 ms  ✓ NonlinearSolve
   3187.5 ms  ✓ OrdinaryDiffEqNonlinearSolve
  39635.8 ms  ✓ OrdinaryDiffEqSDIRK
   9989.9 ms  ✓ OrdinaryDiffEqBDF
  27419.2 ms  ✓ OrdinaryDiffEqDefault
   2644.8 ms  ✓ OrdinaryDiffEq
  144 dependencies successfully precompiled in 224 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 666.13
	System time (seconds): 35.91
	Percent of CPU this job got: 221%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:16.50
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2629328
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 814
	Minor (reclaiming a frame) page faults: 13320571
	Voluntary context switches: 30939
	Involuntary context switches: 16761
	Swaps: 0
	File system inputs: 0
	File system outputs: 1455832
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
