nice: cannot set niceness: Permission denied
Precompiling packages...
   1940.6 ms  ✓ IteratorInterfaceExtensions
   1915.4 ms  ✓ CommonSolve
   1946.5 ms  ✓ LazyArtifacts
   1949.4 ms  ✓ ConcreteStructs
   2021.9 ms  ✓ OpenLibm_jll
   2031.0 ms  ✓ MuladdMacro
   2144.8 ms  ✓ ExprTools
   2198.6 ms  ✓ CompilerSupportLibraries_jll
   2417.9 ms  ✓ InverseFunctions
   2487.2 ms  ✓ SuiteSparse_jll
   3141.1 ms  ✓ ADTypes
   3788.6 ms  ✓ FunctionWrappers
   1614.4 ms  ✓ Reexport
   2059.7 ms  ✓ ManualMemory
   2114.4 ms  ✓ Requires
   1717.8 ms  ✓ SIMDTypes
   2005.9 ms  ✓ EnumX
   2694.3 ms  ✓ Compat
   4722.8 ms  ✓ FillArrays
   2909.8 ms  ✓ OrderedCollections
   3095.7 ms  ✓ Preferences
   5134.9 ms  ✓ GenericSchur
   2680.5 ms  ✓ DocStringExtensions
   1901.6 ms  ✓ CompositionsBase
   1984.9 ms  ✓ FastPower
   2177.2 ms  ✓ ConstructionBase
   2384.5 ms  ✓ Adapt
   1815.3 ms  ✓ FastClosures
   1993.5 ms  ✓ CommonWorldInvalidations
   3033.5 ms  ✓ CpuId
   2093.0 ms  ✓ SciMLPublic
   3007.8 ms  ✓ EnzymeCore
   2370.8 ms  ✓ LoggingExtras
   2237.0 ms  ✓ NaNMath
   2390.4 ms  ✓ StaticArraysCore
   2108.0 ms  ✓ RuntimeGeneratedFunctions
   7995.2 ms  ✓ Distributed
   8348.0 ms  ✓ ExproniconLite
   2310.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2091.6 ms  ✓ FunctionWrappersWrappers
   5594.5 ms  ✓ IrrationalConstants
   1708.8 ms  ✓ IfElse
   1987.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2016.2 ms  ✓ PrecompileTools
   2133.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2590.1 ms  ✓ JLLWrappers
   1908.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2092.8 ms  ✓ EnzymeCore → AdaptExt
   2810.4 ms  ✓ ArrayInterface
   2585.4 ms  ✓ GPUArraysCore
   2395.0 ms  ✓ DiffResults
   2599.1 ms  ✓ SciMLLogging
   4306.9 ms  ✓ ThreadingUtilities
   2216.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   9995.0 ms  ✓ MacroTools
   5903.8 ms  ✓ DifferentiationInterface
   3598.4 ms  ✓ LogExpFunctions
   2604.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2496.2 ms  ✓ IntelOpenMP_jll
   1991.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   8394.8 ms  ✓ TimerOutputs
   3084.0 ms  ✓ OpenSpecFun_jll
   3783.8 ms  ✓ Static
   2681.0 ms  ✓ SciMLStructures
   3407.2 ms  ✓ oneTBB_jll
   8232.0 ms  ✓ DataStructures
   2196.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2396.5 ms  ✓ CommonSubexpressions
   3002.2 ms  ✓ TruncatedStacktraces
   2004.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2017.8 ms  ✓ BitTwiddlingConvenienceFunctions
   6718.2 ms  ✓ ChainRulesCore
   6290.2 ms  ✓ RecipesBase
   8005.4 ms  ✓ Jieko
   3772.5 ms  ✓ MaybeInplace
   2103.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   5802.7 ms  ✓ PreallocationTools
   1803.8 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   4806.4 ms  ✓ Setfield
   1894.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2200.4 ms  ✓ MKL_jll
   1981.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   3718.4 ms  ✓ CPUSummary
   1184.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   4195.1 ms  ✓ StaticArrayInterface
  13335.2 ms  ✓ SparseArrays
   2093.4 ms  ✓ FiniteDiff
   2266.7 ms  ✓ PolyesterWeave
   4616.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
