Precompiling Pkg...
    934.3 ms  ✓ Logging
    941.0 ms  ✓ Unicode
   1029.1 ms  ✓ UUIDs
   1050.7 ms  ✓ nghttp2_jll
   1064.0 ms  ✓ MozillaCACerts_jll
   1153.7 ms  ✓ MbedTLS_jll
   1174.3 ms  ✓ p7zip_jll
   1170.7 ms  ✓ Zlib_jll
   1259.7 ms  ✓ NetworkOptions
   1249.0 ms  ✓ Base64
    337.4 ms  ✓ LibSSH2_jll
    551.1 ms  ✓ Printf
    380.1 ms  ✓ LibCURL_jll
    381.7 ms  ✓ LibGit2_jll
   2028.3 ms  ✓ ArgTools
    583.1 ms  ✓ LibCURL
    537.9 ms  ✓ Tar
   1845.3 ms  ✓ Dates
   2736.6 ms  ✓ Markdown
   2187.1 ms  ✓ LibGit2
    739.8 ms  ✓ TOML
   2677.7 ms  ✓ Downloads
  38167.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1887.9 ms  ✓ ConcreteStructs
   1897.5 ms  ✓ IteratorInterfaceExtensions
   1904.6 ms  ✓ UnPack
   1986.7 ms  ✓ MuladdMacro
   1988.8 ms  ✓ SimpleUnPack
   1979.1 ms  ✓ CommonSolve
   2006.9 ms  ✓ Future
   2382.9 ms  ✓ ExprTools
   2373.2 ms  ✓ OpenLibm_jll
   2492.7 ms  ✓ InverseFunctions
   3087.0 ms  ✓ Statistics
   3381.8 ms  ✓ Serialization
   3484.2 ms  ✓ ADTypes
   3707.8 ms  ✓ FunctionWrappers
   1977.7 ms  ✓ DataValueInterfaces
   2313.3 ms  ✓ ManualMemory
   2503.0 ms  ✓ SuiteSparse_jll
   1897.8 ms  ✓ SIMDTypes
   2101.5 ms  ✓ EnumX
   2597.7 ms  ✓ CompilerSupportLibraries_jll
   2710.9 ms  ✓ OrderedCollections
   2886.7 ms  ✓ Requires
   4883.0 ms  ✓ FillArrays
   5278.0 ms  ✓ OffsetArrays
   2109.7 ms  ✓ CompositionsBase
   1903.0 ms  ✓ FastPower
   2415.4 ms  ✓ Mmap
   2005.1 ms  ✓ CommonWorldInvalidations
   1805.8 ms  ✓ PackageExtensionCompat
   2482.0 ms  ✓ Inflate
   1894.5 ms  ✓ FastClosures
   2103.9 ms  ✓ DataAPI
   2403.4 ms  ✓ ConstructionBase
   3078.2 ms  ✓ EnzymeCore
