nice: cannot set niceness: Permission denied
Precompiling packages...
   1997.9 ms  ✓ IteratorInterfaceExtensions
   2061.6 ms  ✓ CommonSolve
   2081.4 ms  ✓ LazyArtifacts
   2085.9 ms  ✓ ConcreteStructs
   2092.8 ms  ✓ MuladdMacro
   2091.0 ms  ✓ OpenLibm_jll
   2282.3 ms  ✓ ExprTools
   2268.3 ms  ✓ CompilerSupportLibraries_jll
   2483.7 ms  ✓ InverseFunctions
   2649.6 ms  ✓ SuiteSparse_jll
   3186.8 ms  ✓ ADTypes
   3937.7 ms  ✓ FunctionWrappers
   1798.7 ms  ✓ Reexport
   2018.0 ms  ✓ ManualMemory
   2003.3 ms  ✓ EnumX
   1880.3 ms  ✓ SIMDTypes
   2295.7 ms  ✓ Requires
   4771.6 ms  ✓ FillArrays
   2797.2 ms  ✓ OrderedCollections
   2895.0 ms  ✓ Compat
   5066.6 ms  ✓ GenericSchur
   3111.3 ms  ✓ Preferences
   3020.0 ms  ✓ DocStringExtensions
   2082.1 ms  ✓ CompositionsBase
   1893.0 ms  ✓ FastPower
   1899.9 ms  ✓ IfElse
   1995.0 ms  ✓ CommonWorldInvalidations
   1903.0 ms  ✓ FastClosures
   2404.4 ms  ✓ ConstructionBase
   1908.6 ms  ✓ SciMLPublic
   3274.2 ms  ✓ CpuId
   2394.4 ms  ✓ StaticArraysCore
   2713.3 ms  ✓ LoggingExtras
   3496.5 ms  ✓ EnzymeCore
   2378.5 ms  ✓ NaNMath
   2307.3 ms  ✓ RuntimeGeneratedFunctions
   8462.0 ms  ✓ Distributed
   2299.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5687.3 ms  ✓ IrrationalConstants
   2085.5 ms  ✓ FunctionWrappersWrappers
   8972.1 ms  ✓ ExproniconLite
   2305.5 ms  ✓ Adapt
   2080.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2305.4 ms  ✓ JLLWrappers
   2106.1 ms  ✓ PrecompileTools
   2018.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1916.3 ms  ✓ DiffResults
   2408.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2505.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3017.2 ms  ✓ SciMLLogging
   3097.3 ms  ✓ LogExpFunctions
   2098.2 ms  ✓ EnzymeCore → AdaptExt
   5295.0 ms  ✓ ThreadingUtilities
   2284.2 ms  ✓ GPUArraysCore
   2893.6 ms  ✓ ArrayInterface
   5897.6 ms  ✓ DifferentiationInterface
  10694.7 ms  ✓ MacroTools
   2900.8 ms  ✓ IntelOpenMP_jll
   8103.7 ms  ✓ TimerOutputs
   2989.0 ms  ✓ oneTBB_jll
   2011.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2115.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3080.7 ms  ✓ OpenSpecFun_jll
   1903.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2301.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7910.2 ms  ✓ DataStructures
   3120.6 ms  ✓ SciMLStructures
   2188.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2422.5 ms  ✓ TruncatedStacktraces
   6578.8 ms  ✓ ChainRulesCore
   2390.9 ms  ✓ CommonSubexpressions
   4722.9 ms  ✓ Static
   7611.1 ms  ✓ Jieko
   2803.4 ms  ✓ MKL_jll
   3494.3 ms  ✓ MaybeInplace
   5015.9 ms  ✓ PreallocationTools
   6327.4 ms  ✓ RecipesBase
   1913.6 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2003.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1812.7 ms  ✓ BitTwiddlingConvenienceFunctions
   2121.7 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   4709.5 ms  ✓ Setfield
   2820.3 ms  ✓ CPUSummary
   1120.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   6110.0 ms  ✓ Accessors
  13835.6 ms  ✓ SparseArrays
   3399.3 ms  ✓ StaticArrayInterface
   3918.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1983.0 ms  ✓ FiniteDiff
   1912.7 ms  ✓ PolyesterWeave
   1816.1 ms  ✓ CloseOpenIntervals
   1996.2 ms  ✓ Accessors → LinearAlgebraExt
   2010.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2287.9 ms  ✓ LayoutPointers
   2392.2 ms  ✓ Adapt → AdaptSparseArraysExt
   1998.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2479.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2672.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2674.7 ms  ✓ Statistics
   8330.2 ms  ✓ SpecialFunctions
   1266.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1591.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2193.4 ms  ✓ NLSolversBase
   2413.5 ms  ✓ StrideArraysCore
   2102.8 ms  ✓ DiffRules
   1898.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2027.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3794.6 ms  ✓ SymbolicIndexingInterface
   4411.7 ms  ✓ SciMLOperators
   1712.8 ms  ✓ LineSearches
   1802.5 ms  ✓ Polyester
   4195.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1285.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1408.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1381.5 ms  ✓ FastBroadcast
  19585.6 ms  ✓ StaticArrays
   2786.1 ms  ✓ Adapt → AdaptStaticArraysExt
   2821.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2826.3 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2906.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3420.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   8786.7 ms  ✓ ForwardDiff
   3708.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   9691.1 ms  ✓ RecursiveArrayTools
   3597.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3209.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4297.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4307.4 ms  ✓ Accessors → StaticArraysExt
   4195.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   3197.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4598.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   8302.4 ms  ✓ FastGaussQuadrature
   3800.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  19376.1 ms  ✓ SparseMatrixColorings
   4029.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   5221.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  22519.5 ms  ✓ Moshi
  19936.1 ms  ✓ Krylov
    709.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    635.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   7463.9 ms  ✓ SciMLBase
    842.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    885.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1070.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1852.0 ms  ✓ SciMLJacobianOperators
   6583.9 ms  ✓ LineSearch
  33280.2 ms  ✓ ExponentialUtilities
   1053.2 ms  ✓ LineSearch → LineSearchLineSearchesExt
   8020.5 ms  ✓ NonlinearSolveBase
   1664.7 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  11321.7 ms  ✓ LinearSolve
   1523.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1305.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
