nice: cannot set niceness: Permission denied
Precompiling packages...
    558.2 ms  ✓ CommonSolve
    568.2 ms  ✓ Reexport
    876.1 ms  ✓ ConstructionBase
    701.5 ms  ✓ Statistics
    788.2 ms  ✓ StaticArraysCore
   1876.5 ms  ✓ IrrationalConstants
    605.5 ms  ✓ IfElse
   1214.9 ms  ✓ SuiteSparse_jll
   1101.6 ms  ✓ EnzymeCore
    700.5 ms  ✓ ManualMemory
    651.0 ms  ✓ CommonWorldInvalidations
   1170.4 ms  ✓ SciMLPublic
    609.8 ms  ✓ Future
    611.8 ms  ✓ FastPower
    674.0 ms  ✓ CompositionsBase
    751.0 ms  ✓ InverseFunctions
    605.8 ms  ✓ MuladdMacro
    650.9 ms  ✓ EnumX
    870.9 ms  ✓ OpenLibm_jll
   2837.3 ms  ✓ ExproniconLite
    696.9 ms  ✓ ExprTools
    734.7 ms  ✓ ConcreteStructs
   1657.6 ms  ✓ FillArrays
   1154.2 ms  ✓ OrderedCollections
   1045.8 ms  ✓ ADTypes
   6864.7 ms  ✓ MacroTools
    985.9 ms  ✓ DocStringExtensions
   1178.3 ms  ✓ Serialization
    676.1 ms  ✓ FastClosures
    612.2 ms  ✓ SIMDTypes
    658.8 ms  ✓ IteratorInterfaceExtensions
    920.6 ms  ✓ LogExpFunctions
   1382.5 ms  ✓ Requires
   1590.4 ms  ✓ CpuId
   1150.1 ms  ✓ LoggingExtras
   1653.9 ms  ✓ Compat
   5305.5 ms  ✓ FunctionWrappers
   3031.0 ms  ✓ InteractiveUtils
   2355.6 ms  ✓ TestEnv
   1130.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1080.7 ms  ✓ DiffResults
   1938.5 ms  ✓ LazyArtifacts
    930.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1328.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1183.7 ms  ✓ NaNMath
   4333.4 ms  ✓ Preferences
   2363.1 ms  ✓ ThreadingUtilities
    901.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    646.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    917.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3071.4 ms  ✓ DataStructures
   2214.5 ms  ✓ DifferentiationInterface
   1110.6 ms  ✓ CommonSubexpressions
   4143.3 ms  ✓ Jieko
    911.9 ms  ✓ RuntimeGeneratedFunctions
    801.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2142.4 ms  ✓ GenericSchur
   1019.6 ms  ✓ Adapt
    982.8 ms  ✓ Compat → CompatLinearAlgebraExt
   1410.9 ms  ✓ FunctionWrappersWrappers
   8161.7 ms  ✓ TimerOutputs
   5379.8 ms  ✓ Distributed
    851.6 ms  ✓ PrecompileTools
    985.9 ms  ✓ JLLWrappers
   3284.8 ms  ✓ Setfield
   8107.1 ms  ✓ SparseArrays
   1045.4 ms  ✓ SciMLLogging
    937.3 ms  ✓ TruncatedStacktraces
    849.9 ms  ✓ ArrayInterface
   4395.9 ms  ✓ Accessors
    816.5 ms  ✓ GPUArraysCore
    502.3 ms  ✓ EnzymeCore → AdaptExt
   1959.2 ms  ✓ ChainRulesCore
   2312.3 ms  ✓ RecipesBase
    861.9 ms  ✓ OpenSpecFun_jll
   1795.5 ms  ✓ IntelOpenMP_jll
  12574.1 ms  ✓ Test
   1921.2 ms  ✓ oneTBB_jll
    942.5 ms  ✓ Statistics → SparseArraysExt
    886.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    899.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1092.9 ms  ✓ Adapt → AdaptSparseArraysExt
  15581.0 ms  ✓ Moshi
    688.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1029.1 ms  ✓ MaybeInplace
  10426.2 ms  ✓ Krylov
    773.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1043.7 ms  ✓ SciMLStructures
   1420.8 ms  ✓ PreallocationTools
    806.5 ms  ✓ Accessors → LinearAlgebraExt
    720.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    752.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1034.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    745.4 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  20679.1 ms  ✓ StaticArrays
    692.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    607.5 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
    641.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2075.7 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1199.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1266.7 ms  ✓ Accessors → TestExt
   1995.9 ms  ✓ MKL_jll
   4518.6 ms  ✓ SpecialFunctions
  14889.5 ms  ✓ SparseMatrixColorings
   3991.3 ms  ✓ ReTestItems
    913.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1228.9 ms  ✓ FiniteDiff
   1870.9 ms  ✓ SymbolicIndexingInterface
   1003.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2961.8 ms  ✓ SciMLOperators
    999.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1096.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1122.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
