nice: cannot set niceness: Permission denied
Precompiling packages...
    470.4 ms  ✓ CommonSolve
    482.8 ms  ✓ Reexport
    613.5 ms  ✓ ConstructionBase
    508.1 ms  ✓ StaticArraysCore
    596.4 ms  ✓ Statistics
   1422.7 ms  ✓ IrrationalConstants
    878.5 ms  ✓ SuiteSparse_jll
    474.5 ms  ✓ IfElse
    772.6 ms  ✓ EnzymeCore
    511.9 ms  ✓ ManualMemory
    432.9 ms  ✓ CommonWorldInvalidations
    413.8 ms  ✓ Future
    899.8 ms  ✓ SciMLPublic
    452.3 ms  ✓ FastPower
    454.8 ms  ✓ CompositionsBase
    512.5 ms  ✓ InverseFunctions
    448.5 ms  ✓ MuladdMacro
    474.0 ms  ✓ EnumX
    664.3 ms  ✓ OpenLibm_jll
   2197.3 ms  ✓ ExproniconLite
    534.3 ms  ✓ ExprTools
    531.9 ms  ✓ ConcreteStructs
   1222.4 ms  ✓ FillArrays
    776.4 ms  ✓ OrderedCollections
   4781.9 ms  ✓ MacroTools
    790.8 ms  ✓ ADTypes
    744.7 ms  ✓ Serialization
    654.5 ms  ✓ DocStringExtensions
    495.5 ms  ✓ FastClosures
    441.4 ms  ✓ SIMDTypes
    434.7 ms  ✓ IteratorInterfaceExtensions
    742.9 ms  ✓ Requires
    737.8 ms  ✓ CpuId
   1220.5 ms  ✓ GenericSchur
    598.4 ms  ✓ LoggingExtras
    664.3 ms  ✓ Compat
   1463.1 ms  ✓ InteractiveUtils
   3107.1 ms  ✓ FunctionWrappers
    475.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    885.1 ms  ✓ LazyArtifacts
   1001.2 ms  ✓ TestEnv
    446.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    434.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1707.1 ms  ✓ Preferences
    515.0 ms  ✓ NaNMath
   1214.3 ms  ✓ ThreadingUtilities
    497.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    554.8 ms  ✓ CommonSubexpressions
   1984.7 ms  ✓ Jieko
    472.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    423.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1859.9 ms  ✓ DataStructures
   1091.4 ms  ✓ DifferentiationInterface
    541.3 ms  ✓ RuntimeGeneratedFunctions
   4016.0 ms  ✓ TimerOutputs
    722.5 ms  ✓ LogExpFunctions
    503.7 ms  ✓ Adapt
    496.7 ms  ✓ Compat → CompatLinearAlgebraExt
   2451.4 ms  ✓ Distributed
    520.0 ms  ✓ DiffResults
    443.7 ms  ✓ FunctionWrappersWrappers
    530.8 ms  ✓ PrecompileTools
    689.3 ms  ✓ JLLWrappers
   1819.6 ms  ✓ Setfield
   4330.6 ms  ✓ SparseArrays
    765.2 ms  ✓ SciMLLogging
    707.8 ms  ✓ TruncatedStacktraces
    503.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8836.3 ms  ✓ Test
   3005.8 ms  ✓ Accessors
    709.4 ms  ✓ ArrayInterface
    485.7 ms  ✓ EnzymeCore → AdaptExt
    624.4 ms  ✓ GPUArraysCore
   1394.5 ms  ✓ ChainRulesCore
    693.9 ms  ✓ OpenSpecFun_jll
   1958.1 ms  ✓ RecipesBase
   1097.8 ms  ✓ IntelOpenMP_jll
   1154.6 ms  ✓ oneTBB_jll
    571.1 ms  ✓ Statistics → SparseArraysExt
    637.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    591.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    569.2 ms  ✓ Adapt → AdaptSparseArraysExt
  10471.0 ms  ✓ Moshi
    733.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   7155.1 ms  ✓ Krylov
    710.1 ms  ✓ Accessors → TestExt
    543.0 ms  ✓ Accessors → LinearAlgebraExt
    507.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2792.8 ms  ✓ ReTestItems
   1069.7 ms  ✓ MaybeInplace
    889.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    714.6 ms  ✓ SciMLStructures
    686.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  14664.1 ms  ✓ StaticArrays
   1458.7 ms  ✓ PreallocationTools
    604.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    877.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    644.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    694.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    583.1 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  10622.4 ms  ✓ SparseMatrixColorings
   1508.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1399.8 ms  ✓ MKL_jll
    820.0 ms  ✓ FiniteDiff
   2048.6 ms  ✓ SciMLOperators
    711.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2946.1 ms  ✓ SpecialFunctions
   1298.5 ms  ✓ SymbolicIndexingInterface
    722.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    762.0 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    727.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    706.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    675.6 ms  ✓ Adapt → AdaptStaticArraysExt
    726.1 ms  ✓ Accessors → StaticArraysExt
    867.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    650.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    644.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    692.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    643.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    888.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1841.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1695.8 ms  ✓ FastGaussQuadrature
    747.4 ms  ✓ DiffRules
  25404.7 ms  ✓ Static
   1862.6 ms  ✓ RecursiveArrayTools
    480.0 ms  ✓ BitTwiddlingConvenienceFunctions
    985.8 ms  ✓ CPUSummary
    676.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3783.2 ms  ✓ ForwardDiff
    641.8 ms  ✓ PolyesterWeave
    709.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    572.9 ms  ✓ FastPower → FastPowerForwardDiffExt
  11654.4 ms  ✓ ArrayLayouts
    607.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    736.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    581.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1151.1 ms  ✓ ArrayLayouts → ArrayLayoutsSparseArraysExt
    914.9 ms  ✓ NLSolversBase
   1061.3 ms  ✓ LineSearches
   2509.9 ms  ✓ LazyArrays
   1202.3 ms  ✓ LazyArrays → LazyArraysStaticArraysExt
   8747.7 ms  ✓ SciMLBase
    752.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    812.4 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1155.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  13398.9 ms  ✓ StaticArrayInterface
   2850.4 ms  ✓ SciMLJacobianOperators
    683.4 ms  ✓ CloseOpenIntervals
    806.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    743.9 ms  ✓ LayoutPointers
   1068.6 ms  ✓ StrideArraysCore
    884.5 ms  ✓ Polyester
    881.5 ms  ✓ FastBroadcast
   4102.8 ms  ✓ LineSearch
    820.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1306.3 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2167.0 ms  ✓ DiffEqBase
  27242.2 ms  ✓ ExponentialUtilities
   6715.4 ms  ✓ NonlinearSolveBase
    958.8 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1054.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1327.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1191.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1809.5 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1497.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1065.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
  13095.3 ms  ✓ LinearSolve
    983.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3816.7 ms  ✓ OrdinaryDiffEqCore
   1361.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2345.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   4155.3 ms  ✓ BracketingNonlinearSolve
   3730.3 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1101.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1078.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1741.9 ms  ✓ OrdinaryDiffEqFunctionMap
   6065.2 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2529.4 ms  ✓ OrdinaryDiffEqStabilizedRK
   1882.2 ms  ✓ OrdinaryDiffEqQPRK
   2010.0 ms  ✓ OrdinaryDiffEqSymplecticRK
   2184.6 ms  ✓ OrdinaryDiffEqFeagin
   3376.5 ms  ✓ OrdinaryDiffEqLowOrderRK
   2663.1 ms  ✓ OrdinaryDiffEqSSPRK
   2696.7 ms  ✓ OrdinaryDiffEqHighOrderRK
   2815.9 ms  ✓ OrdinaryDiffEqRKN
   2502.1 ms  ✓ OrdinaryDiffEqExplicitRK
