nice: cannot set niceness: Permission denied
Precompiling packages...
   1419.0 ms  ✓ UUIDs
   1418.5 ms  ✓ Logging
   1448.3 ms  ✓ OpenSSL_jll
   1619.8 ms  ✓ MozillaCACerts_jll
   1626.9 ms  ✓ Zlib_jll
   1632.1 ms  ✓ nghttp2_jll
   1700.6 ms  ✓ CompilerSupportLibraries_jll
   1714.3 ms  ✓ Unicode
   1798.2 ms  ✓ NetworkOptions
   1844.1 ms  ✓ Base64
    652.2 ms  ✓ LibSSH2_jll
    613.7 ms  ✓ p7zip_jll
    713.0 ms  ✓ Printf
    506.4 ms  ✓ LibGit2_jll
    504.3 ms  ✓ LibCURL_jll
   3218.9 ms  ✓ ArgTools
    762.4 ms  ✓ LibCURL
    622.7 ms  ✓ Tar
   2943.4 ms  ✓ Dates
   2978.9 ms  ✓ LibGit2
    442.9 ms  ✓ TOML
   3063.0 ms  ✓ Downloads
   9237.6 ms  ✓ StyledStrings
   1631.5 ms  ✓ JuliaSyntaxHighlighting
   3757.9 ms  ✓ Markdown
  46775.3 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2537.7 ms  ✓ IteratorInterfaceExtensions
   2541.4 ms  ✓ MuladdMacro
   2628.2 ms  ✓ Future
   2715.3 ms  ✓ ConcreteStructs
   2820.5 ms  ✓ ExprTools
   2803.4 ms  ✓ CommonSolve
   2900.8 ms  ✓ OpenLibm_jll
   3203.0 ms  ✓ SuiteSparse_jll
   3220.6 ms  ✓ InverseFunctions
   3699.3 ms  ✓ Statistics
   4102.5 ms  ✓ Serialization
   4124.8 ms  ✓ ADTypes
   2489.1 ms  ✓ SIMDTypes
   2879.4 ms  ✓ ManualMemory
   2593.7 ms  ✓ Reexport
   5510.5 ms  ✓ FillArrays
   2896.3 ms  ✓ EnumX
   2681.4 ms  ✓ CompositionsBase
   2409.8 ms  ✓ FastPower
   2407.2 ms  ✓ IfElse
   3708.1 ms  ✓ DocStringExtensions
   4381.2 ms  ✓ Requires
   2598.9 ms  ✓ CommonWorldInvalidations
   2696.1 ms  ✓ FastClosures
   4118.6 ms  ✓ EnzymeCore
   2703.7 ms  ✓ StaticArraysCore
   3007.3 ms  ✓ SciMLPublic
   3099.6 ms  ✓ LoggingExtras
   3607.1 ms  ✓ Preferences
   2394.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4321.7 ms  ✓ CpuId
  11632.1 ms  ✓ FunctionWrappers
   6324.9 ms  ✓ GenericSchur
  10309.0 ms  ✓ OrderedCollections
   5300.0 ms  ✓ LazyArtifacts
   2477.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   9719.0 ms  ✓ ConstructionBase
   2318.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2797.4 ms  ✓ Adapt
  16734.2 ms  ✓ ExproniconLite
   2523.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2513.3 ms  ✓ DiffResults
  14406.9 ms  ✓ IrrationalConstants
  10312.7 ms  ✓ Compat
   3290.1 ms  ✓ JLLWrappers
   3119.6 ms  ✓ PrecompileTools
   2267.0 ms  ✓ FunctionWrappersWrappers
  11404.9 ms  ✓ NaNMath
   3181.5 ms  ✓ SciMLLogging
  19904.7 ms  ✓ MacroTools
   2501.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2992.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  10597.5 ms  ✓ RuntimeGeneratedFunctions
  15379.0 ms  ✓ InteractiveUtils
   2419.2 ms  ✓ EnzymeCore → AdaptExt
   2593.0 ms  ✓ Compat → CompatLinearAlgebraExt
   3280.3 ms  ✓ GPUArraysCore
  12385.4 ms  ✓ DifferentiationInterface
   3614.1 ms  ✓ LogExpFunctions
  12404.1 ms  ✓ ThreadingUtilities
   3725.9 ms  ✓ OpenSpecFun_jll
   3418.3 ms  ✓ CommonSubexpressions
   8896.0 ms  ✓ DataStructures
   7001.1 ms  ✓ IntelOpenMP_jll
  18102.6 ms  ✓ Distributed
   3983.4 ms  ✓ TruncatedStacktraces
  19794.2 ms  ✓ TimerOutputs
   2605.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7404.2 ms  ✓ oneTBB_jll
   2509.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10591.9 ms  ✓ ArrayInterface
   9389.9 ms  ✓ Jieko
   6888.7 ms  ✓ Setfield
   9204.9 ms  ✓ RecipesBase
   2221.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2403.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2811.4 ms  ✓ MaybeInplace
   4888.9 ms  ✓ MKL_jll
   2091.9 ms  ✓ FiniteDiff
   4995.3 ms  ✓ PreallocationTools
   9381.7 ms  ✓ ChainRulesCore
   1324.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  25118.4 ms  ✓ SparseArrays
   2402.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2510.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   2586.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2610.9 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   8102.9 ms  ✓ SciMLStructures
  10227.5 ms  ✓ SpecialFunctions
  14385.1 ms  ✓ Accessors
   3319.9 ms  ✓ Adapt → AdaptSparseArraysExt
   3479.1 ms  ✓ Statistics → SparseArraysExt
   3794.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3020.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3183.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3373.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3376.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2000.0 ms  ✓ Accessors → LinearAlgebraExt
   2818.0 ms  ✓ DiffRules
   7703.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   8968.9 ms  ✓ NLSolversBase
  21918.1 ms  ✓ Static
   7198.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   8599.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2170.8 ms  ✓ BitTwiddlingConvenienceFunctions
   3693.1 ms  ✓ CPUSummary
   7912.8 ms  ✓ SymbolicIndexingInterface
   2096.9 ms  ✓ PolyesterWeave
   9208.4 ms  ✓ SciMLOperators
   6721.4 ms  ✓ LineSearches
   1805.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1914.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  31905.0 ms  ✓ StaticArrays
   3681.3 ms  ✓ Adapt → AdaptStaticArraysExt
   3786.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3804.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4770.0 ms  ✓ Accessors → StaticArraysExt
   4805.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   5305.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5383.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  18167.2 ms  ✓ ForwardDiff
   2715.3 ms  ✓ FastPower → FastPowerForwardDiffExt
  25973.6 ms  ✓ SparseMatrixColorings
   3814.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  10523.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  30203.0 ms  ✓ Krylov
   6187.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  13880.8 ms  ✓ FastGaussQuadrature
   5318.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  40226.2 ms  ✓ Moshi
   9323.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  21393.8 ms  ✓ RecursiveArrayTools
  26232.1 ms  ✓ StaticArrayInterface
    728.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    739.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    933.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    735.0 ms  ✓ CloseOpenIntervals
    831.3 ms  ✓ LayoutPointers
    852.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    707.9 ms  ✓ StrideArraysCore
    622.6 ms  ✓ Polyester
    633.6 ms  ✓ FastBroadcast
    626.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  11720.6 ms  ✓ SciMLBase
  42908.9 ms  ✓ ExponentialUtilities
    896.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    928.9 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1621.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   1841.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3259.6 ms  ✓ SciMLJacobianOperators
   3926.5 ms  ✓ LineSearch
   8560.3 ms  ✓ LinearSolve
   1663.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   7253.7 ms  ✓ NonlinearSolveBase
   4461.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   2625.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   2842.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   2858.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
