nice: cannot set niceness: Permission denied
Precompiling packages...
   1978.7 ms  ✓ IteratorInterfaceExtensions
   2036.7 ms  ✓ CommonSolve
   2047.0 ms  ✓ ConcreteStructs
   2054.0 ms  ✓ Reexport
   2065.0 ms  ✓ OpenLibm_jll
   2128.1 ms  ✓ EnumX
   2110.9 ms  ✓ CompilerSupportLibraries_jll
   2134.1 ms  ✓ Adapt
   2264.7 ms  ✓ ExprTools
   2332.3 ms  ✓ ConstructionBase
   2470.2 ms  ✓ InverseFunctions
   2886.5 ms  ✓ Compat
   2943.1 ms  ✓ DocStringExtensions
   3448.9 ms  ✓ EnzymeCore
   3760.6 ms  ✓ FunctionWrappers
   1720.9 ms  ✓ FastClosures
   1908.6 ms  ✓ LazyArtifacts
   2087.2 ms  ✓ CompositionsBase
   2299.4 ms  ✓ SuiteSparse_jll
   2103.9 ms  ✓ SciMLPublic
   2279.9 ms  ✓ StaticArraysCore
   2012.0 ms  ✓ BinaryHeaps
   2684.5 ms  ✓ LoggingExtras
   2209.3 ms  ✓ FastPower
   3078.8 ms  ✓ ADTypes
   5548.8 ms  ✓ IrrationalConstants
   3291.2 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2206.1 ms  ✓ NaNMath
   2482.0 ms  ✓ ArrayInterface
   2113.4 ms  ✓ RuntimeGeneratedFunctions
   3091.6 ms  ✓ Preferences
   2597.1 ms  ✓ GPUArraysCore
   2087.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1817.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1901.9 ms  ✓ Compat → CompatLinearAlgebraExt
   2413.3 ms  ✓ EnzymeCore → AdaptExt
   2203.2 ms  ✓ DiffResults
   2794.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2093.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1909.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   1691.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1901.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2085.6 ms  ✓ JLLWrappers
   2106.1 ms  ✓ FastBroadcast
   2013.4 ms  ✓ SciMLLogging
   1494.3 ms  ✓ PrecompileTools
   2287.1 ms  ✓ LogExpFunctions
   7227.5 ms  ✓ Distributed
   4695.6 ms  ✓ DifferentiationInterface
   2211.6 ms  ✓ IntelOpenMP_jll
   2298.1 ms  ✓ OpenSpecFun_jll
   2281.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2504.2 ms  ✓ oneTBB_jll
   2406.6 ms  ✓ SciMLStructures
   7020.7 ms  ✓ TimerOutputs
   9102.6 ms  ✓ MacroTools
   3302.7 ms  ✓ MuladdMacro
   1803.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1340.7 ms  ✓ TruncatedStacktraces
   1532.4 ms  ✓ CommonSubexpressions
   4213.0 ms  ✓ RecipesBase
