nice: cannot set niceness: Permission denied
Precompiling packages...
   1735.0 ms  ✓ UUIDs
   1733.2 ms  ✓ Logging
   1731.2 ms  ✓ MozillaCACerts_jll
   1832.2 ms  ✓ Unicode
   1844.7 ms  ✓ nghttp2_jll
   1864.6 ms  ✓ CompilerSupportLibraries_jll
   2065.4 ms  ✓ NetworkOptions
   2134.5 ms  ✓ Zlib_jll
   2282.4 ms  ✓ OpenSSL_jll
   2351.3 ms  ✓ Base64
    861.5 ms  ✓ p7zip_jll
   1032.5 ms  ✓ Printf
    640.4 ms  ✓ LibSSH2_jll
    540.6 ms  ✓ LibGit2_jll
    674.0 ms  ✓ LibCURL_jll
   4248.8 ms  ✓ ArgTools
   1152.8 ms  ✓ LibCURL
   1112.0 ms  ✓ Tar
   5250.4 ms  ✓ Dates
    871.7 ms  ✓ TOML
   5639.0 ms  ✓ LibGit2
   5561.2 ms  ✓ Downloads
  15647.0 ms  ✓ StyledStrings
   3805.9 ms  ✓ JuliaSyntaxHighlighting
   8104.1 ms  ✓ Markdown
  66404.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 94 seconds
Precompiling packages...
   2598.3 ms  ✓ LaTeXStrings
   2604.0 ms  ✓ ConcreteStructs
   2623.7 ms  ✓ OpenLibm_jll
   2719.5 ms  ✓ IteratorInterfaceExtensions
   2826.9 ms  ✓ Future
   2898.1 ms  ✓ CommonSolve
   2825.2 ms  ✓ DataValueInterfaces
   2936.2 ms  ✓ ExprTools
   2914.7 ms  ✓ SuiteSparse_jll
   3501.8 ms  ✓ Statistics
   3607.9 ms  ✓ InverseFunctions
   4116.3 ms  ✓ Serialization
   4711.8 ms  ✓ ADTypes
   2516.9 ms  ✓ EnumX
   2518.7 ms  ✓ Reexport
   2399.7 ms  ✓ FastPower
   2893.5 ms  ✓ CompositionsBase
   3016.7 ms  ✓ Adapt
   3797.5 ms  ✓ DocStringExtensions
   2923.3 ms  ✓ DataAPI
   3597.5 ms  ✓ EnzymeCore
   3204.3 ms  ✓ FastClosures
   2383.7 ms  ✓ SciMLPublic
   2418.8 ms  ✓ StaticArraysCore
   2523.8 ms  ✓ BinaryHeaps
   2096.3 ms  ✓ TableTraits
   4886.1 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2291.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4476.7 ms  ✓ LoggingExtras
   4301.4 ms  ✓ Preferences
  10785.8 ms  ✓ OrderedCollections
  11417.8 ms  ✓ FunctionWrappers
   5803.6 ms  ✓ LazyArtifacts
   2317.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10499.1 ms  ✓ ConstructionBase
   2108.1 ms  ✓ EnzymeCore → AdaptExt
   2102.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   4874.8 ms  ✓ GPUArraysCore
   3294.9 ms  ✓ DiffResults
  13277.7 ms  ✓ IrrationalConstants
   9980.8 ms  ✓ Compat
  12900.0 ms  ✓ Crayons
   3091.6 ms  ✓ JLLWrappers
   3215.5 ms  ✓ PrecompileTools
   2295.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2489.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4097.4 ms  ✓ SciMLLogging
  11904.1 ms  ✓ NaNMath
   3305.1 ms  ✓ Compat → CompatLinearAlgebraExt
  14203.1 ms  ✓ InteractiveUtils
   4091.7 ms  ✓ LogExpFunctions
  20485.6 ms  ✓ MacroTools
  11296.0 ms  ✓ DifferentiationInterface
  11528.4 ms  ✓ RuntimeGeneratedFunctions
  11202.9 ms  ✓ ArrayInterface
   2103.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   5000.3 ms  ✓ OpenSpecFun_jll
   5493.2 ms  ✓ MuladdMacro
  16195.6 ms  ✓ Distributed
   7892.9 ms  ✓ IntelOpenMP_jll
   7979.0 ms  ✓ oneTBB_jll
   4271.1 ms  ✓ CommonSubexpressions
  10020.5 ms  ✓ Tables
