Precompiling Pkg...
    839.1 ms  ✓ Logging
   1146.0 ms  ✓ MbedTLS_jll
   1461.5 ms  ✓ MozillaCACerts_jll
   1482.3 ms  ✓ UUIDs
   1638.2 ms  ✓ nghttp2_jll
   1744.9 ms  ✓ p7zip_jll
   1767.9 ms  ✓ Unicode
   1933.2 ms  ✓ Zlib_jll
   1005.8 ms  ✓ LibSSH2_jll
   2322.6 ms  ✓ NetworkOptions
   2392.1 ms  ✓ Base64
    899.3 ms  ✓ Printf
    857.9 ms  ✓ LibGit2_jll
    983.2 ms  ✓ LibCURL_jll
   3925.8 ms  ✓ ArgTools
   1173.0 ms  ✓ LibCURL
   1226.8 ms  ✓ Tar
   4437.0 ms  ✓ Dates
   4571.0 ms  ✓ LibGit2
    918.6 ms  ✓ TOML
   6992.3 ms  ✓ Markdown
   6890.5 ms  ✓ Downloads
  95392.0 ms  ✓ Pkg
  23 dependencies successfully precompiled in 107 seconds
Precompiling project...
   1068.1 ms  ✓ MuladdMacro
   1791.3 ms  ✓ UnPack
   2079.4 ms  ✓ Future
   2127.9 ms  ✓ LaTeXStrings
   2132.5 ms  ✓ IteratorInterfaceExtensions
   2099.5 ms  ✓ OpenLibm_jll
   2359.6 ms  ✓ SimpleUnPack
   2944.9 ms  ✓ ConcreteStructs
   3183.3 ms  ✓ ExprTools
   2470.2 ms  ✓ CommonSolve
   3465.2 ms  ✓ InverseFunctions
   3578.6 ms  ✓ Statistics
   4445.2 ms  ✓ Serialization
   4733.5 ms  ✓ ADTypes
   2036.8 ms  ✓ DataValueInterfaces
   3190.9 ms  ✓ CompilerSupportLibraries_jll
   5272.9 ms  ✓ FillArrays
   2424.7 ms  ✓ SIMDTypes
   3912.1 ms  ✓ ManualMemory
   6199.3 ms  ✓ FunctionWrappers
   2656.5 ms  ✓ Reexport
   4116.2 ms  ✓ Requires
   3062.0 ms  ✓ DocStringExtensions
   4745.2 ms  ✓ OrderedCollections
   2024.8 ms  ✓ FastPower
   4316.0 ms  ✓ EnumX
    850.9 ms  ✓ StaticArraysCore
   1653.9 ms  ✓ ConstructionBase
   5586.2 ms  ✓ SuiteSparse_jll
   3420.8 ms  ✓ CompositionsBase
   2999.4 ms  ✓ IfElse
   2320.5 ms  ✓ FunctionWrappersWrappers
