nice: cannot set niceness: Permission denied
Precompiling packages...
    399.9 ms  ✓ CommonSolve
    408.3 ms  ✓ Reexport
    554.0 ms  ✓ ConstructionBase
    506.5 ms  ✓ StaticArraysCore
    613.6 ms  ✓ Statistics
   1368.0 ms  ✓ IrrationalConstants
    879.4 ms  ✓ SuiteSparse_jll
    485.0 ms  ✓ IfElse
    779.2 ms  ✓ EnzymeCore
    510.5 ms  ✓ ManualMemory
    436.2 ms  ✓ CommonWorldInvalidations
    860.8 ms  ✓ SciMLPublic
    433.5 ms  ✓ Future
    440.1 ms  ✓ FastPower
    468.0 ms  ✓ CompositionsBase
    522.7 ms  ✓ InverseFunctions
    449.6 ms  ✓ MuladdMacro
    485.4 ms  ✓ EnumX
    665.3 ms  ✓ OpenLibm_jll
   2166.5 ms  ✓ ExproniconLite
    484.9 ms  ✓ ExprTools
    451.1 ms  ✓ ConcreteStructs
   1095.0 ms  ✓ FillArrays
    639.9 ms  ✓ OrderedCollections
    743.2 ms  ✓ ADTypes
    785.4 ms  ✓ Serialization
    749.3 ms  ✓ DocStringExtensions
    536.0 ms  ✓ FastClosures
    521.1 ms  ✓ SIMDTypes
   5519.7 ms  ✓ MacroTools
    472.4 ms  ✓ IteratorInterfaceExtensions
    757.9 ms  ✓ Requires
    744.0 ms  ✓ CpuId
   1253.3 ms  ✓ GenericSchur
    547.0 ms  ✓ LoggingExtras
   1257.3 ms  ✓ InteractiveUtils
    599.8 ms  ✓ Compat
    521.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    534.8 ms  ✓ DiffResults
   3917.5 ms  ✓ FunctionWrappers
    968.5 ms  ✓ LazyArtifacts
    440.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    438.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    531.3 ms  ✓ NaNMath
   1199.4 ms  ✓ ThreadingUtilities
   2147.7 ms  ✓ Preferences
    543.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    457.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    416.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2043.3 ms  ✓ Jieko
   1136.8 ms  ✓ DifferentiationInterface
   1875.0 ms  ✓ DataStructures
    445.2 ms  ✓ RuntimeGeneratedFunctions
    561.7 ms  ✓ CommonSubexpressions
    668.9 ms  ✓ LogExpFunctions
    531.5 ms  ✓ Compat → CompatLinearAlgebraExt
    589.5 ms  ✓ Adapt
   4192.3 ms  ✓ TimerOutputs
   2888.8 ms  ✓ Distributed
    453.1 ms  ✓ PrecompileTools
   1585.9 ms  ✓ ChainRulesCore
   1622.7 ms  ✓ Setfield
    647.3 ms  ✓ JLLWrappers
    623.7 ms  ✓ SciMLLogging
    602.2 ms  ✓ TruncatedStacktraces
    424.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    418.2 ms  ✓ FunctionWrappersWrappers
   4621.5 ms  ✓ SparseArrays
    656.0 ms  ✓ GPUArraysCore
    679.5 ms  ✓ ArrayInterface
    494.4 ms  ✓ EnzymeCore → AdaptExt
   2699.4 ms  ✓ Accessors
    463.3 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    418.5 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    429.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   1969.8 ms  ✓ RecipesBase
    649.7 ms  ✓ OpenSpecFun_jll
   1247.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   1096.3 ms  ✓ IntelOpenMP_jll
   1168.1 ms  ✓ oneTBB_jll
    587.1 ms  ✓ Statistics → SparseArraysExt
    670.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    581.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    631.1 ms  ✓ Adapt → AdaptSparseArraysExt
  10348.5 ms  ✓ Moshi
    662.7 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    502.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    509.5 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
    508.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7607.8 ms  ✓ Krylov
    495.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    851.1 ms  ✓ MaybeInplace
    684.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    813.3 ms  ✓ SciMLStructures
    690.7 ms  ✓ Accessors → LinearAlgebraExt
   1865.2 ms  ✓ PreallocationTools
  15278.1 ms  ✓ StaticArrays
   1836.8 ms  ✓ MKL_jll
    990.6 ms  ✓ FiniteDiff
    780.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  10563.5 ms  ✓ SparseMatrixColorings
   3492.3 ms  ✓ SpecialFunctions
    682.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1286.6 ms  ✓ SymbolicIndexingInterface
    725.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2028.6 ms  ✓ SciMLOperators
    720.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    776.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
    754.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    720.8 ms  ✓ Adapt → AdaptStaticArraysExt
    738.9 ms  ✓ Accessors → StaticArraysExt
    713.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    690.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    614.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    853.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    778.9 ms  ✓ DiffRules
   1936.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1677.2 ms  ✓ FastGaussQuadrature
    579.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    782.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    874.4 ms  ✓ NLSolversBase
    853.6 ms  ✓ LineSearches
  25816.1 ms  ✓ Static
    570.5 ms  ✓ BitTwiddlingConvenienceFunctions
   4832.3 ms  ✓ RecursiveArrayTools
   1189.1 ms  ✓ CPUSummary
   3939.6 ms  ✓ ForwardDiff
    779.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    555.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    677.9 ms  ✓ PolyesterWeave
    519.3 ms  ✓ FastPower → FastPowerForwardDiffExt
    690.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    673.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    600.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1124.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   9614.6 ms  ✓ SciMLBase
  12672.7 ms  ✓ StaticArrayInterface
   1133.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1336.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1616.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    686.2 ms  ✓ CloseOpenIntervals
    812.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    748.0 ms  ✓ LayoutPointers
    830.8 ms  ✓ StrideArraysCore
    698.5 ms  ✓ Polyester
   2631.5 ms  ✓ SciMLJacobianOperators
    717.8 ms  ✓ FastBroadcast
    809.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  27882.2 ms  ✓ ExponentialUtilities
   1760.1 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
   3950.3 ms  ✓ LineSearch
    716.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5393.1 ms  ✓ NonlinearSolveBase
    973.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
    986.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1432.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1460.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1369.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10438.1 ms  ✓ LinearSolve
   1671.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3912.5 ms  ✓ BracketingNonlinearSolve
   2870.5 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1099.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
    984.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveChainRulesCoreExt
   2671.6 ms  ✓ DiffEqBase
   5074.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
    966.0 ms  ✓ DiffEqBase → DiffEqBaseChainRulesCoreExt
   1310.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1283.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1714.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   3834.2 ms  ✓ OrdinaryDiffEqCore
   1388.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  14675.0 ms  ✓ NonlinearSolveSpectralMethods
   2697.0 ms  ✓ OrdinaryDiffEqStabilizedRK
   1679.5 ms  ✓ OrdinaryDiffEqFunctionMap
   1972.2 ms  ✓ OrdinaryDiffEqQPRK
  13781.7 ms  ✓ SimpleNonlinearSolve
   2146.3 ms  ✓ OrdinaryDiffEqSymplecticRK
   3428.7 ms  ✓ OrdinaryDiffEqLowOrderRK
   2363.5 ms  ✓ OrdinaryDiffEqFeagin
   2528.4 ms  ✓ OrdinaryDiffEqRKN
   4036.5 ms  ✓ OrdinaryDiffEqSSPRK
   2503.9 ms  ✓ OrdinaryDiffEqHighOrderRK
   2409.6 ms  ✓ OrdinaryDiffEqExplicitRK
   2190.8 ms  ✓ OrdinaryDiffEqPRK
   5803.4 ms  ✓ OrdinaryDiffEqLowStorageRK
   4244.4 ms  ✓ OrdinaryDiffEqLinear
  33157.7 ms  ✓ NonlinearSolveQuasiNewton
   1648.7 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   1671.6 ms  ✓ SimpleNonlinearSolve → SimpleNonlinearSolveChainRulesCoreExt
  18429.3 ms  ✓ OrdinaryDiffEqTsit5
   6091.7 ms  ✓ OrdinaryDiffEqDifferentiation
   3522.8 ms  ✓ OrdinaryDiffEqAdamsBashforthMoulton
  38486.4 ms  ✓ NonlinearSolveFirstOrder
   2325.4 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
   2082.1 ms  ✓ OrdinaryDiffEqNordsieck
   2313.9 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
   5493.8 ms  ✓ OrdinaryDiffEqExponentialRK
   5809.8 ms  ✓ OrdinaryDiffEqExtrapolation
  42051.9 ms  ✓ OrdinaryDiffEqVerner
  14423.6 ms  ✓ NonlinearSolve
   3448.0 ms  ✓ OrdinaryDiffEqNonlinearSolve
   3949.0 ms  ✓ OrdinaryDiffEqStabilizedIRK
   4022.6 ms  ✓ OrdinaryDiffEqIMEXMultistep
   4351.3 ms  ✓ OrdinaryDiffEqPDIRK
   5270.5 ms  ✓ OrdinaryDiffEqSDIRK
  28093.1 ms  ✓ OrdinaryDiffEqRosenbrock
  18005.6 ms  ✓ OrdinaryDiffEqFIRK
  17518.5 ms  ✓ OrdinaryDiffEqBDF
  25325.6 ms  ✓ OrdinaryDiffEqDefault
   3843.0 ms  ✓ OrdinaryDiffEq
  211 dependencies successfully precompiled in 183 seconds. 27 already precompiled.
