Precompiling Pkg...
    949.5 ms  ✓ Logging
   1024.2 ms  ✓ UUIDs
   1043.5 ms  ✓ Zlib_jll
   1121.4 ms  ✓ MozillaCACerts_jll
   1121.5 ms  ✓ MbedTLS_jll
   1178.8 ms  ✓ NetworkOptions
   1155.2 ms  ✓ Unicode
   1164.3 ms  ✓ nghttp2_jll
   1225.2 ms  ✓ p7zip_jll
   1247.7 ms  ✓ Base64
    349.4 ms  ✓ LibSSH2_jll
    471.9 ms  ✓ Printf
    372.7 ms  ✓ LibCURL_jll
    387.0 ms  ✓ LibGit2_jll
   2089.0 ms  ✓ ArgTools
    597.8 ms  ✓ LibCURL
    562.3 ms  ✓ Tar
   2411.9 ms  ✓ Dates
   2839.7 ms  ✓ Markdown
   2390.8 ms  ✓ LibGit2
    351.6 ms  ✓ TOML
   2941.7 ms  ✓ Downloads
  38206.8 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1781.8 ms  ✓ IteratorInterfaceExtensions
   1800.6 ms  ✓ ConcreteStructs
   1883.5 ms  ✓ SimpleUnPack
   1872.0 ms  ✓ UnPack
   1885.4 ms  ✓ MuladdMacro
   1982.4 ms  ✓ Future
   2178.5 ms  ✓ LaTeXStrings
   2177.9 ms  ✓ ExprTools
   2475.3 ms  ✓ OpenLibm_jll
   2478.8 ms  ✓ InverseFunctions
   3073.9 ms  ✓ Statistics
   3294.0 ms  ✓ ADTypes
   3467.3 ms  ✓ Serialization
   1815.5 ms  ✓ CommonSolve
   3779.2 ms  ✓ FunctionWrappers
   1810.2 ms  ✓ DataValueInterfaces
   2288.3 ms  ✓ ManualMemory
   2596.7 ms  ✓ CompilerSupportLibraries_jll
   1993.9 ms  ✓ Reexport
   2004.2 ms  ✓ EnumX
   2702.1 ms  ✓ SuiteSparse_jll
   4864.6 ms  ✓ FillArrays
   2704.6 ms  ✓ Requires
   1886.4 ms  ✓ SIMDTypes
   3088.8 ms  ✓ OrderedCollections
   1994.8 ms  ✓ CompositionsBase
   1902.6 ms  ✓ FastPower
   1823.5 ms  ✓ IfElse
   2892.8 ms  ✓ DocStringExtensions
   1899.1 ms  ✓ CommonWorldInvalidations
   2090.9 ms  ✓ DataAPI
   1904.0 ms  ✓ FastClosures
   2381.6 ms  ✓ ConstructionBase
   3381.5 ms  ✓ EnzymeCore
   2592.3 ms  ✓ StaticArraysCore
   1901.8 ms  ✓ TableTraits
   3106.0 ms  ✓ CpuId
   2701.8 ms  ✓ Compat
   8877.8 ms  ✓ ExproniconLite
   5696.7 ms  ✓ IrrationalConstants
   2498.3 ms  ✓ NaNMath
   4099.8 ms  ✓ Preferences
   3007.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5118.4 ms  ✓ GenericSchur
   2292.3 ms  ✓ RuntimeGeneratedFunctions
   6008.8 ms  ✓ Crayons
   2384.5 ms  ✓ FunctionWrappersWrappers
   6612.1 ms  ✓ InteractiveUtils
   5682.4 ms  ✓ LazyArtifacts
   2707.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2413.2 ms  ✓ Adapt
   2013.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2998.7 ms  ✓ Parameters
  10914.1 ms  ✓ MacroTools
   2283.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   5618.6 ms  ✓ DifferentiationInterface
   3078.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4412.1 ms  ✓ ThreadingUtilities
   2101.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2211.8 ms  ✓ DiffResults
   2110.8 ms  ✓ Compat → CompatLinearAlgebraExt
   2678.3 ms  ✓ PrecompileTools
   2807.9 ms  ✓ JLLWrappers
   2494.5 ms  ✓ EnzymeCore → AdaptExt
   3998.9 ms  ✓ Tables
   3484.1 ms  ✓ GPUArraysCore
   3723.3 ms  ✓ ArrayInterface
   3910.3 ms  ✓ CommonSubexpressions
  10014.6 ms  ✓ Distributed
   4893.2 ms  ✓ LogExpFunctions
   3680.2 ms  ✓ TruncatedStacktraces
  11090.4 ms  ✓ TimerOutputs
   6088.3 ms  ✓ Setfield
   1994.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2989.0 ms  ✓ OpenSpecFun_jll
   3085.6 ms  ✓ oneTBB_jll
   3115.6 ms  ✓ MaybeInplace
   4295.5 ms  ✓ Static
   2010.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6620.0 ms  ✓ ChainRulesCore
  10097.0 ms  ✓ Jieko
   2922.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2721.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3096.2 ms  ✓ SciMLStructures
