nice: cannot set niceness: Permission denied
Precompiling packages...
    402.4 ms  ✓ CommonSolve
    405.0 ms  ✓ Reexport
    544.2 ms  ✓ ConstructionBase
    506.2 ms  ✓ StaticArraysCore
    597.1 ms  ✓ Statistics
   1373.4 ms  ✓ IrrationalConstants
    891.5 ms  ✓ SuiteSparse_jll
    517.3 ms  ✓ BinaryHeaps
    752.3 ms  ✓ EnzymeCore
    511.7 ms  ✓ Adapt
    451.8 ms  ✓ SciMLPublic
    435.2 ms  ✓ Future
    882.7 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
    449.7 ms  ✓ FastPower
    547.5 ms  ✓ InverseFunctions
    469.6 ms  ✓ CompositionsBase
    491.2 ms  ✓ EnumX
    498.9 ms  ✓ ExprTools
    452.6 ms  ✓ ConcreteStructs
    659.3 ms  ✓ OpenLibm_jll
    663.0 ms  ✓ OrderedCollections
    656.7 ms  ✓ Serialization
    677.9 ms  ✓ ADTypes
    603.3 ms  ✓ DocStringExtensions
    439.0 ms  ✓ IteratorInterfaceExtensions
    463.6 ms  ✓ FastClosures
    662.2 ms  ✓ Compat
    712.7 ms  ✓ LoggingExtras
   1426.2 ms  ✓ InteractiveUtils
   5452.7 ms  ✓ MacroTools
    428.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    444.6 ms  ✓ DiffResults
   1042.4 ms  ✓ LazyArtifacts
    451.8 ms  ✓ EnzymeCore → AdaptExt
    638.7 ms  ✓ ArrayInterface
    613.3 ms  ✓ GPUArraysCore
   3729.1 ms  ✓ FunctionWrappers
    587.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    447.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2299.1 ms  ✓ Preferences
    643.8 ms  ✓ FastBroadcast
    541.4 ms  ✓ NaNMath
    458.1 ms  ✓ RuntimeGeneratedFunctions
    386.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    371.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1032.3 ms  ✓ DifferentiationInterface
    621.1 ms  ✓ LogExpFunctions
   1764.8 ms  ✓ DataStructures
    422.5 ms  ✓ Compat → CompatLinearAlgebraExt
    593.0 ms  ✓ CommonSubexpressions
   2515.3 ms  ✓ Distributed
    497.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    434.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    719.3 ms  ✓ MaybeInplace
   1566.9 ms  ✓ Setfield
    712.5 ms  ✓ PrecompileTools
    809.4 ms  ✓ JLLWrappers
   4319.9 ms  ✓ SparseArrays
    849.7 ms  ✓ SciMLLogging
    416.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    794.1 ms  ✓ TruncatedStacktraces
    483.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2709.3 ms  ✓ Accessors
    802.9 ms  ✓ FiniteDiff
   1150.1 ms  ✓ SciMLStructures
   4123.7 ms  ✓ TimerOutputs
   1603.8 ms  ✓ PreallocationTools
    882.5 ms  ✓ OpenSpecFun_jll
   2582.5 ms  ✓ RecipesBase
   1314.0 ms  ✓ IntelOpenMP_jll
    838.0 ms  ✓ AMD
    601.8 ms  ✓ Statistics → SparseArraysExt
   1394.2 ms  ✓ oneTBB_jll
    661.5 ms  ✓ Adapt → AdaptSparseArraysExt
   4193.3 ms  ✓ MuladdMacro
    673.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    669.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    600.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    541.4 ms  ✓ Accessors → LinearAlgebraExt
    597.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    502.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4014.3 ms  ✓ FunctionWrappersWrappers
   2600.1 ms  ✓ SpecialFunctions
   6845.2 ms  ✓ Krylov
   1358.2 ms  ✓ MKL_jll
   1368.4 ms  ✓ SymbolicIndexingInterface
   2296.9 ms  ✓ SciMLOperators
    890.3 ms  ✓ DiffRules
    800.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   9200.1 ms  ✓ SparseMatrixColorings
    991.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1102.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  11937.7 ms  ✓ SparseColumnPivotedQR
    693.1 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
   5124.5 ms  ✓ RecursiveArrayTools
   3973.8 ms  ✓ ForwardDiff
    653.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    676.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    867.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    605.3 ms  ✓ FastPower → FastPowerForwardDiffExt
    748.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    650.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1303.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   7484.9 ms  ✓ SciMLBase
    701.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1035.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2233.7 ms  ✓ SciMLJacobianOperators
   4020.4 ms  ✓ LineSearch
   5473.0 ms  ✓ NonlinearSolveBase
   1051.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
