nice: cannot set niceness: Permission denied
Precompiling packages...
   1613.3 ms  ✓ UUIDs
   1611.7 ms  ✓ MozillaCACerts_jll
   1614.9 ms  ✓ Logging
   1695.0 ms  ✓ Zlib_jll
   1714.1 ms  ✓ nghttp2_jll
   1761.1 ms  ✓ OpenSSL_jll
   1736.6 ms  ✓ NetworkOptions
   1729.3 ms  ✓ Unicode
   1736.1 ms  ✓ CompilerSupportLibraries_jll
   1842.3 ms  ✓ Base64
    488.9 ms  ✓ LibSSH2_jll
    565.2 ms  ✓ p7zip_jll
    662.1 ms  ✓ Printf
    449.5 ms  ✓ LibCURL_jll
    451.6 ms  ✓ LibGit2_jll
   3367.8 ms  ✓ ArgTools
    773.6 ms  ✓ LibCURL
    649.8 ms  ✓ Tar
   2995.1 ms  ✓ Dates
   3073.2 ms  ✓ LibGit2
    450.3 ms  ✓ TOML
   3085.9 ms  ✓ Downloads
   9500.9 ms  ✓ StyledStrings
   1707.8 ms  ✓ JuliaSyntaxHighlighting
   3873.6 ms  ✓ Markdown
  47427.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2334.4 ms  ✓ Future
   2501.1 ms  ✓ IteratorInterfaceExtensions
   2603.6 ms  ✓ ConcreteStructs
   2708.6 ms  ✓ CommonSolve
   2726.4 ms  ✓ OpenLibm_jll
   2737.3 ms  ✓ ExprTools
   2907.6 ms  ✓ EnumX
   2900.4 ms  ✓ Reexport
   3204.9 ms  ✓ InverseFunctions
   3391.0 ms  ✓ SuiteSparse_jll
   3797.6 ms  ✓ Statistics
   4117.7 ms  ✓ Serialization
   4317.0 ms  ✓ ADTypes
   2308.9 ms  ✓ FastPower
   2616.9 ms  ✓ CompositionsBase
   2687.5 ms  ✓ FastClosures
   2767.6 ms  ✓ Adapt
   3487.1 ms  ✓ DocStringExtensions
   3004.9 ms  ✓ SciMLPublic
   3770.9 ms  ✓ EnzymeCore
   3030.7 ms  ✓ StaticArraysCore
   3209.1 ms  ✓ LoggingExtras
   5391.1 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2423.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3980.6 ms  ✓ Preferences
   5393.2 ms  ✓ LazyArtifacts
  11307.5 ms  ✓ OrderedCollections
   2570.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11721.4 ms  ✓ FunctionWrappers
  10088.3 ms  ✓ ConstructionBase
   2397.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2571.5 ms  ✓ EnzymeCore → AdaptExt
   2689.5 ms  ✓ DiffResults
   3700.0 ms  ✓ GPUArraysCore
   9713.8 ms  ✓ Compat
  10028.2 ms  ✓ NaNMath
   3107.6 ms  ✓ JLLWrappers
  13916.7 ms  ✓ IrrationalConstants
   2700.1 ms  ✓ PrecompileTools
   9188.6 ms  ✓ RuntimeGeneratedFunctions
