nice: cannot set niceness: Permission denied
Precompiling packages...
    412.1 ms  ✓ CommonSolve
    422.7 ms  ✓ Reexport
    554.0 ms  ✓ ConstructionBase
    512.9 ms  ✓ StaticArraysCore
    599.6 ms  ✓ Statistics
   1346.8 ms  ✓ IrrationalConstants
    910.1 ms  ✓ SuiteSparse_jll
    457.4 ms  ✓ IfElse
    780.3 ms  ✓ EnzymeCore
    514.4 ms  ✓ ManualMemory
    431.9 ms  ✓ CommonWorldInvalidations
    418.2 ms  ✓ Future
    876.1 ms  ✓ SciMLPublic
    434.4 ms  ✓ FastPower
    441.0 ms  ✓ CompositionsBase
    539.4 ms  ✓ InverseFunctions
    457.4 ms  ✓ MuladdMacro
    464.7 ms  ✓ EnumX
    655.5 ms  ✓ OpenLibm_jll
   2193.6 ms  ✓ ExproniconLite
    525.2 ms  ✓ ExprTools
    566.8 ms  ✓ ConcreteStructs
   1217.1 ms  ✓ FillArrays
    802.4 ms  ✓ OrderedCollections
   4733.4 ms  ✓ MacroTools
    802.3 ms  ✓ ADTypes
    759.6 ms  ✓ Serialization
    657.3 ms  ✓ DocStringExtensions
    489.6 ms  ✓ FastClosures
    446.4 ms  ✓ SIMDTypes
    438.0 ms  ✓ IteratorInterfaceExtensions
    735.4 ms  ✓ Requires
    733.6 ms  ✓ CpuId
   1216.2 ms  ✓ GenericSchur
    593.3 ms  ✓ LoggingExtras
    688.2 ms  ✓ Compat
   1459.0 ms  ✓ InteractiveUtils
   3214.5 ms  ✓ FunctionWrappers
    474.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    480.5 ms  ✓ DiffResults
    881.5 ms  ✓ LazyArtifacts
   1074.7 ms  ✓ TestEnv
    458.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    458.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1749.1 ms  ✓ Preferences
    552.3 ms  ✓ NaNMath
    480.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   1239.9 ms  ✓ ThreadingUtilities
    413.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    589.3 ms  ✓ CommonSubexpressions
    424.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2014.3 ms  ✓ Jieko
   1862.4 ms  ✓ DataStructures
   1144.7 ms  ✓ DifferentiationInterface
    447.5 ms  ✓ RuntimeGeneratedFunctions
    672.5 ms  ✓ LogExpFunctions
    548.2 ms  ✓ Adapt
    523.6 ms  ✓ Compat → CompatLinearAlgebraExt
    553.3 ms  ✓ FunctionWrappersWrappers
   2566.2 ms  ✓ Distributed
   4105.1 ms  ✓ TimerOutputs
    454.0 ms  ✓ PrecompileTools
    541.8 ms  ✓ JLLWrappers
   1602.6 ms  ✓ Setfield
    662.9 ms  ✓ SciMLLogging
   4121.7 ms  ✓ SparseArrays
    589.0 ms  ✓ TruncatedStacktraces
    468.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2586.0 ms  ✓ Accessors
    685.2 ms  ✓ ArrayInterface
    615.4 ms  ✓ GPUArraysCore
    422.5 ms  ✓ EnzymeCore → AdaptExt
   1364.8 ms  ✓ ChainRulesCore
   1957.0 ms  ✓ RecipesBase
    705.9 ms  ✓ OpenSpecFun_jll
   1353.3 ms  ✓ IntelOpenMP_jll
   8961.9 ms  ✓ Test
   1335.9 ms  ✓ oneTBB_jll
    570.5 ms  ✓ Statistics → SparseArraysExt
    741.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    726.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    694.9 ms  ✓ Adapt → AdaptSparseArraysExt
  10718.6 ms  ✓ Moshi
    576.3 ms  ✓ Accessors → LinearAlgebraExt
    460.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    866.1 ms  ✓ MaybeInplace
    695.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   7551.7 ms  ✓ Krylov
    780.4 ms  ✓ SciMLStructures
    523.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1117.8 ms  ✓ PreallocationTools
    531.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    758.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    584.1 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  14674.5 ms  ✓ StaticArrays
    535.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    559.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    600.7 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
    885.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1738.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    857.7 ms  ✓ Accessors → TestExt
  10310.3 ms  ✓ SparseMatrixColorings
   3498.6 ms  ✓ SpecialFunctions
   1640.0 ms  ✓ MKL_jll
   3001.9 ms  ✓ ReTestItems
    840.7 ms  ✓ FiniteDiff
    703.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1293.5 ms  ✓ SymbolicIndexingInterface
   2121.8 ms  ✓ SciMLOperators
    711.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    761.5 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    769.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    721.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    709.7 ms  ✓ Adapt → AdaptStaticArraysExt
    720.8 ms  ✓ Accessors → StaticArraysExt
    894.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    778.8 ms  ✓ DiffRules
   1821.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1705.1 ms  ✓ FastGaussQuadrature
    757.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    717.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    661.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    580.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    804.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    870.1 ms  ✓ NLSolversBase
    855.5 ms  ✓ LineSearches
  26029.8 ms  ✓ Static
    447.7 ms  ✓ BitTwiddlingConvenienceFunctions
   1066.6 ms  ✓ CPUSummary
   5054.2 ms  ✓ RecursiveArrayTools
    839.3 ms  ✓ PolyesterWeave
   4248.7 ms  ✓ ForwardDiff
    536.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    766.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    776.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    588.2 ms  ✓ FastPower → FastPowerForwardDiffExt
    718.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    597.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    588.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   9319.3 ms  ✓ SciMLBase
  12688.4 ms  ✓ StaticArrayInterface
   1071.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1139.3 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
    822.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1587.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    662.1 ms  ✓ CloseOpenIntervals
    748.4 ms  ✓ LayoutPointers
    845.7 ms  ✓ StrideArraysCore
    702.4 ms  ✓ Polyester
   2712.5 ms  ✓ SciMLJacobianOperators
    752.3 ms  ✓ FastBroadcast
    821.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  26472.8 ms  ✓ ExponentialUtilities
   3206.3 ms  ✓ LineSearch
   1361.9 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
    731.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   5214.8 ms  ✓ NonlinearSolveBase
    967.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    974.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   1443.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1441.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1398.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10094.1 ms  ✓ LinearSolve
