nice: cannot set niceness: Permission denied
Precompiling packages...
   1896.9 ms  ✓ IteratorInterfaceExtensions
   1962.3 ms  ✓ Reexport
   1965.0 ms  ✓ OpenLibm_jll
   1966.9 ms  ✓ ConcreteStructs
   2015.6 ms  ✓ CommonSolve
   2068.1 ms  ✓ EnumX
   2060.8 ms  ✓ ExprTools
   2178.8 ms  ✓ Adapt
   2366.6 ms  ✓ InverseFunctions
   2908.2 ms  ✓ ConstructionBase
   3192.9 ms  ✓ Compat
   3075.2 ms  ✓ OrderedCollections
   3146.7 ms  ✓ EnzymeCore
   3163.8 ms  ✓ DocStringExtensions
   3775.9 ms  ✓ FunctionWrappers
   1805.0 ms  ✓ FastClosures
   1983.4 ms  ✓ CompositionsBase
   2108.0 ms  ✓ CompilerSupportLibraries_jll
   2185.4 ms  ✓ NaNMath
   2215.4 ms  ✓ SuiteSparse_jll
   1716.2 ms  ✓ SciMLPublic
   2622.0 ms  ✓ LoggingExtras
   2186.3 ms  ✓ StaticArraysCore
   3081.7 ms  ✓ ADTypes
   2314.4 ms  ✓ BinaryHeaps
   2375.1 ms  ✓ FastPower
   5551.9 ms  ✓ IrrationalConstants
   1806.3 ms  ✓ LazyArtifacts
   3182.0 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2391.2 ms  ✓ RuntimeGeneratedFunctions
   2001.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2690.8 ms  ✓ ArrayInterface
   3014.5 ms  ✓ Preferences
   2600.1 ms  ✓ GPUArraysCore
   2112.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1985.0 ms  ✓ Compat → CompatLinearAlgebraExt
   1893.5 ms  ✓ EnzymeCore → AdaptExt
   1915.8 ms  ✓ DiffResults
   2809.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1891.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2300.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1995.6 ms  ✓ PrecompileTools
   1911.8 ms  ✓ JLLWrappers
   7299.6 ms  ✓ Distributed
   2406.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1787.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2591.2 ms  ✓ FastBroadcast
   2715.1 ms  ✓ LogExpFunctions
   2895.5 ms  ✓ SciMLLogging
   4822.2 ms  ✓ DifferentiationInterface
   2391.8 ms  ✓ SciMLStructures
   2092.6 ms  ✓ IntelOpenMP_jll
   2396.0 ms  ✓ oneTBB_jll
   2303.3 ms  ✓ OpenSpecFun_jll
   9590.7 ms  ✓ MacroTools
   2182.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3114.6 ms  ✓ MuladdMacro
   6729.4 ms  ✓ DataStructures
   8128.8 ms  ✓ TimerOutputs
   1630.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1296.5 ms  ✓ TruncatedStacktraces
   1491.9 ms  ✓ CommonSubexpressions
   1620.2 ms  ✓ MKL_jll
   1714.6 ms  ✓ MaybeInplace
   4512.4 ms  ✓ RecipesBase
   4508.0 ms  ✓ PreallocationTools
   2196.8 ms  ✓ Setfield
    925.1 ms  ✓ FunctionWrappersWrappers
    575.4 ms  ✓ FiniteDiff
   8899.0 ms  ✓ SparseArrays
   3280.1 ms  ✓ Accessors
   1824.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1996.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2082.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2094.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1611.9 ms  ✓ Accessors → LinearAlgebraExt
   2202.7 ms  ✓ Statistics
   2309.9 ms  ✓ AMD
   5291.8 ms  ✓ SpecialFunctions
   2610.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2665.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    823.5 ms  ✓ DiffRules
   1788.2 ms  ✓ SymbolicIndexingInterface
   2370.2 ms  ✓ SciMLOperators
    723.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    853.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   4340.4 ms  ✓ ForwardDiff
   2297.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   2583.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  10621.3 ms  ✓ SparseMatrixColorings
   6776.4 ms  ✓ RecursiveArrayTools
   3516.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2230.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2424.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2831.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3167.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   3638.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  14499.8 ms  ✓ Krylov
  17348.8 ms  ✓ SparseColumnPivotedQR
    411.0 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
  10696.3 ms  ✓ SciMLBase
   2209.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3600.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4949.4 ms  ✓ SciMLJacobianOperators
  32513.4 ms  ✓ PureKLU
    517.1 ms  ✓ PureKLU → PureKLUForwardDiffExt
   3168.1 ms  ✓ LineSearch
   4278.5 ms  ✓ NonlinearSolveBase
    981.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1226.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1232.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   2370.9 ms  ✓ BracketingNonlinearSolve
   6070.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  10194.4 ms  ✓ LinearSolve
   3075.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4597.7 ms  ✓ DiffEqBase
   1697.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   8436.8 ms  ✓ NonlinearSolveSpectralMethods
   4012.6 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1636.0 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5497.1 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
   1530.4 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   5787.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   5527.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4086.2 ms  ✓ OrdinaryDiffEqCore
   1889.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10319.3 ms  ✓ SimpleNonlinearSolve
   3310.7 ms  ✓ OrdinaryDiffEqDifferentiation
   1432.5 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
