nice: cannot set niceness: Permission denied
Precompiling packages...
    405.7 ms  ✓ CommonSolve
    409.9 ms  ✓ Reexport
    547.2 ms  ✓ ConstructionBase
    498.4 ms  ✓ StaticArraysCore
    585.5 ms  ✓ Statistics
   1362.3 ms  ✓ IrrationalConstants
    907.9 ms  ✓ SuiteSparse_jll
    460.9 ms  ✓ IfElse
    762.8 ms  ✓ EnzymeCore
    509.6 ms  ✓ ManualMemory
    429.7 ms  ✓ CommonWorldInvalidations
    426.0 ms  ✓ Future
    897.2 ms  ✓ SciMLPublic
    455.7 ms  ✓ FastPower
    436.8 ms  ✓ CompositionsBase
    510.9 ms  ✓ InverseFunctions
    440.7 ms  ✓ MuladdMacro
    471.4 ms  ✓ EnumX
    652.8 ms  ✓ OpenLibm_jll
   2184.5 ms  ✓ ExproniconLite
    527.6 ms  ✓ ExprTools
    599.3 ms  ✓ ConcreteStructs
   1272.3 ms  ✓ FillArrays
    835.2 ms  ✓ OrderedCollections
   4742.8 ms  ✓ MacroTools
    781.1 ms  ✓ ADTypes
    728.2 ms  ✓ Serialization
    665.0 ms  ✓ DocStringExtensions
    464.6 ms  ✓ FastClosures
    447.5 ms  ✓ SIMDTypes
    448.6 ms  ✓ IteratorInterfaceExtensions
    754.8 ms  ✓ Requires
    718.6 ms  ✓ CpuId
   1169.1 ms  ✓ GenericSchur
    591.6 ms  ✓ LoggingExtras
    670.0 ms  ✓ Compat
   1444.2 ms  ✓ InteractiveUtils
   3138.2 ms  ✓ FunctionWrappers
    511.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    479.8 ms  ✓ DiffResults
    951.3 ms  ✓ LazyArtifacts
    450.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    429.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1725.8 ms  ✓ Preferences
    542.1 ms  ✓ NaNMath
   1220.5 ms  ✓ ThreadingUtilities
    495.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    543.4 ms  ✓ CommonSubexpressions
    428.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    426.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2071.0 ms  ✓ Jieko
   1839.3 ms  ✓ DataStructures
   1128.7 ms  ✓ DifferentiationInterface
    447.5 ms  ✓ RuntimeGeneratedFunctions
    662.7 ms  ✓ LogExpFunctions
    549.7 ms  ✓ Adapt
    527.4 ms  ✓ Compat → CompatLinearAlgebraExt
    512.4 ms  ✓ FunctionWrappersWrappers
   4114.5 ms  ✓ TimerOutputs
   2550.7 ms  ✓ Distributed
    456.4 ms  ✓ PrecompileTools
    544.2 ms  ✓ JLLWrappers
   1745.4 ms  ✓ Setfield
    665.3 ms  ✓ SciMLLogging
    594.4 ms  ✓ TruncatedStacktraces
    424.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    600.0 ms  ✓ ArrayInterface
   4136.7 ms  ✓ SparseArrays
    643.7 ms  ✓ GPUArraysCore
   2741.1 ms  ✓ Accessors
    497.2 ms  ✓ EnzymeCore → AdaptExt
   1417.7 ms  ✓ ChainRulesCore
    669.7 ms  ✓ OpenSpecFun_jll
   1986.7 ms  ✓ RecipesBase
   1109.6 ms  ✓ IntelOpenMP_jll
   1152.6 ms  ✓ oneTBB_jll
    420.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    434.4 ms  ✓ SciMLStructures
    716.5 ms  ✓ MaybeInplace
    929.6 ms  ✓ PreallocationTools
    578.0 ms  ✓ Statistics → SparseArraysExt
    677.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    721.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    645.1 ms  ✓ Adapt → AdaptSparseArraysExt
  10329.0 ms  ✓ Moshi
    702.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    497.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    509.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7451.1 ms  ✓ Krylov
    588.7 ms  ✓ Accessors → LinearAlgebraExt
    531.1 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    747.8 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    567.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    518.6 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1579.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  14156.0 ms  ✓ StaticArrays
    977.9 ms  ✓ FiniteDiff
   1703.1 ms  ✓ MKL_jll
    806.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3475.8 ms  ✓ SpecialFunctions
  10559.0 ms  ✓ SparseMatrixColorings
   1473.1 ms  ✓ SymbolicIndexingInterface
   2352.9 ms  ✓ SciMLOperators
    723.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    739.6 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    711.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    709.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    723.4 ms  ✓ Adapt → AdaptStaticArraysExt
    742.0 ms  ✓ Accessors → StaticArraysExt
    703.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    704.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    567.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1905.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1736.8 ms  ✓ FastGaussQuadrature
    749.9 ms  ✓ DiffRules
    898.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
    544.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    786.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1978.2 ms  ✓ RecursiveArrayTools
  25491.5 ms  ✓ Static
    691.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    453.2 ms  ✓ BitTwiddlingConvenienceFunctions
    945.8 ms  ✓ CPUSummary
   3680.3 ms  ✓ ForwardDiff
    618.5 ms  ✓ PolyesterWeave
    764.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
