nice: cannot set niceness: Permission denied
Precompiling packages...
    445.5 ms  ✓ CommonSolve
    448.3 ms  ✓ Reexport
    572.5 ms  ✓ ConstructionBase
    496.2 ms  ✓ StaticArraysCore
    598.9 ms  ✓ Statistics
   1363.1 ms  ✓ IrrationalConstants
    888.3 ms  ✓ SuiteSparse_jll
    461.7 ms  ✓ IfElse
    773.3 ms  ✓ EnzymeCore
    510.9 ms  ✓ ManualMemory
    425.6 ms  ✓ CommonWorldInvalidations
    429.3 ms  ✓ Future
    864.2 ms  ✓ SciMLPublic
    430.0 ms  ✓ FastPower
    450.4 ms  ✓ CompositionsBase
    532.3 ms  ✓ InverseFunctions
    467.0 ms  ✓ MuladdMacro
    494.4 ms  ✓ EnumX
    641.0 ms  ✓ OpenLibm_jll
   2175.4 ms  ✓ ExproniconLite
    472.2 ms  ✓ ExprTools
    467.1 ms  ✓ ConcreteStructs
   1079.2 ms  ✓ FillArrays
    652.8 ms  ✓ OrderedCollections
    711.1 ms  ✓ ADTypes
    737.5 ms  ✓ Serialization
    709.4 ms  ✓ DocStringExtensions
    569.2 ms  ✓ FastClosures
    549.2 ms  ✓ SIMDTypes
    533.9 ms  ✓ IteratorInterfaceExtensions
   5653.3 ms  ✓ MacroTools
    774.2 ms  ✓ Requires
    760.8 ms  ✓ CpuId
   1238.4 ms  ✓ GenericSchur
    554.9 ms  ✓ LoggingExtras
   1268.3 ms  ✓ InteractiveUtils
    647.5 ms  ✓ Compat
    524.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    543.9 ms  ✓ DiffResults
   3913.2 ms  ✓ FunctionWrappers
   1015.1 ms  ✓ LazyArtifacts
    524.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    450.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    559.2 ms  ✓ NaNMath
   2155.8 ms  ✓ Preferences
   1222.2 ms  ✓ ThreadingUtilities
    521.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    438.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    405.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1093.0 ms  ✓ DifferentiationInterface
   2057.0 ms  ✓ Jieko
   1824.9 ms  ✓ DataStructures
    440.0 ms  ✓ RuntimeGeneratedFunctions
    694.6 ms  ✓ LogExpFunctions
    591.2 ms  ✓ CommonSubexpressions
    520.5 ms  ✓ Compat → CompatLinearAlgebraExt
    603.5 ms  ✓ Adapt
   4153.7 ms  ✓ TimerOutputs
    561.7 ms  ✓ FunctionWrappersWrappers
   2878.0 ms  ✓ Distributed
    449.0 ms  ✓ PrecompileTools
    562.8 ms  ✓ JLLWrappers
   1597.6 ms  ✓ Setfield
    626.2 ms  ✓ SciMLLogging
    596.8 ms  ✓ TruncatedStacktraces
    451.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
