Precompiling Pkg...
    970.5 ms  ✓ Logging
   1058.3 ms  ✓ Unicode
   1057.5 ms  ✓ MbedTLS_jll
   1073.7 ms  ✓ UUIDs
   1067.9 ms  ✓ Zlib_jll
   1072.6 ms  ✓ MozillaCACerts_jll
   1178.2 ms  ✓ NetworkOptions
   1183.9 ms  ✓ p7zip_jll
   1197.9 ms  ✓ nghttp2_jll
   1193.1 ms  ✓ Base64
    394.1 ms  ✓ LibSSH2_jll
    514.3 ms  ✓ Printf
    389.9 ms  ✓ LibGit2_jll
    388.8 ms  ✓ LibCURL_jll
   2082.5 ms  ✓ ArgTools
    592.1 ms  ✓ LibCURL
    536.2 ms  ✓ Tar
   2372.2 ms  ✓ Dates
   2919.0 ms  ✓ Markdown
   2382.4 ms  ✓ LibGit2
    416.2 ms  ✓ TOML
   2907.3 ms  ✓ Downloads
  38265.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1905.9 ms  ✓ UnPack
   1914.1 ms  ✓ MuladdMacro
   1992.8 ms  ✓ IteratorInterfaceExtensions
   2001.5 ms  ✓ ConcreteStructs
   1998.9 ms  ✓ Future
   2087.1 ms  ✓ LaTeXStrings
   2116.4 ms  ✓ SimpleUnPack
   2190.5 ms  ✓ ExprTools
   2193.7 ms  ✓ OpenLibm_jll
   2499.5 ms  ✓ InverseFunctions
   3072.7 ms  ✓ Statistics
   3478.1 ms  ✓ Serialization
   3593.9 ms  ✓ ADTypes
   1895.5 ms  ✓ CommonSolve
   3991.8 ms  ✓ FunctionWrappers
   1906.1 ms  ✓ DataValueInterfaces
   2589.8 ms  ✓ ManualMemory
   2776.3 ms  ✓ CompilerSupportLibraries_jll
   2578.3 ms  ✓ Requires
   2697.2 ms  ✓ SuiteSparse_jll
   2495.3 ms  ✓ EnumX
   1608.5 ms  ✓ SIMDTypes
   2193.9 ms  ✓ Reexport
   4779.8 ms  ✓ FillArrays
   3010.0 ms  ✓ OrderedCollections
   1721.3 ms  ✓ FastPower
   2002.2 ms  ✓ CompositionsBase
   2617.2 ms  ✓ DocStringExtensions
   1713.8 ms  ✓ IfElse
   1907.4 ms  ✓ CommonWorldInvalidations
   1983.9 ms  ✓ FastClosures
   2099.5 ms  ✓ StaticArraysCore
   2890.1 ms  ✓ EnzymeCore
   2800.9 ms  ✓ ConstructionBase
   2795.5 ms  ✓ Adapt
   1911.3 ms  ✓ TableTraits
   2596.2 ms  ✓ Compat
   8804.4 ms  ✓ ExproniconLite
   3192.0 ms  ✓ CpuId
   2296.7 ms  ✓ NaNMath
   3398.8 ms  ✓ Preferences
   5708.9 ms  ✓ IrrationalConstants
   2206.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2914.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5205.9 ms  ✓ GenericSchur
   5699.8 ms  ✓ Crayons
   2096.3 ms  ✓ FunctionWrappersWrappers
   1898.6 ms  ✓ DataAPI
   5286.9 ms  ✓ LazyArtifacts
   2380.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   2408.0 ms  ✓ Parameters
   7290.4 ms  ✓ InteractiveUtils
   2497.8 ms  ✓ DiffResults
   2789.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2294.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2388.2 ms  ✓ RuntimeGeneratedFunctions
   2501.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   4500.6 ms  ✓ ThreadingUtilities
  11404.5 ms  ✓ MacroTools
   5575.7 ms  ✓ DifferentiationInterface
   2290.1 ms  ✓ EnzymeCore → AdaptExt
   2904.0 ms  ✓ GPUArraysCore
   3002.9 ms  ✓ ArrayInterface
   2599.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2690.1 ms  ✓ PrecompileTools
   2919.5 ms  ✓ JLLWrappers
   2684.9 ms  ✓ CommonSubexpressions
   2202.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2308.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4288.7 ms  ✓ Tables
   4600.7 ms  ✓ LogExpFunctions
   2512.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3504.9 ms  ✓ TruncatedStacktraces
   3407.4 ms  ✓ MaybeInplace
  10819.8 ms  ✓ Distributed
   3198.2 ms  ✓ SciMLStructures
  12196.3 ms  ✓ TimerOutputs
   6994.3 ms  ✓ Setfield
   1990.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2493.3 ms  ✓ OpenSpecFun_jll
   2891.1 ms  ✓ oneTBB_jll
   3800.3 ms  ✓ Static
   6617.0 ms  ✓ ChainRulesCore
  10495.6 ms  ✓ Jieko
   3294.1 ms  ✓ FiniteDiff
  10098.4 ms  ✓ Accessors
   6607.2 ms  ✓ IntelOpenMP_jll
   3087.7 ms  ✓ BitTwiddlingConvenienceFunctions
   2581.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2601.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   8893.4 ms  ✓ DataStructures
   2987.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   8620.6 ms  ✓ RecipesBase
  17608.8 ms  ✓ SparseArrays
   2386.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   9324.1 ms  ✓ StringManipulation
   5682.7 ms  ✓ CPUSummary
   3019.8 ms  ✓ Accessors → LinearAlgebraExt
   6773.2 ms  ✓ StaticArrayInterface
   2770.1 ms  ✓ Adapt → AdaptSparseArraysExt
   2776.9 ms  ✓ Statistics → SparseArraysExt
   2701.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2923.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3090.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2727.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   6496.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2804.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2707.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   6014.3 ms  ✓ MKL_jll
   1799.5 ms  ✓ CloseOpenIntervals
   2325.1 ms  ✓ PolyesterWeave
   2174.9 ms  ✓ LayoutPointers
  11220.5 ms  ✓ SpecialFunctions
   1836.7 ms  ✓ StrideArraysCore
   1889.8 ms  ✓ DiffRules
   5001.6 ms  ✓ SciMLOperators
   1896.6 ms  ✓ Polyester
   1713.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1792.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   4582.5 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1872.9 ms  ✓ FastBroadcast
  23017.2 ms  ✓ StaticArrays
   3195.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3479.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
