nice: cannot set niceness: Permission denied
Precompiling packages...
   1528.3 ms  ✓ UUIDs
   1635.1 ms  ✓ Unicode
   1720.4 ms  ✓ MozillaCACerts_jll
   1741.7 ms  ✓ Logging
   1830.5 ms  ✓ OpenSSL_jll
   1840.2 ms  ✓ Zlib_jll
   1835.0 ms  ✓ nghttp2_jll
   1848.2 ms  ✓ NetworkOptions
   1939.7 ms  ✓ Base64
   1944.4 ms  ✓ CompilerSupportLibraries_jll
    521.0 ms  ✓ LibSSH2_jll
    797.3 ms  ✓ Printf
    586.6 ms  ✓ p7zip_jll
    481.0 ms  ✓ LibCURL_jll
    482.6 ms  ✓ LibGit2_jll
   3348.4 ms  ✓ ArgTools
    765.3 ms  ✓ LibCURL
    653.1 ms  ✓ Tar
   3023.5 ms  ✓ Dates
   3052.6 ms  ✓ LibGit2
    469.3 ms  ✓ TOML
   3154.9 ms  ✓ Downloads
   9603.7 ms  ✓ StyledStrings
   1748.4 ms  ✓ JuliaSyntaxHighlighting
   3964.9 ms  ✓ Markdown
  47418.3 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2354.1 ms  ✓ ConcreteStructs
   2466.1 ms  ✓ MuladdMacro
   2475.8 ms  ✓ EnumX
   2469.7 ms  ✓ Reexport
   2559.9 ms  ✓ OpenLibm_jll
   2653.1 ms  ✓ ExprTools
   2965.0 ms  ✓ InverseFunctions
   3045.4 ms  ✓ CommonSolve
   3360.9 ms  ✓ DocStringExtensions
   3459.7 ms  ✓ Statistics
   3865.0 ms  ✓ Serialization
   4163.8 ms  ✓ EnzymeCore
   2516.6 ms  ✓ IteratorInterfaceExtensions
   2610.8 ms  ✓ CompositionsBase
   2787.8 ms  ✓ FastClosures
   2660.1 ms  ✓ Future
   3257.4 ms  ✓ SuiteSparse_jll
   2884.5 ms  ✓ StaticArraysCore
   2588.8 ms  ✓ FastPower
   3094.0 ms  ✓ SciMLPublic
   4185.0 ms  ✓ ADTypes
   4164.1 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   3080.9 ms  ✓ LoggingExtras
   4096.9 ms  ✓ Requires
   3714.7 ms  ✓ Preferences
   2792.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10125.0 ms  ✓ ConstructionBase
  10166.9 ms  ✓ OrderedCollections
   2495.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5432.2 ms  ✓ LazyArtifacts
  11364.5 ms  ✓ FunctionWrappers
   2797.5 ms  ✓ DiffResults
   2517.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2606.6 ms  ✓ PrecompileTools
   2889.9 ms  ✓ Adapt
   3002.9 ms  ✓ JLLWrappers
   2404.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14537.9 ms  ✓ IrrationalConstants
   3401.7 ms  ✓ SciMLLogging
   9795.6 ms  ✓ Compat
   2693.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9308.2 ms  ✓ NaNMath
   9329.0 ms  ✓ RuntimeGeneratedFunctions
   2208.0 ms  ✓ EnzymeCore → AdaptExt
   3313.1 ms  ✓ OpenSpecFun_jll
   2906.3 ms  ✓ GPUArraysCore
  13243.2 ms  ✓ InteractiveUtils
   2213.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3113.3 ms  ✓ LogExpFunctions
   5923.0 ms  ✓ oneTBB_jll
   5489.2 ms  ✓ IntelOpenMP_jll
  17804.5 ms  ✓ MacroTools
   7397.5 ms  ✓ RecipesBase
  11396.6 ms  ✓ DifferentiationInterface
   1978.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8009.4 ms  ✓ DataStructures
  14605.0 ms  ✓ Distributed
   1711.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2162.3 ms  ✓ CommonSubexpressions
   8390.5 ms  ✓ ArrayInterface
   2581.0 ms  ✓ TruncatedStacktraces
  17223.6 ms  ✓ TimerOutputs
   1975.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
