nice: cannot set niceness: Permission denied
Precompiling packages...
   1700.7 ms  ✓ UUIDs
   1696.8 ms  ✓ MozillaCACerts_jll
   1694.4 ms  ✓ Unicode
   1690.2 ms  ✓ Zlib_jll
   1703.2 ms  ✓ Logging
   1780.6 ms  ✓ nghttp2_jll
   1828.9 ms  ✓ OpenSSL_jll
   1806.4 ms  ✓ NetworkOptions
   1819.4 ms  ✓ CompilerSupportLibraries_jll
   1899.4 ms  ✓ Base64
    511.3 ms  ✓ LibSSH2_jll
    723.2 ms  ✓ Printf
    620.1 ms  ✓ p7zip_jll
    475.8 ms  ✓ LibGit2_jll
    474.3 ms  ✓ LibCURL_jll
   3280.2 ms  ✓ ArgTools
    762.6 ms  ✓ LibCURL
    641.2 ms  ✓ Tar
   3013.6 ms  ✓ Dates
   3055.5 ms  ✓ LibGit2
    464.6 ms  ✓ TOML
   3016.6 ms  ✓ Downloads
   9504.2 ms  ✓ StyledStrings
   1749.5 ms  ✓ JuliaSyntaxHighlighting
   3901.2 ms  ✓ Markdown
  47484.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2527.2 ms  ✓ ConcreteStructs
   2627.6 ms  ✓ IteratorInterfaceExtensions
   2608.8 ms  ✓ CommonSolve
   2654.9 ms  ✓ DataValueInterfaces
   2712.6 ms  ✓ OpenLibm_jll
   2722.5 ms  ✓ Future
   2728.8 ms  ✓ LaTeXStrings
   2816.3 ms  ✓ ExprTools
   3119.5 ms  ✓ InverseFunctions
   3386.5 ms  ✓ SuiteSparse_jll
   3497.9 ms  ✓ Statistics
   3890.3 ms  ✓ Serialization
   4328.7 ms  ✓ ADTypes
   2697.3 ms  ✓ Reexport
   2694.5 ms  ✓ TableTraits
   2871.6 ms  ✓ EnumX
   2699.2 ms  ✓ FastPower
   2978.8 ms  ✓ CompositionsBase
   2411.0 ms  ✓ DataAPI
   2770.0 ms  ✓ Adapt
   2598.3 ms  ✓ FastClosures
   3866.8 ms  ✓ EnzymeCore
   2583.8 ms  ✓ SciMLPublic
   2625.6 ms  ✓ BinaryHeaps
   2891.5 ms  ✓ StaticArraysCore
   2874.4 ms  ✓ LoggingExtras
   4007.4 ms  ✓ Preferences
   9985.0 ms  ✓ OrderedCollections
   3620.0 ms  ✓ DocStringExtensions
   5987.0 ms  ✓ OrdinaryDiffEqRosenbrockTableaus
   2686.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5023.6 ms  ✓ LazyArtifacts
  11715.4 ms  ✓ FunctionWrappers
   2296.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   9908.0 ms  ✓ ConstructionBase
   3586.8 ms  ✓ GPUArraysCore
   2977.2 ms  ✓ EnzymeCore → AdaptExt
   3007.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2893.0 ms  ✓ DiffResults
   9524.7 ms  ✓ Compat
  12924.1 ms  ✓ IrrationalConstants
   4097.1 ms  ✓ JLLWrappers
   2823.9 ms  ✓ PrecompileTools
   9418.7 ms  ✓ NaNMath
   2306.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2403.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14414.1 ms  ✓ Crayons
   2603.2 ms  ✓ Compat → CompatLinearAlgebraExt
   8977.5 ms  ✓ RuntimeGeneratedFunctions
  13428.0 ms  ✓ InteractiveUtils
   4719.1 ms  ✓ SciMLLogging
   9995.0 ms  ✓ ArrayInterface
  20681.0 ms  ✓ MacroTools
   4097.2 ms  ✓ LogExpFunctions
   3761.3 ms  ✓ OpenSpecFun_jll
   4969.6 ms  ✓ MuladdMacro
  13106.8 ms  ✓ DifferentiationInterface
   2979.7 ms  ✓ FastBroadcast
   2407.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2718.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6500.8 ms  ✓ IntelOpenMP_jll
   7389.5 ms  ✓ oneTBB_jll
  17797.4 ms  ✓ Distributed
   3195.8 ms  ✓ CommonSubexpressions
  12313.3 ms  ✓ Tables
   3790.6 ms  ✓ TruncatedStacktraces
   2512.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9591.9 ms  ✓ RecipesBase
   3903.1 ms  ✓ MaybeInplace
   2110.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   5732.5 ms  ✓ Setfield
   6622.4 ms  ✓ PreallocationTools
  10799.7 ms  ✓ FunctionWrappersWrappers
   8828.0 ms  ✓ SciMLStructures
   1320.5 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   2195.1 ms  ✓ FiniteDiff
   4961.1 ms  ✓ MKL_jll
  23835.6 ms  ✓ SparseArrays
  15799.6 ms  ✓ StringManipulation
   2997.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3511.1 ms  ✓ Adapt → AdaptSparseArraysExt
   3399.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  17214.2 ms  ✓ FindFirstFunctions
   3788.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3993.0 ms  ✓ AMD
   4304.3 ms  ✓ Statistics → SparseArraysExt
   2591.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2519.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  10799.2 ms  ✓ SpecialFunctions
  13606.8 ms  ✓ Accessors
   7203.3 ms  ✓ RespecializeParams
    867.3 ms  ✓ Accessors → LinearAlgebraExt
   1093.9 ms  ✓ DiffRules
   4099.7 ms  ✓ SymbolicIndexingInterface
   5026.5 ms  ✓ SciMLOperators
   1492.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  11200.0 ms  ✓ ForwardDiff
  17605.1 ms  ✓ SparseMatrixColorings
   2127.3 ms  ✓ FastPower → FastPowerForwardDiffExt
  19537.9 ms  ✓ Krylov
  19566.9 ms  ✓ SparseColumnPivotedQR
   2171.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   3105.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    771.1 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
   3804.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  12354.8 ms  ✓ RecursiveArrayTools
    796.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    829.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
    850.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    862.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    987.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14312.5 ms  ✓ SciMLBase
  37912.5 ms  ✓ PureKLU
    920.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    714.0 ms  ✓ PureKLU → PureKLUForwardDiffExt
   2286.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   8078.0 ms  ✓ SciMLJacobianOperators
  64469.8 ms  ✓ REPL
   7817.7 ms  ✓ LineSearch
  18711.4 ms  ✓ LinearSolve
   5859.7 ms  ✓ Pkg → REPLExt
