nice: cannot set niceness: Permission denied
Precompiling packages...
   1511.6 ms  ✓ UUIDs
   1510.4 ms  ✓ nghttp2_jll
   1641.7 ms  ✓ Logging
   1734.3 ms  ✓ OpenSSL_jll
   1712.0 ms  ✓ Unicode
   1719.5 ms  ✓ MozillaCACerts_jll
   1795.6 ms  ✓ Zlib_jll
   1806.9 ms  ✓ NetworkOptions
   1818.7 ms  ✓ CompilerSupportLibraries_jll
   1926.0 ms  ✓ Base64
    517.3 ms  ✓ LibSSH2_jll
    714.8 ms  ✓ Printf
    611.5 ms  ✓ p7zip_jll
    492.5 ms  ✓ LibGit2_jll
    500.7 ms  ✓ LibCURL_jll
   3166.7 ms  ✓ ArgTools
    746.9 ms  ✓ LibCURL
    643.1 ms  ✓ Tar
   2963.9 ms  ✓ Dates
   2947.1 ms  ✓ LibGit2
    438.2 ms  ✓ TOML
   2929.0 ms  ✓ Downloads
   9225.4 ms  ✓ StyledStrings
   1636.8 ms  ✓ JuliaSyntaxHighlighting
   3694.6 ms  ✓ Markdown
  45792.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2462.5 ms  ✓ IteratorInterfaceExtensions
   2548.5 ms  ✓ MuladdMacro
   2550.8 ms  ✓ Future
   2629.1 ms  ✓ ExprTools
   2625.3 ms  ✓ CommonSolve
   2652.8 ms  ✓ ConcreteStructs
   2750.5 ms  ✓ OpenLibm_jll
   3243.0 ms  ✓ InverseFunctions
   3544.8 ms  ✓ Statistics
   3625.6 ms  ✓ SuiteSparse_jll
   4134.2 ms  ✓ Serialization
   4220.4 ms  ✓ ADTypes
   2478.2 ms  ✓ Reexport
   2491.2 ms  ✓ SIMDTypes
   2724.1 ms  ✓ EnumX
   2993.5 ms  ✓ ManualMemory
   5522.0 ms  ✓ FillArrays
   2561.5 ms  ✓ CompositionsBase
   2509.8 ms  ✓ FastPower
   3568.4 ms  ✓ DocStringExtensions
   2500.8 ms  ✓ IfElse
   4905.9 ms  ✓ Requires
   2397.2 ms  ✓ CommonWorldInvalidations
   2689.2 ms  ✓ FastClosures
   4005.2 ms  ✓ EnzymeCore
   3167.3 ms  ✓ SciMLPublic
   3097.3 ms  ✓ StaticArraysCore
   3488.0 ms  ✓ LoggingExtras
   2614.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4729.4 ms  ✓ CpuId
   3995.0 ms  ✓ Preferences
  12233.2 ms  ✓ FunctionWrappers
   6125.5 ms  ✓ GenericSchur
   5304.8 ms  ✓ LazyArtifacts
  11304.1 ms  ✓ OrderedCollections
   9402.7 ms  ✓ ConstructionBase
   2502.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   2508.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2703.5 ms  ✓ Adapt
  16952.1 ms  ✓ ExproniconLite
   2632.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  14188.8 ms  ✓ IrrationalConstants
   8927.3 ms  ✓ NaNMath
   2804.1 ms  ✓ DiffResults
  10214.7 ms  ✓ Compat
   3589.8 ms  ✓ JLLWrappers
   2908.7 ms  ✓ PrecompileTools
   2598.4 ms  ✓ FunctionWrappersWrappers
   2571.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2586.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3591.0 ms  ✓ SciMLLogging
  14213.7 ms  ✓ InteractiveUtils
   9173.1 ms  ✓ RuntimeGeneratedFunctions
  20727.6 ms  ✓ MacroTools
   2588.5 ms  ✓ EnzymeCore → AdaptExt
   2505.4 ms  ✓ Compat → CompatLinearAlgebraExt
   3702.0 ms  ✓ GPUArraysCore
   3829.2 ms  ✓ LogExpFunctions
  12988.6 ms  ✓ DifferentiationInterface
  12215.9 ms  ✓ ThreadingUtilities
   4022.0 ms  ✓ OpenSpecFun_jll
   3106.4 ms  ✓ CommonSubexpressions
   6811.4 ms  ✓ IntelOpenMP_jll
  17899.5 ms  ✓ Distributed
  10209.5 ms  ✓ DataStructures
   3474.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7473.1 ms  ✓ oneTBB_jll
  10885.2 ms  ✓ ArrayInterface
   3193.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  21714.5 ms  ✓ TimerOutputs
  10790.7 ms  ✓ Jieko
   3786.8 ms  ✓ TruncatedStacktraces
   2602.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2836.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7889.9 ms  ✓ Setfield
   3615.5 ms  ✓ MaybeInplace
  10588.7 ms  ✓ RecipesBase
   2205.5 ms  ✓ FiniteDiff
   6038.5 ms  ✓ MKL_jll
   9919.2 ms  ✓ ChainRulesCore
   5290.4 ms  ✓ PreallocationTools
   2098.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  25187.3 ms  ✓ SparseArrays
   7100.4 ms  ✓ SciMLStructures
   1909.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2374.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2420.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2589.2 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
  15304.9 ms  ✓ Accessors
   3394.5 ms  ✓ Statistics → SparseArraysExt
   3399.4 ms  ✓ Adapt → AdaptSparseArraysExt
  12399.4 ms  ✓ SpecialFunctions
   3598.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3405.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3399.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3513.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   4191.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
