Precompiling Pkg...
    944.1 ms  ✓ Logging
   1040.0 ms  ✓ MozillaCACerts_jll
   1075.0 ms  ✓ UUIDs
   1071.8 ms  ✓ p7zip_jll
   1072.5 ms  ✓ nghttp2_jll
   1140.2 ms  ✓ MbedTLS_jll
   1188.7 ms  ✓ NetworkOptions
   1178.0 ms  ✓ Unicode
   1187.4 ms  ✓ Zlib_jll
   1244.3 ms  ✓ Base64
    334.1 ms  ✓ LibSSH2_jll
    430.8 ms  ✓ Printf
    398.4 ms  ✓ LibCURL_jll
    412.0 ms  ✓ LibGit2_jll
   2037.4 ms  ✓ ArgTools
    592.6 ms  ✓ LibCURL
    554.7 ms  ✓ Tar
   2217.8 ms  ✓ Dates
   2858.7 ms  ✓ Markdown
   2317.3 ms  ✓ LibGit2
    482.0 ms  ✓ TOML
   2930.3 ms  ✓ Downloads
  38103.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1843.5 ms  ✓ SimpleUnPack
   1913.0 ms  ✓ IteratorInterfaceExtensions
   1912.8 ms  ✓ UnPack
   1930.3 ms  ✓ ConcreteStructs
   1934.3 ms  ✓ MuladdMacro
   1938.8 ms  ✓ Future
   2239.7 ms  ✓ LaTeXStrings
   2312.9 ms  ✓ OpenLibm_jll
   2338.9 ms  ✓ ExprTools
   2514.7 ms  ✓ InverseFunctions
   3110.4 ms  ✓ Statistics
   3221.5 ms  ✓ ADTypes
   3330.8 ms  ✓ Serialization
   1882.3 ms  ✓ CommonSolve
   3734.7 ms  ✓ FunctionWrappers
   1888.6 ms  ✓ DataValueInterfaces
   2382.4 ms  ✓ ManualMemory
   2412.6 ms  ✓ SuiteSparse_jll
   1996.1 ms  ✓ EnumX
   1881.9 ms  ✓ Reexport
   2699.7 ms  ✓ CompilerSupportLibraries_jll
   4731.3 ms  ✓ FillArrays
   2692.9 ms  ✓ Requires
   2923.4 ms  ✓ OrderedCollections
   2485.6 ms  ✓ SIMDTypes
   1987.5 ms  ✓ FastPower
   2001.9 ms  ✓ CompositionsBase
   2905.1 ms  ✓ DocStringExtensions
   1915.6 ms  ✓ IfElse
   1903.9 ms  ✓ CommonWorldInvalidations
   2020.9 ms  ✓ DataAPI
   2073.8 ms  ✓ FastClosures
   2506.1 ms  ✓ ConstructionBase
   3215.3 ms  ✓ EnzymeCore
   2599.4 ms  ✓ StaticArraysCore
   2081.8 ms  ✓ TableTraits
   8623.6 ms  ✓ ExproniconLite
   2193.9 ms  ✓ NaNMath
   3095.4 ms  ✓ CpuId
   2985.0 ms  ✓ Compat
   5791.2 ms  ✓ IrrationalConstants
   3691.1 ms  ✓ Preferences
   3075.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5092.6 ms  ✓ GenericSchur
   2205.0 ms  ✓ RuntimeGeneratedFunctions
   6008.3 ms  ✓ Crayons
   2000.6 ms  ✓ FunctionWrappersWrappers
   2482.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   5498.7 ms  ✓ LazyArtifacts
   2799.0 ms  ✓ Adapt
   2514.3 ms  ✓ Parameters
   2590.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2103.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2007.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   5207.0 ms  ✓ DifferentiationInterface
   2101.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  11386.2 ms  ✓ MacroTools
   7922.6 ms  ✓ InteractiveUtils
   2423.4 ms  ✓ DiffResults
   2298.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2576.7 ms  ✓ PrecompileTools
   2713.9 ms  ✓ GPUArraysCore
   2810.4 ms  ✓ ArrayInterface
   2212.3 ms  ✓ EnzymeCore → AdaptExt
   3198.5 ms  ✓ JLLWrappers
   3500.4 ms  ✓ LogExpFunctions
   2688.0 ms  ✓ CommonSubexpressions
   4709.7 ms  ✓ Tables
   4817.2 ms  ✓ ThreadingUtilities
  10496.7 ms  ✓ Distributed
   9782.5 ms  ✓ Jieko
  12106.6 ms  ✓ TimerOutputs
   3823.8 ms  ✓ TruncatedStacktraces
   2776.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2085.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2008.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   6575.3 ms  ✓ Setfield
   3695.8 ms  ✓ MaybeInplace
   2016.4 ms  ✓ SciMLStructures
   4792.8 ms  ✓ Static
   3003.4 ms  ✓ oneTBB_jll
   6998.0 ms  ✓ ChainRulesCore
   2101.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3013.5 ms  ✓ OpenSpecFun_jll
   2409.2 ms  ✓ BitTwiddlingConvenienceFunctions
   8304.9 ms  ✓ DataStructures
   3497.7 ms  ✓ FiniteDiff
   2899.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   2409.2 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   9793.9 ms  ✓ RecipesBase
   6705.6 ms  ✓ IntelOpenMP_jll
  11189.2 ms  ✓ Accessors
   3504.7 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   9903.4 ms  ✓ StringManipulation
   5228.1 ms  ✓ CPUSummary
  18107.5 ms  ✓ SparseArrays
   2697.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   5416.3 ms  ✓ StaticArrayInterface
   2302.0 ms  ✓ Accessors → LinearAlgebraExt
   2470.6 ms  ✓ PolyesterWeave
   2778.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2892.7 ms  ✓ Statistics → SparseArraysExt
   2981.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2999.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2601.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   7007.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   2609.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   5393.2 ms  ✓ MKL_jll
   2601.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1712.1 ms  ✓ CloseOpenIntervals
   1910.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   5012.2 ms  ✓ SparseMatrixColorings
   2112.5 ms  ✓ LayoutPointers
   9801.0 ms  ✓ SpecialFunctions
   1875.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
   1807.9 ms  ✓ StrideArraysCore
   4500.6 ms  ✓ SciMLOperators
   1805.8 ms  ✓ DiffRules
   1599.9 ms  ✓ Polyester
