nice: cannot set niceness: Permission denied
Precompiling packages...
   1948.9 ms  ✓ IteratorInterfaceExtensions
   1919.9 ms  ✓ CommonSolve
   1960.4 ms  ✓ MuladdMacro
   1959.7 ms  ✓ LazyArtifacts
   1952.4 ms  ✓ OpenLibm_jll
   2055.2 ms  ✓ ConcreteStructs
   2142.3 ms  ✓ ExprTools
   2221.6 ms  ✓ CompilerSupportLibraries_jll
   2213.8 ms  ✓ SuiteSparse_jll
   2331.0 ms  ✓ InverseFunctions
   3058.9 ms  ✓ ADTypes
   3888.2 ms  ✓ FunctionWrappers
   1986.0 ms  ✓ ManualMemory
   1815.7 ms  ✓ EnumX
   1698.1 ms  ✓ SIMDTypes
   1983.6 ms  ✓ Reexport
   4336.7 ms  ✓ FillArrays
   2507.8 ms  ✓ Requires
   2681.3 ms  ✓ Compat
   4724.4 ms  ✓ GenericSchur
   2797.6 ms  ✓ OrderedCollections
   2713.3 ms  ✓ DocStringExtensions
   3202.5 ms  ✓ Preferences
   1889.8 ms  ✓ CompositionsBase
   1997.2 ms  ✓ FastPower
   1820.3 ms  ✓ IfElse
   1800.4 ms  ✓ FastClosures
   1988.3 ms  ✓ CommonWorldInvalidations
   2295.8 ms  ✓ ConstructionBase
   1891.5 ms  ✓ SciMLPublic
   2996.3 ms  ✓ CpuId
   3094.8 ms  ✓ EnzymeCore
   2617.2 ms  ✓ LoggingExtras
   2574.9 ms  ✓ NaNMath
   2697.4 ms  ✓ StaticArraysCore
   2524.8 ms  ✓ RuntimeGeneratedFunctions
   8452.2 ms  ✓ ExproniconLite
   2098.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2004.7 ms  ✓ FunctionWrappersWrappers
   8705.8 ms  ✓ Distributed
   5994.7 ms  ✓ IrrationalConstants
   2408.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2511.7 ms  ✓ Adapt
   2228.4 ms  ✓ JLLWrappers
   2390.7 ms  ✓ PrecompileTools
   2083.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1994.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3986.3 ms  ✓ ThreadingUtilities
   2202.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2210.4 ms  ✓ DiffResults
   4809.5 ms  ✓ DifferentiationInterface
   2697.4 ms  ✓ SciMLLogging
   9713.2 ms  ✓ MacroTools
   2272.0 ms  ✓ EnzymeCore → AdaptExt
   2798.3 ms  ✓ ArrayInterface
   2823.3 ms  ✓ GPUArraysCore
   3281.9 ms  ✓ LogExpFunctions
   2800.4 ms  ✓ IntelOpenMP_jll
   2394.7 ms  ✓ OpenSpecFun_jll
   3501.4 ms  ✓ oneTBB_jll
   8419.8 ms  ✓ TimerOutputs
   2124.7 ms  ✓ TruncatedStacktraces
   5493.0 ms  ✓ ChainRulesCore
   7690.2 ms  ✓ DataStructures
   2197.2 ms  ✓ CommonSubexpressions
   3869.4 ms  ✓ Static
   2094.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3105.9 ms  ✓ MaybeInplace
   2098.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1997.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7691.7 ms  ✓ Jieko
   2886.8 ms  ✓ SciMLStructures
   2273.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6499.2 ms  ✓ RecipesBase
   2506.9 ms  ✓ MKL_jll
   2397.5 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   5101.3 ms  ✓ Setfield
   2113.7 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1906.0 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1718.7 ms  ✓ BitTwiddlingConvenienceFunctions
   2201.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   4931.7 ms  ✓ PreallocationTools
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 521415] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1a342b0->0x7c7d99fd14b0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1695.8 ms  ✓ FiniteDiff
  14012.2 ms  ✓ SparseArrays
   3100.3 ms  ✓ CPUSummary
   7172.7 ms  ✓ Accessors
   4506.4 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3810.3 ms  ✓ StaticArrayInterface
   2007.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2230.0 ms  ✓ PolyesterWeave
   2584.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2586.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2603.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2712.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2534.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   2896.7 ms  ✓ Statistics
   1894.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1952.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1808.0 ms  ✓ Accessors → LinearAlgebraExt
   1412.3 ms  ✓ CloseOpenIntervals
   8917.8 ms  ✓ SpecialFunctions
   1627.0 ms  ✓ LayoutPointers
   1608.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   1209.1 ms  ✓ DiffRules
   1883.7 ms  ✓ StrideArraysCore
   2592.1 ms  ✓ SymbolicIndexingInterface
   3602.5 ms  ✓ SciMLOperators
   1203.7 ms  ✓ Polyester
   3479.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   1118.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1302.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1324.7 ms  ✓ FastBroadcast
  22005.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  19511.2 ms  ✓ StaticArrays
   2901.2 ms  ✓ NLSolversBase
   2970.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2980.9 ms  ✓ Adapt → AdaptStaticArraysExt
   2984.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3074.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3790.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   9466.2 ms  ✓ ForwardDiff
   4678.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4964.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   5759.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   5868.5 ms  ✓ Accessors → StaticArraysExt
  11110.2 ms  ✓ RecursiveArrayTools
   4408.8 ms  ✓ LineSearches
   3594.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3593.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   4285.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  19506.4 ms  ✓ SparseMatrixColorings
   5410.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2897.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2920.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  22525.1 ms  ✓ Moshi
   3035.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   7145.2 ms  ✓ FastGaussQuadrature
  20638.5 ms  ✓ Krylov
   1173.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 523320] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xd9fc510->0x7c7213d71db0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  31295.8 ms  ✓ ExponentialUtilities
    938.2 ms  ✓ ExponentialUtilities → ExponentialUtilitiesStaticArraysExt
  23167.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7040.6 ms  ✓ SciMLBase
    845.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    921.6 ms  ✓ SciMLBase → SciMLBaseChainRulesCoreExt
   1063.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1778.4 ms  ✓ SciMLJacobianOperators
   3038.3 ms  ✓ LineSearch
    886.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4127.0 ms  ✓ NonlinearSolveBase
   2728.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3257.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseChainRulesCoreExt
   3341.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   9643.7 ms  ✓ LinearSolve
   3629.8 ms  ✓ BracketingNonlinearSolve
   2627.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   1073.9 ms  ✓ LinearSolve → LinearSolveEnzymeExt
   2303.2 ms  ✓ DiffEqBase
   5430.9 ms  ✓ NonlinearSolveSpectralMethods
    948.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2821.7 ms  ✓ OrdinaryDiffEqCore
NonlinearSolveBaseSparseMatrixColoringsExt Waiting for background task / IO / timer.
[pid 523818] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x22c1a760->0x78885111e0e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 523819] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xec3f950->0x724f5bf6a2c0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1032.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLinearSolveExt Waiting for background task / IO / timer.
[pid 523922] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2ad08d00->0x7167f9810340
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   3174.8 ms  ✓ OrdinaryDiffEqFunctionMap
LinearSolveForwardDiffExt Waiting for background task / IO / timer.
