nice: cannot set niceness: Permission denied
Precompiling packages...
   1426.6 ms  ✓ UUIDs
   1424.0 ms  ✓ MozillaCACerts_jll
   1540.8 ms  ✓ nghttp2_jll
   1604.0 ms  ✓ Logging
   1651.4 ms  ✓ OpenSSL_jll
   1624.4 ms  ✓ Base64
   1639.5 ms  ✓ Zlib_jll
   1714.5 ms  ✓ Unicode
   1716.5 ms  ✓ CompilerSupportLibraries_jll
   1762.6 ms  ✓ NetworkOptions
    496.2 ms  ✓ LibSSH2_jll
    544.3 ms  ✓ p7zip_jll
    648.9 ms  ✓ Printf
    482.8 ms  ✓ LibGit2_jll
    486.8 ms  ✓ LibCURL_jll
   3261.4 ms  ✓ ArgTools
    757.3 ms  ✓ LibCURL
    648.8 ms  ✓ Tar
   2914.5 ms  ✓ Dates
   3093.1 ms  ✓ LibGit2
    446.5 ms  ✓ TOML
   2976.9 ms  ✓ Downloads
   9233.6 ms  ✓ StyledStrings
   1695.1 ms  ✓ JuliaSyntaxHighlighting
   3776.0 ms  ✓ Markdown
  46405.8 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2432.0 ms  ✓ IteratorInterfaceExtensions
   2435.4 ms  ✓ Future
   2418.2 ms  ✓ CommonSolve
   2532.1 ms  ✓ MuladdMacro
   2619.2 ms  ✓ OpenLibm_jll
   2733.3 ms  ✓ ExprTools
   2812.1 ms  ✓ ConcreteStructs
   3194.6 ms  ✓ InverseFunctions
   3290.8 ms  ✓ SuiteSparse_jll
   3710.9 ms  ✓ Statistics
   3907.7 ms  ✓ Serialization
   4312.5 ms  ✓ ADTypes
   2503.9 ms  ✓ EnumX
   2501.5 ms  ✓ Reexport
   2494.2 ms  ✓ SIMDTypes
   2981.2 ms  ✓ ManualMemory
   5918.9 ms  ✓ FillArrays
   2799.6 ms  ✓ CompositionsBase
   2506.4 ms  ✓ FastPower
   3519.1 ms  ✓ DocStringExtensions
   2518.8 ms  ✓ IfElse
   4721.1 ms  ✓ Requires
   3621.2 ms  ✓ EnzymeCore
   2582.3 ms  ✓ CommonWorldInvalidations
   2602.6 ms  ✓ FastClosures
   3017.4 ms  ✓ SciMLPublic
   3004.1 ms  ✓ StaticArraysCore
   2802.8 ms  ✓ LoggingExtras
   3972.7 ms  ✓ CpuId
   3896.5 ms  ✓ Preferences
   2583.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  11630.1 ms  ✓ FunctionWrappers
   5792.8 ms  ✓ GenericSchur
   5000.1 ms  ✓ LazyArtifacts
  10478.1 ms  ✓ OrderedCollections
   2306.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   9979.3 ms  ✓ ConstructionBase
   2516.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2707.9 ms  ✓ Adapt
   2513.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  16822.9 ms  ✓ ExproniconLite
   2891.3 ms  ✓ DiffResults
  10369.7 ms  ✓ Compat
  14799.4 ms  ✓ IrrationalConstants
  10196.9 ms  ✓ NaNMath
   2582.9 ms  ✓ PrecompileTools
   3177.6 ms  ✓ JLLWrappers
   2381.0 ms  ✓ FunctionWrappersWrappers
  19484.4 ms  ✓ MacroTools
   3779.8 ms  ✓ SciMLLogging
   2802.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   9786.0 ms  ✓ RuntimeGeneratedFunctions
   2923.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2706.6 ms  ✓ EnzymeCore → AdaptExt
   3611.8 ms  ✓ GPUArraysCore
  15506.2 ms  ✓ InteractiveUtils
   2698.9 ms  ✓ Compat → CompatLinearAlgebraExt
  12096.2 ms  ✓ ThreadingUtilities
   3422.1 ms  ✓ LogExpFunctions
  12523.5 ms  ✓ DifferentiationInterface
   2918.7 ms  ✓ CommonSubexpressions
   3592.9 ms  ✓ OpenSpecFun_jll
   9304.1 ms  ✓ DataStructures
   3274.3 ms  ✓ TruncatedStacktraces
   9805.6 ms  ✓ ArrayInterface
   6898.8 ms  ✓ IntelOpenMP_jll
  19095.4 ms  ✓ Distributed
   2800.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6992.9 ms  ✓ oneTBB_jll
  21906.9 ms  ✓ TimerOutputs
  11207.4 ms  ✓ Jieko
   3397.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7001.5 ms  ✓ Setfield
   2680.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
  10006.8 ms  ✓ RecipesBase
   2999.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3597.4 ms  ✓ MaybeInplace
   1915.4 ms  ✓ FiniteDiff
   4634.3 ms  ✓ PreallocationTools
   1292.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4278.1 ms  ✓ MKL_jll
   6697.3 ms  ✓ SciMLStructures
   9978.9 ms  ✓ ChainRulesCore
  24329.2 ms  ✓ SparseArrays
   2516.2 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   2508.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   2612.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
   3212.9 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
