nice: cannot set niceness: Permission denied
Precompiling packages...
    437.7 ms  ✓ Reexport
    447.2 ms  ✓ CommonSolve
    586.5 ms  ✓ ConstructionBase
    504.9 ms  ✓ StaticArraysCore
    618.8 ms  ✓ Statistics
   1352.4 ms  ✓ IrrationalConstants
    499.4 ms  ✓ IfElse
   1100.1 ms  ✓ SuiteSparse_jll
    759.7 ms  ✓ EnzymeCore
    552.2 ms  ✓ ManualMemory
    442.6 ms  ✓ CommonWorldInvalidations
    461.0 ms  ✓ Future
    997.3 ms  ✓ SciMLPublic
    448.9 ms  ✓ FastPower
    550.4 ms  ✓ InverseFunctions
    468.2 ms  ✓ CompositionsBase
    457.9 ms  ✓ SimpleUnPack
    450.4 ms  ✓ MuladdMacro
    479.1 ms  ✓ EnumX
    705.1 ms  ✓ OpenLibm_jll
   2223.2 ms  ✓ ExproniconLite
    515.0 ms  ✓ ExprTools
    515.3 ms  ✓ UnPack
    541.7 ms  ✓ ConcreteStructs
   1254.3 ms  ✓ FillArrays
    842.3 ms  ✓ OrderedCollections
   5156.7 ms  ✓ MacroTools
    802.6 ms  ✓ ADTypes
    796.9 ms  ✓ Serialization
    661.1 ms  ✓ DocStringExtensions
    493.3 ms  ✓ FastClosures
    460.7 ms  ✓ SIMDTypes
    472.2 ms  ✓ IteratorInterfaceExtensions
    768.5 ms  ✓ Requires
    758.5 ms  ✓ CpuId
   1230.2 ms  ✓ GenericSchur
    593.9 ms  ✓ LoggingExtras
    642.4 ms  ✓ Compat
   1475.7 ms  ✓ InteractiveUtils
   3306.1 ms  ✓ FunctionWrappers
    510.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    565.0 ms  ✓ DiffResults
   1000.6 ms  ✓ LazyArtifacts
    476.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    461.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    580.3 ms  ✓ NaNMath
   1977.6 ms  ✓ Preferences
   1280.9 ms  ✓ ThreadingUtilities
    536.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    581.2 ms  ✓ CommonSubexpressions
    429.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    475.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2033.7 ms  ✓ Jieko
   1836.8 ms  ✓ DataStructures
   1139.4 ms  ✓ DifferentiationInterface
    452.7 ms  ✓ RuntimeGeneratedFunctions
    661.7 ms  ✓ LogExpFunctions
    547.2 ms  ✓ Adapt
    543.1 ms  ✓ Compat → CompatLinearAlgebraExt
    538.7 ms  ✓ FunctionWrappersWrappers
   2529.3 ms  ✓ Distributed
   4375.1 ms  ✓ TimerOutputs
    497.5 ms  ✓ PrecompileTools
    577.6 ms  ✓ JLLWrappers
    628.9 ms  ✓ SciMLLogging
   1884.2 ms  ✓ Setfield
    629.5 ms  ✓ TruncatedStacktraces
    453.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4108.2 ms  ✓ SparseArrays
    673.4 ms  ✓ ArrayInterface
    675.3 ms  ✓ GPUArraysCore
    528.5 ms  ✓ EnzymeCore → AdaptExt
   2848.5 ms  ✓ Accessors
   1444.5 ms  ✓ ChainRulesCore
    695.0 ms  ✓ OpenSpecFun_jll
   2079.4 ms  ✓ RecipesBase
   1146.5 ms  ✓ IntelOpenMP_jll
   1179.6 ms  ✓ oneTBB_jll
    582.2 ms  ✓ Statistics → SparseArraysExt
    694.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    594.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    602.8 ms  ✓ Adapt → AdaptSparseArraysExt
  10596.8 ms  ✓ Moshi
    524.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7454.4 ms  ✓ Krylov
    902.6 ms  ✓ MaybeInplace
    769.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    572.8 ms  ✓ SciMLStructures
    533.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1187.8 ms  ✓ PreallocationTools
    578.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    712.9 ms  ✓ Accessors → LinearAlgebraExt
    865.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    652.6 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    658.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
    631.9 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
  15580.5 ms  ✓ StaticArrays
   1813.5 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  10451.7 ms  ✓ SparseMatrixColorings
    737.0 ms  ✓ FiniteDiff
    594.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1281.2 ms  ✓ MKL_jll
   2795.2 ms  ✓ SpecialFunctions
   1104.8 ms  ✓ SymbolicIndexingInterface
    659.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    737.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1936.9 ms  ✓ SciMLOperators
    778.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
