nice: cannot set niceness: Permission denied
Precompiling packages...
    430.6 ms  ✓ Reexport
    428.2 ms  ✓ CommonSolve
    554.4 ms  ✓ ConstructionBase
    503.3 ms  ✓ StaticArraysCore
    599.4 ms  ✓ Statistics
   1346.6 ms  ✓ IrrationalConstants
    492.0 ms  ✓ IfElse
   1034.9 ms  ✓ SuiteSparse_jll
    758.6 ms  ✓ EnzymeCore
    541.4 ms  ✓ ManualMemory
    455.4 ms  ✓ CommonWorldInvalidations
    445.7 ms  ✓ Future
   1053.0 ms  ✓ SciMLPublic
    436.5 ms  ✓ FastPower
    531.0 ms  ✓ InverseFunctions
    462.2 ms  ✓ CompositionsBase
    461.5 ms  ✓ MuladdMacro
    494.8 ms  ✓ EnumX
   2176.2 ms  ✓ ExproniconLite
    778.1 ms  ✓ OpenLibm_jll
    495.6 ms  ✓ ExprTools
   1094.7 ms  ✓ FillArrays
    456.5 ms  ✓ ConcreteStructs
    648.3 ms  ✓ OrderedCollections
    706.4 ms  ✓ ADTypes
    710.8 ms  ✓ Serialization
    670.8 ms  ✓ DocStringExtensions
    564.9 ms  ✓ FastClosures
    528.9 ms  ✓ SIMDTypes
    530.1 ms  ✓ IteratorInterfaceExtensions
   5985.6 ms  ✓ MacroTools
    846.2 ms  ✓ Requires
    817.2 ms  ✓ CpuId
   1270.5 ms  ✓ GenericSchur
    547.7 ms  ✓ LoggingExtras
    606.5 ms  ✓ Compat
   1434.2 ms  ✓ InteractiveUtils
    470.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    985.9 ms  ✓ LazyArtifacts
    545.7 ms  ✓ DiffResults
   4166.2 ms  ✓ FunctionWrappers
    476.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    452.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    535.3 ms  ✓ NaNMath
   1295.2 ms  ✓ ThreadingUtilities
   2282.5 ms  ✓ Preferences
    499.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    454.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    467.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2014.1 ms  ✓ Jieko
   1142.4 ms  ✓ DifferentiationInterface
   1838.0 ms  ✓ DataStructures
    466.6 ms  ✓ RuntimeGeneratedFunctions
    715.4 ms  ✓ LogExpFunctions
    673.9 ms  ✓ CommonSubexpressions
    605.3 ms  ✓ Adapt
    556.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4096.7 ms  ✓ TimerOutputs
   2832.2 ms  ✓ Distributed
    534.4 ms  ✓ FunctionWrappersWrappers
    457.9 ms  ✓ PrecompileTools
    569.2 ms  ✓ JLLWrappers
   1727.9 ms  ✓ Setfield
    652.0 ms  ✓ SciMLLogging
    605.0 ms  ✓ TruncatedStacktraces
    429.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4461.0 ms  ✓ SparseArrays
    633.3 ms  ✓ ArrayInterface
    662.9 ms  ✓ GPUArraysCore
    461.6 ms  ✓ EnzymeCore → AdaptExt
