nice: cannot set niceness: Permission denied
Precompiling packages...
   1528.5 ms  ✓ UUIDs
   1524.5 ms  ✓ MozillaCACerts_jll
   1604.7 ms  ✓ Logging
   1623.7 ms  ✓ Zlib_jll
   1633.8 ms  ✓ nghttp2_jll
   1745.3 ms  ✓ OpenSSL_jll
   1715.7 ms  ✓ Unicode
   1726.0 ms  ✓ NetworkOptions
   1734.1 ms  ✓ CompilerSupportLibraries_jll
   1792.6 ms  ✓ Base64
    482.6 ms  ✓ LibSSH2_jll
    564.2 ms  ✓ p7zip_jll
    632.5 ms  ✓ Printf
    447.8 ms  ✓ LibCURL_jll
    449.4 ms  ✓ LibGit2_jll
   3261.7 ms  ✓ ArgTools
    766.5 ms  ✓ LibCURL
    640.2 ms  ✓ Tar
   2916.0 ms  ✓ Dates
   2977.7 ms  ✓ LibGit2
    444.3 ms  ✓ TOML
   3067.9 ms  ✓ Downloads
   9222.2 ms  ✓ StyledStrings
   1644.6 ms  ✓ JuliaSyntaxHighlighting
   3752.8 ms  ✓ Markdown
  46549.9 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2455.0 ms  ✓ Future
   2550.6 ms  ✓ ConcreteStructs
   2549.5 ms  ✓ OpenLibm_jll
   2554.7 ms  ✓ IteratorInterfaceExtensions
   2631.0 ms  ✓ CommonSolve
   2727.2 ms  ✓ MuladdMacro
   2747.0 ms  ✓ ExprTools
   3140.8 ms  ✓ InverseFunctions
   3229.0 ms  ✓ SuiteSparse_jll
   3539.2 ms  ✓ Statistics
   4241.3 ms  ✓ ADTypes
   4247.1 ms  ✓ Serialization
   2593.1 ms  ✓ Reexport
   2530.3 ms  ✓ SIMDTypes
   2896.5 ms  ✓ ManualMemory
   5643.0 ms  ✓ FillArrays
   2606.6 ms  ✓ CompositionsBase
   2474.9 ms  ✓ FastPower
   3777.9 ms  ✓ DocStringExtensions
   2676.0 ms  ✓ IfElse
   4393.0 ms  ✓ Requires
   2498.3 ms  ✓ CommonWorldInvalidations
   3802.0 ms  ✓ EnzymeCore
   2770.9 ms  ✓ FastClosures
   2898.4 ms  ✓ SciMLPublic
   2902.6 ms  ✓ StaticArraysCore
   3217.6 ms  ✓ LoggingExtras
   4195.1 ms  ✓ CpuId
   2598.7 ms  ✓ EnumX
   5930.9 ms  ✓ GenericSchur
   4201.7 ms  ✓ Preferences
  12247.4 ms  ✓ FunctionWrappers
   2609.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10032.2 ms  ✓ NaNMath
   5120.6 ms  ✓ LazyArtifacts
  10896.7 ms  ✓ OrderedCollections
   2701.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   2592.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10085.9 ms  ✓ ConstructionBase
   3606.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3808.3 ms  ✓ Adapt
  17236.5 ms  ✓ ExproniconLite
  14101.0 ms  ✓ IrrationalConstants
   2685.6 ms  ✓ DiffResults
   2919.0 ms  ✓ PrecompileTools
   3208.3 ms  ✓ JLLWrappers
  10803.5 ms  ✓ Compat
   2297.0 ms  ✓ FunctionWrappersWrappers
  19627.6 ms  ✓ MacroTools
   2574.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2510.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3593.7 ms  ✓ SciMLLogging
   2403.8 ms  ✓ EnzymeCore → AdaptExt
   3090.4 ms  ✓ GPUArraysCore
   9619.6 ms  ✓ RuntimeGeneratedFunctions
  15197.3 ms  ✓ InteractiveUtils
   3506.3 ms  ✓ LogExpFunctions
  12205.0 ms  ✓ DifferentiationInterface
   2433.5 ms  ✓ Compat → CompatLinearAlgebraExt
  12776.5 ms  ✓ ThreadingUtilities
   3691.5 ms  ✓ OpenSpecFun_jll
   3593.8 ms  ✓ CommonSubexpressions
  10600.6 ms  ✓ DataStructures
   3217.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10502.1 ms  ✓ ArrayInterface
  17610.3 ms  ✓ Distributed
   4231.0 ms  ✓ TruncatedStacktraces
   9008.0 ms  ✓ RecipesBase
   7898.1 ms  ✓ oneTBB_jll
  20698.7 ms  ✓ TimerOutputs
  10268.0 ms  ✓ Jieko
   8404.5 ms  ✓ IntelOpenMP_jll
   3900.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1993.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7710.8 ms  ✓ Setfield
   1897.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3004.9 ms  ✓ MaybeInplace
   2398.2 ms  ✓ FiniteDiff
   4419.2 ms  ✓ PreallocationTools
   4711.3 ms  ✓ MKL_jll
   1294.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   5811.6 ms  ✓ SciMLStructures
