nice: cannot set niceness: Permission denied
Precompiling packages...
    462.0 ms  ✓ CommonSolve
    472.5 ms  ✓ Reexport
    615.6 ms  ✓ ConstructionBase
    508.4 ms  ✓ StaticArraysCore
    601.2 ms  ✓ Statistics
   1419.8 ms  ✓ IrrationalConstants
    913.4 ms  ✓ SuiteSparse_jll
    476.3 ms  ✓ IfElse
    763.5 ms  ✓ EnzymeCore
    521.1 ms  ✓ ManualMemory
    435.4 ms  ✓ CommonWorldInvalidations
    421.8 ms  ✓ Future
    857.9 ms  ✓ SciMLPublic
    447.7 ms  ✓ FastPower
    461.0 ms  ✓ CompositionsBase
    522.8 ms  ✓ InverseFunctions
    447.1 ms  ✓ MuladdMacro
    479.4 ms  ✓ EnumX
    657.2 ms  ✓ OpenLibm_jll
   2200.1 ms  ✓ ExproniconLite
    520.6 ms  ✓ ExprTools
    547.1 ms  ✓ ConcreteStructs
   1235.4 ms  ✓ FillArrays
    788.6 ms  ✓ OrderedCollections
   4758.7 ms  ✓ MacroTools
    803.3 ms  ✓ ADTypes
    746.6 ms  ✓ Serialization
    654.9 ms  ✓ DocStringExtensions
    472.3 ms  ✓ FastClosures
    467.7 ms  ✓ SIMDTypes
    434.8 ms  ✓ IteratorInterfaceExtensions
    734.7 ms  ✓ Requires
    727.5 ms  ✓ CpuId
   1201.4 ms  ✓ GenericSchur
    595.1 ms  ✓ LoggingExtras
    681.4 ms  ✓ Compat
   1458.3 ms  ✓ InteractiveUtils
   3183.0 ms  ✓ FunctionWrappers
    487.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    479.4 ms  ✓ DiffResults
   1072.9 ms  ✓ TestEnv
    939.1 ms  ✓ LazyArtifacts
    444.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1683.9 ms  ✓ Preferences
    459.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    566.3 ms  ✓ NaNMath
    485.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   1228.5 ms  ✓ ThreadingUtilities
    411.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    577.5 ms  ✓ CommonSubexpressions
    430.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2030.9 ms  ✓ Jieko
   1838.1 ms  ✓ DataStructures
   1160.8 ms  ✓ DifferentiationInterface
    447.1 ms  ✓ RuntimeGeneratedFunctions
    674.6 ms  ✓ LogExpFunctions
    556.2 ms  ✓ Adapt
    539.3 ms  ✓ Compat → CompatLinearAlgebraExt
    561.8 ms  ✓ FunctionWrappersWrappers
   2554.6 ms  ✓ Distributed
   4085.4 ms  ✓ TimerOutputs
    467.5 ms  ✓ PrecompileTools
    564.5 ms  ✓ JLLWrappers
    619.5 ms  ✓ SciMLLogging
    545.5 ms  ✓ TruncatedStacktraces
   1599.2 ms  ✓ Setfield
    416.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4086.5 ms  ✓ SparseArrays
    600.0 ms  ✓ ArrayInterface
    565.9 ms  ✓ GPUArraysCore
    412.9 ms  ✓ EnzymeCore → AdaptExt
   2538.7 ms  ✓ Accessors
   1468.9 ms  ✓ ChainRulesCore
   2049.1 ms  ✓ RecipesBase
    799.5 ms  ✓ OpenSpecFun_jll
   8793.6 ms  ✓ Test
   1302.0 ms  ✓ IntelOpenMP_jll
   1230.0 ms  ✓ oneTBB_jll
    709.8 ms  ✓ Statistics → SparseArraysExt
    805.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    708.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  10471.2 ms  ✓ Moshi
    658.5 ms  ✓ Adapt → AdaptSparseArraysExt
    500.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    816.7 ms  ✓ MaybeInplace
    692.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    724.8 ms  ✓ SciMLStructures
   7421.0 ms  ✓ Krylov
    510.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1150.3 ms  ✓ PreallocationTools
    544.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    603.0 ms  ✓ Accessors → LinearAlgebraExt
    513.0 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    725.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    528.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceChainRulesCoreExt
  14588.4 ms  ✓ StaticArrays
    526.4 ms  ✓ ArrayInterface → ArrayInterfaceChainRulesCoreExt
   1534.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    923.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    847.3 ms  ✓ Accessors → TestExt
   3510.3 ms  ✓ SpecialFunctions
   1780.1 ms  ✓ MKL_jll
   3193.9 ms  ✓ ReTestItems
  10272.6 ms  ✓ SparseMatrixColorings
    965.7 ms  ✓ FiniteDiff
    727.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    719.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1244.8 ms  ✓ SymbolicIndexingInterface
    734.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   2031.8 ms  ✓ SciMLOperators
    704.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
