Precompiling Pkg...
    945.9 ms  ✓ Logging
    972.8 ms  ✓ nghttp2_jll
   1040.1 ms  ✓ Zlib_jll
   1043.7 ms  ✓ MbedTLS_jll
   1056.7 ms  ✓ p7zip_jll
   1070.3 ms  ✓ MozillaCACerts_jll
   1076.5 ms  ✓ Unicode
   1093.6 ms  ✓ UUIDs
   1207.9 ms  ✓ NetworkOptions
   1205.5 ms  ✓ Base64
    366.6 ms  ✓ LibSSH2_jll
    466.1 ms  ✓ Printf
    367.0 ms  ✓ LibGit2_jll
    370.8 ms  ✓ LibCURL_jll
   2050.1 ms  ✓ ArgTools
    606.4 ms  ✓ LibCURL
    541.6 ms  ✓ Tar
   2417.3 ms  ✓ Dates
   2839.0 ms  ✓ Markdown
   2390.2 ms  ✓ LibGit2
    371.9 ms  ✓ TOML
   2887.6 ms  ✓ Downloads
  38292.5 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   1884.9 ms  ✓ UnPack
   1898.2 ms  ✓ SimpleUnPack
   1895.5 ms  ✓ ConcreteStructs
   1906.1 ms  ✓ IteratorInterfaceExtensions
   1994.2 ms  ✓ ExprTools
   1999.7 ms  ✓ LaTeXStrings
   2001.3 ms  ✓ Future
   2190.2 ms  ✓ OpenLibm_jll
   2204.2 ms  ✓ MuladdMacro
   2482.5 ms  ✓ InverseFunctions
   2794.3 ms  ✓ Statistics
   3400.0 ms  ✓ ADTypes
   3487.5 ms  ✓ Serialization
   1817.9 ms  ✓ CommonSolve
   2192.4 ms  ✓ ManualMemory
   4210.5 ms  ✓ FunctionWrappers
   2092.9 ms  ✓ DataValueInterfaces
   1810.1 ms  ✓ Reexport
   2417.4 ms  ✓ SuiteSparse_jll
   2596.7 ms  ✓ CompilerSupportLibraries_jll
   4494.4 ms  ✓ FillArrays
   2403.8 ms  ✓ NaNMath
   2699.8 ms  ✓ Requires
   2092.3 ms  ✓ SIMDTypes
   3101.5 ms  ✓ OrderedCollections
   2191.6 ms  ✓ CompositionsBase
   1801.4 ms  ✓ IfElse
   1914.4 ms  ✓ FastPower
   2880.8 ms  ✓ DocStringExtensions
   1989.9 ms  ✓ CommonWorldInvalidations
   1989.0 ms  ✓ FastClosures
   2192.1 ms  ✓ DataAPI
   2478.7 ms  ✓ ConstructionBase
   2886.9 ms  ✓ StaticArraysCore
   3382.4 ms  ✓ EnzymeCore
   1903.2 ms  ✓ TableTraits
   8486.2 ms  ✓ ExproniconLite
   1917.6 ms  ✓ EnumX
   5203.6 ms  ✓ IrrationalConstants
   2691.7 ms  ✓ Compat
   3404.4 ms  ✓ CpuId
   3595.5 ms  ✓ Preferences
   3112.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2490.2 ms  ✓ DiffResults
   5290.0 ms  ✓ GenericSchur
   5703.5 ms  ✓ Crayons
   2185.7 ms  ✓ RuntimeGeneratedFunctions
   1905.0 ms  ✓ FunctionWrappersWrappers
   5122.8 ms  ✓ LazyArtifacts
   2597.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2200.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2600.0 ms  ✓ Adapt
   2484.3 ms  ✓ Parameters
   2202.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   7586.7 ms  ✓ InteractiveUtils
   2486.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2298.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   5319.4 ms  ✓ DifferentiationInterface
   4498.9 ms  ✓ ThreadingUtilities
  11097.5 ms  ✓ MacroTools
   2105.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2494.7 ms  ✓ PrecompileTools
   2092.8 ms  ✓ EnzymeCore → AdaptExt
   2519.9 ms  ✓ JLLWrappers
