nice: cannot set niceness: Permission denied
Precompiling packages...
    423.1 ms  ✓ CommonSolve
    435.7 ms  ✓ Reexport
    628.9 ms  ✓ ConstructionBase
    545.5 ms  ✓ StaticArraysCore
    626.9 ms  ✓ Statistics
   1399.0 ms  ✓ IrrationalConstants
    465.2 ms  ✓ IfElse
    925.1 ms  ✓ SuiteSparse_jll
    752.6 ms  ✓ EnzymeCore
    526.7 ms  ✓ ManualMemory
    433.8 ms  ✓ CommonWorldInvalidations
    425.0 ms  ✓ Future
    841.7 ms  ✓ SciMLPublic
    450.5 ms  ✓ FastPower
    458.6 ms  ✓ CompositionsBase
    525.8 ms  ✓ InverseFunctions
    454.7 ms  ✓ MuladdMacro
    482.3 ms  ✓ EnumX
    662.4 ms  ✓ OpenLibm_jll
   2182.5 ms  ✓ ExproniconLite
    468.7 ms  ✓ ExprTools
    462.4 ms  ✓ ConcreteStructs
   1101.2 ms  ✓ FillArrays
    678.0 ms  ✓ OrderedCollections
    755.5 ms  ✓ ADTypes
    765.8 ms  ✓ Serialization
    724.6 ms  ✓ DocStringExtensions
    585.6 ms  ✓ FastClosures
    524.3 ms  ✓ SIMDTypes
   5562.2 ms  ✓ MacroTools
    497.2 ms  ✓ IteratorInterfaceExtensions
    716.0 ms  ✓ Requires
    723.0 ms  ✓ CpuId
   1231.2 ms  ✓ GenericSchur
    569.5 ms  ✓ LoggingExtras
    590.9 ms  ✓ Compat
   1399.3 ms  ✓ InteractiveUtils
    554.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    534.8 ms  ✓ DiffResults
    969.8 ms  ✓ LazyArtifacts
   3970.9 ms  ✓ FunctionWrappers
    455.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    431.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    538.8 ms  ✓ NaNMath
   1243.6 ms  ✓ ThreadingUtilities
   2135.5 ms  ✓ Preferences
    532.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    430.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    394.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1106.7 ms  ✓ DifferentiationInterface
   2056.3 ms  ✓ Jieko
   1810.7 ms  ✓ DataStructures
    467.7 ms  ✓ RuntimeGeneratedFunctions
    597.4 ms  ✓ CommonSubexpressions
    689.8 ms  ✓ LogExpFunctions
    544.1 ms  ✓ Compat → CompatLinearAlgebraExt
    606.1 ms  ✓ Adapt
    547.3 ms  ✓ FunctionWrappersWrappers
   4164.3 ms  ✓ TimerOutputs
   2920.5 ms  ✓ Distributed
    466.6 ms  ✓ PrecompileTools
    561.4 ms  ✓ JLLWrappers
   1594.3 ms  ✓ Setfield
    644.9 ms  ✓ SciMLLogging
    586.5 ms  ✓ TruncatedStacktraces
    438.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4509.9 ms  ✓ SparseArrays
    607.5 ms  ✓ ArrayInterface
   2619.4 ms  ✓ Accessors
    491.1 ms  ✓ EnzymeCore → AdaptExt
    688.3 ms  ✓ GPUArraysCore
   1528.6 ms  ✓ ChainRulesCore
    639.4 ms  ✓ OpenSpecFun_jll
   1143.8 ms  ✓ IntelOpenMP_jll
   1990.3 ms  ✓ RecipesBase
   1133.4 ms  ✓ oneTBB_jll
