Precompiling Pkg...
    950.2 ms  ✓ Logging
    957.8 ms  ✓ Unicode
    970.0 ms  ✓ nghttp2_jll
    978.9 ms  ✓ UUIDs
   1041.4 ms  ✓ Zlib_jll
   1049.5 ms  ✓ MozillaCACerts_jll
   1052.8 ms  ✓ MbedTLS_jll
   1102.0 ms  ✓ p7zip_jll
   1198.1 ms  ✓ NetworkOptions
   1202.1 ms  ✓ Base64
    352.4 ms  ✓ LibSSH2_jll
    481.0 ms  ✓ Printf
    357.5 ms  ✓ LibGit2_jll
    367.7 ms  ✓ LibCURL_jll
   2009.5 ms  ✓ ArgTools
    604.3 ms  ✓ LibCURL
    553.8 ms  ✓ Tar
   2114.5 ms  ✓ Dates
   2716.1 ms  ✓ Markdown
   2266.7 ms  ✓ LibGit2
    544.8 ms  ✓ TOML
   2757.6 ms  ✓ Downloads
  38081.6 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1806.1 ms  ✓ IteratorInterfaceExtensions
   1901.1 ms  ✓ ConcreteStructs
   1904.4 ms  ✓ SimpleUnPack
   1911.1 ms  ✓ MuladdMacro
   1980.3 ms  ✓ UnPack
   1989.2 ms  ✓ CommonSolve
   2008.3 ms  ✓ ExprTools
   2107.3 ms  ✓ Future
   2376.4 ms  ✓ OpenLibm_jll
   2572.0 ms  ✓ InverseFunctions
   2879.3 ms  ✓ Statistics
   3476.2 ms  ✓ Serialization
   3500.7 ms  ✓ ADTypes
   3993.7 ms  ✓ FunctionWrappers
   1911.6 ms  ✓ DataValueInterfaces
   2199.6 ms  ✓ ManualMemory
   1812.6 ms  ✓ Reexport
   1811.1 ms  ✓ SIMDTypes
   2301.2 ms  ✓ EnumX
   2682.2 ms  ✓ CompilerSupportLibraries_jll
   2510.6 ms  ✓ OrderedCollections
   2707.2 ms  ✓ SuiteSparse_jll
   2891.1 ms  ✓ Requires
   5088.0 ms  ✓ FillArrays
   5405.7 ms  ✓ OffsetArrays
   2094.4 ms  ✓ CompositionsBase
   1806.4 ms  ✓ FastPower
   2324.4 ms  ✓ Mmap
   1908.1 ms  ✓ IfElse
   2011.4 ms  ✓ CommonWorldInvalidations
   1982.7 ms  ✓ PackageExtensionCompat
   2191.5 ms  ✓ DataAPI
   2588.3 ms  ✓ Inflate
   2583.3 ms  ✓ ConstructionBase
   2190.3 ms  ✓ FastClosures
   3205.4 ms  ✓ EnzymeCore
   5013.1 ms  ✓ IrrationalConstants
   2690.8 ms  ✓ StaticArraysCore
   1907.5 ms  ✓ TableTraits
   3193.2 ms  ✓ CpuId
   2507.4 ms  ✓ Compat
   2107.3 ms  ✓ NaNMath
   3401.6 ms  ✓ Preferences
   3216.2 ms  ✓ DocStringExtensions
   2999.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2304.9 ms  ✓ RuntimeGeneratedFunctions
   4812.8 ms  ✓ GenericSchur
   5817.4 ms  ✓ FastLapackInterface
   2103.8 ms  ✓ FunctionWrappersWrappers
   2489.9 ms  ✓ Parameters
   5622.5 ms  ✓ LazyArtifacts
   2281.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2403.7 ms  ✓ Adapt
   4100.8 ms  ✓ DifferentiationInterface
   2495.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2182.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  11203.7 ms  ✓ MacroTools
   7409.0 ms  ✓ InteractiveUtils
   4395.3 ms  ✓ ThreadingUtilities
   2899.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2508.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2185.9 ms  ✓ DiffResults
   2601.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2801.1 ms  ✓ PrecompileTools
   2406.5 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   2897.8 ms  ✓ ArrayInterface
   3098.0 ms  ✓ LogExpFunctions
   3499.0 ms  ✓ JLLWrappers
   2281.5 ms  ✓ EnzymeCore → AdaptExt
   3485.4 ms  ✓ GPUArraysCore
   4295.0 ms  ✓ Tables
   3101.1 ms  ✓ CommonSubexpressions
  11007.1 ms  ✓ TimerOutputs
  10294.7 ms  ✓ Distributed
   2993.4 ms  ✓ TruncatedStacktraces
   1994.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4002.7 ms  ✓ SimpleTraits
   2008.1 ms  ✓ SciMLStructures
   3098.5 ms  ✓ MaybeInplace
