nice: cannot set niceness: Permission denied
Precompiling packages...
   1431.2 ms  ✓ UUIDs
   1429.3 ms  ✓ Zlib_jll
   1542.5 ms  ✓ Logging
   1657.3 ms  ✓ OpenSSL_jll
   1626.7 ms  ✓ MozillaCACerts_jll
   1630.5 ms  ✓ NetworkOptions
   1647.5 ms  ✓ CompilerSupportLibraries_jll
   1646.1 ms  ✓ nghttp2_jll
   1730.0 ms  ✓ Unicode
   1783.9 ms  ✓ Base64
    497.2 ms  ✓ LibSSH2_jll
    597.2 ms  ✓ p7zip_jll
    653.9 ms  ✓ Printf
    470.8 ms  ✓ LibGit2_jll
    469.3 ms  ✓ LibCURL_jll
   3146.0 ms  ✓ ArgTools
    758.3 ms  ✓ LibCURL
    630.4 ms  ✓ Tar
   2874.1 ms  ✓ Dates
   2983.1 ms  ✓ LibGit2
    443.8 ms  ✓ TOML
   2973.3 ms  ✓ Downloads
   9257.5 ms  ✓ StyledStrings
   1663.7 ms  ✓ JuliaSyntaxHighlighting
   3798.3 ms  ✓ Markdown
  46911.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2417.9 ms  ✓ IteratorInterfaceExtensions
   2507.2 ms  ✓ Future
   2518.1 ms  ✓ CommonSolve
   2628.9 ms  ✓ MuladdMacro
   2712.5 ms  ✓ OpenLibm_jll
   2909.2 ms  ✓ ConcreteStructs
   3033.3 ms  ✓ ExprTools
   3218.0 ms  ✓ SuiteSparse_jll
   3228.7 ms  ✓ InverseFunctions
   3795.7 ms  ✓ Statistics
   4012.8 ms  ✓ Serialization
   4132.7 ms  ✓ ADTypes
   2420.9 ms  ✓ SIMDTypes
   2919.1 ms  ✓ ManualMemory
   2700.4 ms  ✓ Reexport
   5632.5 ms  ✓ FillArrays
   3009.0 ms  ✓ EnumX
   2701.7 ms  ✓ CompositionsBase
   2413.1 ms  ✓ FastPower
   2381.4 ms  ✓ IfElse
   3683.9 ms  ✓ DocStringExtensions
   4777.8 ms  ✓ Requires
   3715.4 ms  ✓ EnzymeCore
   2515.7 ms  ✓ FastClosures
   2693.4 ms  ✓ CommonWorldInvalidations
   2721.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   3281.4 ms  ✓ SciMLPublic
   3313.3 ms  ✓ LoggingExtras
