Precompiling Pkg...
    882.0 ms  ✓ Logging
    967.4 ms  ✓ nghttp2_jll
    983.8 ms  ✓ MozillaCACerts_jll
   1049.7 ms  ✓ MbedTLS_jll
   1070.8 ms  ✓ Unicode
   1074.6 ms  ✓ UUIDs
   1069.2 ms  ✓ Zlib_jll
   1125.6 ms  ✓ NetworkOptions
   1151.8 ms  ✓ p7zip_jll
   1205.6 ms  ✓ Base64
    357.2 ms  ✓ LibSSH2_jll
    436.6 ms  ✓ Printf
    363.2 ms  ✓ LibCURL_jll
    388.6 ms  ✓ LibGit2_jll
   2016.0 ms  ✓ ArgTools
    594.1 ms  ✓ LibCURL
    555.2 ms  ✓ Tar
   2263.0 ms  ✓ Dates
   2779.3 ms  ✓ Markdown
   2318.9 ms  ✓ LibGit2
    445.9 ms  ✓ TOML
   2789.5 ms  ✓ Downloads
  38065.6 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1874.2 ms  ✓ CommonSolve
   1895.2 ms  ✓ ConcreteStructs
   1900.1 ms  ✓ IteratorInterfaceExtensions
   1901.7 ms  ✓ UnPack
   1909.3 ms  ✓ SimpleUnPack
   1994.7 ms  ✓ MuladdMacro
   2112.2 ms  ✓ Future
   2193.8 ms  ✓ ExprTools
   2296.7 ms  ✓ OpenLibm_jll
   2683.1 ms  ✓ InverseFunctions
   2897.3 ms  ✓ Statistics
   3194.0 ms  ✓ Serialization
   3704.6 ms  ✓ ADTypes
   3808.3 ms  ✓ FunctionWrappers
   1913.7 ms  ✓ DataValueInterfaces
   2193.6 ms  ✓ ManualMemory
   1913.2 ms  ✓ Reexport
   1995.0 ms  ✓ SIMDTypes
   2188.6 ms  ✓ EnumX
   2524.3 ms  ✓ CompilerSupportLibraries_jll
   2600.5 ms  ✓ SuiteSparse_jll
   2596.6 ms  ✓ OrderedCollections
   2701.7 ms  ✓ Requires
   4795.2 ms  ✓ FillArrays
   5191.9 ms  ✓ OffsetArrays
   2394.6 ms  ✓ Mmap
   2185.5 ms  ✓ CompositionsBase
   2002.6 ms  ✓ FastPower
   1997.7 ms  ✓ IfElse
   2396.0 ms  ✓ Inflate
   2098.1 ms  ✓ CommonWorldInvalidations
   2005.0 ms  ✓ PackageExtensionCompat
   2009.4 ms  ✓ FastClosures
   2226.8 ms  ✓ DataAPI
   2598.8 ms  ✓ ConstructionBase
   2916.2 ms  ✓ EnzymeCore
   2793.7 ms  ✓ StaticArraysCore
   5015.9 ms  ✓ IrrationalConstants
   2002.9 ms  ✓ TableTraits
   2600.7 ms  ✓ Compat
   3194.8 ms  ✓ CpuId
   2199.6 ms  ✓ NaNMath
   3202.4 ms  ✓ Preferences
   3304.8 ms  ✓ DocStringExtensions
   2882.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4798.7 ms  ✓ GenericSchur
   2298.9 ms  ✓ RuntimeGeneratedFunctions
   5798.7 ms  ✓ FastLapackInterface
   1988.3 ms  ✓ FunctionWrappersWrappers
   2092.0 ms  ✓ Compat → CompatLinearAlgebraExt
   2398.1 ms  ✓ Parameters
   2277.4 ms  ✓ Adapt
   5492.1 ms  ✓ LazyArtifacts
   2197.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   6823.5 ms  ✓ InteractiveUtils
   1990.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2587.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4093.5 ms  ✓ DifferentiationInterface
   2022.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
