nice: cannot set niceness: Permission denied
Precompiling packages...
   1458.6 ms  ✓ UUIDs
   1608.3 ms  ✓ OpenSSL_jll
   1577.6 ms  ✓ CompilerSupportLibraries_jll
   1670.5 ms  ✓ Logging
   1668.6 ms  ✓ MozillaCACerts_jll
   1674.0 ms  ✓ Unicode
   1679.6 ms  ✓ Zlib_jll
   1689.8 ms  ✓ nghttp2_jll
   1840.2 ms  ✓ NetworkOptions
   1831.3 ms  ✓ Base64
    594.7 ms  ✓ LibSSH2_jll
    677.4 ms  ✓ p7zip_jll
    712.1 ms  ✓ Printf
    458.1 ms  ✓ LibCURL_jll
    461.8 ms  ✓ LibGit2_jll
   3262.4 ms  ✓ ArgTools
    769.1 ms  ✓ LibCURL
    640.3 ms  ✓ Tar
   2878.8 ms  ✓ Dates
   3041.1 ms  ✓ LibGit2
    457.3 ms  ✓ TOML
   3084.5 ms  ✓ Downloads
   9266.5 ms  ✓ StyledStrings
   1618.2 ms  ✓ JuliaSyntaxHighlighting
   3757.4 ms  ✓ Markdown
  46266.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2390.3 ms  ✓ IteratorInterfaceExtensions
   2488.7 ms  ✓ Future
   2582.6 ms  ✓ OpenLibm_jll
   2578.8 ms  ✓ CommonSolve
   2604.4 ms  ✓ ConcreteStructs
   2693.2 ms  ✓ ExprTools
   2995.0 ms  ✓ MuladdMacro
   3075.7 ms  ✓ SuiteSparse_jll
   3293.5 ms  ✓ InverseFunctions
   3687.9 ms  ✓ Statistics
   4194.5 ms  ✓ Serialization
   4578.7 ms  ✓ ADTypes
   2581.7 ms  ✓ Reexport
   2611.7 ms  ✓ EnumX
   5294.9 ms  ✓ FillArrays
   2605.3 ms  ✓ SIMDTypes
   3001.3 ms  ✓ ManualMemory
   2786.2 ms  ✓ CompositionsBase
   2795.4 ms  ✓ FastPower
   3697.7 ms  ✓ DocStringExtensions
   2408.9 ms  ✓ IfElse
   4507.6 ms  ✓ Requires
   2681.1 ms  ✓ CommonWorldInvalidations
   2683.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2710.6 ms  ✓ FastClosures
   3896.2 ms  ✓ EnzymeCore
   3000.9 ms  ✓ StaticArraysCore
   3184.3 ms  ✓ LoggingExtras
   2410.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3811.2 ms  ✓ Preferences
   4206.0 ms  ✓ CpuId
  12195.2 ms  ✓ FunctionWrappers
   6391.3 ms  ✓ GenericSchur
   5295.4 ms  ✓ LazyArtifacts
  11197.8 ms  ✓ OrderedCollections
   9517.3 ms  ✓ ConstructionBase
   3007.1 ms  ✓ SciMLPublic
   2623.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2994.9 ms  ✓ Adapt
  16863.7 ms  ✓ ExproniconLite
  14389.9 ms  ✓ IrrationalConstants
   3000.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2692.9 ms  ✓ DiffResults
  10214.3 ms  ✓ Compat
  10680.2 ms  ✓ NaNMath
   3576.7 ms  ✓ JLLWrappers
  19567.6 ms  ✓ MacroTools
   2411.8 ms  ✓ FunctionWrappersWrappers
   3304.7 ms  ✓ PrecompileTools
   3619.9 ms  ✓ SciMLLogging
   2697.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2992.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14303.7 ms  ✓ InteractiveUtils
  10195.7 ms  ✓ RuntimeGeneratedFunctions
   2515.9 ms  ✓ EnzymeCore → AdaptExt
   3510.6 ms  ✓ GPUArraysCore
   2599.2 ms  ✓ Compat → CompatLinearAlgebraExt
   3500.6 ms  ✓ LogExpFunctions
   3094.9 ms  ✓ CommonSubexpressions
  12113.7 ms  ✓ ThreadingUtilities
   3812.2 ms  ✓ OpenSpecFun_jll
  13997.4 ms  ✓ DifferentiationInterface
   6463.8 ms  ✓ IntelOpenMP_jll
  10398.1 ms  ✓ DataStructures
  20107.5 ms  ✓ TimerOutputs
  18613.6 ms  ✓ Distributed
  10008.9 ms  ✓ ArrayInterface
   8077.8 ms  ✓ oneTBB_jll
   3803.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4699.7 ms  ✓ TruncatedStacktraces
  10492.4 ms  ✓ Jieko
